ts,value,counter_name,t_s
1284784564485,1.033675193786621,Average Vertices / Polygon,0.004269844
1284784564798,46076904.0,Reused Vertices / Second,0.004270157
1284784565162,310.9716491699219,Average Polygon Area,0.004270521
1284784565579,69.189697265625,% Shaders Busy,0.004270938
1284784565944,24150794.0,Vertices Shaded / Second,0.004271303
1284784566412,3735156480.0,Fragments Shaded / Second,0.004271771
1284784566829,3987170048.0,Vertex Instructions / Second,0.004272188
1284784567194,224067682304.0,Fragment Instructions / Second,0.004272553
1284784567506,113026973696.0,Fragment ALU Instructions / Sec (Full),0.004272865
1284784567871,194099789824.0,Fragment ALU Instructions / Sec (Half),0.00427323
1284784568235,13990810624.0,Fragment EFU Instructions / Second,0.004273594
1284784568548,0.8061797618865967,Textures / Vertex,0.004273907
1284784568912,1.0418980121612549,Textures / Fragment,0.004274271
1284784569225,158.734619140625,ALU / Vertex,0.004274584
1284784569642,48.9407844543457,ALU / Fragment,0.004275001
1284784570006,3.2593843936920166,EFU / Fragment,0.004275365
1284784570371,6.360161304473877,EFU / Vertex,0.00427573
1284784570787,94.11190032958984,% Time Shading Fragments,0.004276146
1284784571204,5.888101577758789,% Time Shading Vertices,0.004276563
1284784571569,0.0,% Time Compute,0.004276928
1284784571881,68.56175231933594,% Shader ALU Capacity Utilized,0.00427724
1284784572298,71.10795593261719,% Time ALUs Working,0.004277657
1284784572610,21.87458610534668,% Time EFUs Working,0.004277969
1284784572975,45.46358108520508,% Nearest Filtered,0.004278334
1284784573340,54.53641891479492,% Linear Filtered,0.004278699
1284784573704,0.0,% Anisotropic Filtered,0.004279063
1284784574017,0.0,% Non-Base Level Textures,0.004279376
1284784574381,2195940864.0,Read Total (Bytes/sec),0.00427974
1284784574746,2753237760.0,Write Total (Bytes/sec),0.004280105
1284784575110,1856484736.0,Texture Memory Read BW (Bytes/Second),0.004280469
1284784575475,138604560.0,Vertex Memory Read (Bytes/Second),0.004280834
1284784575840,6135033.5,SP Memory Read (Bytes/Second),0.004281199
1284784576256,0.4735357463359833,Avg Bytes / Fragment,0.004281615
1284784576569,5.73913049697876,Avg Bytes / Vertex,0.004281928
1284784576985,368.6919250488281,Preemptions / second,0.004282344
1284784577402,0.4294690489768982,Avg Preemption Delay,0.004282761
1284784577767,545000000.0,GPU Frequency,0.004283126
1284785950736,545001216.0,Clocks / Second,0.005656095
1284785954069,26.06413459777832,GPU % Bus Busy,0.005659428
1284785954538,1.282058835029602,% Vertex Fetch Stall,0.005659897
1284785954954,24.353843688964844,% Texture Fetch Stall,0.005660313
1284785955423,0.262465238571167,L1 Texture Cache Miss Per Pixel,0.005660782
1284785955892,22.99884796142578,% Texture L2 Miss,0.005661251
1284785956361,0.02246141992509365,% Stalled on System Memory,0.00566172
1284785956829,33770864.0,Pre-clipped Polygons/Second,0.005662188
1284785957194,45.26236343383789,% Prims Trivially Rejected,0.005662553
1284785957663,1.8266850709915161,% Prims Clipped,0.005663022
1284785958131,1.0399311780929565,Average Vertices / Polygon,0.00566349
1284785958548,66244216.0,Reused Vertices / Second,0.005663907
1284785958965,317.7157287597656,Average Polygon Area,0.005664324
1284785959381,81.40467834472656,% Shaders Busy,0.00566474
1284785959798,35119376.0,Vertices Shaded / Second,0.005665157
1284785960267,5709727744.0,Fragments Shaded / Second,0.005665626
1284785960736,6118443520.0,Vertex Instructions / Second,0.005666095
1284785961256,332656476160.0,Fragment Instructions / Second,0.005666615
1284785961673,168215511040.0,Fragment ALU Instructions / Sec (Full),0.005667032
1284785962090,292512169984.0,Fragment ALU Instructions / Sec (Half),0.005667449
1284785962558,18184880128.0,Fragment EFU Instructions / Second,0.005667917
1284785962975,0.6866454482078552,Textures / Vertex,0.005668334
1284785963392,1.049911618232727,Textures / Fragment,0.005668751
1284785963808,167.69386291503906,ALU / Vertex,0.005669167
1284785964277,47.99437713623047,ALU / Fragment,0.005669636
1284785964746,2.775360345840454,EFU / Fragment,0.005670105
1284785965163,6.524583339691162,EFU / Vertex,0.005670522
1284785965579,93.72579956054688,% Time Shading Fragments,0.005670938
1284785966048,6.27419900894165,% Time Shading Vertices,0.005671407
1284785966517,0.0,% Time Compute,0.005671876
1284785966933,70.65625,% Shader ALU Capacity Utilized,0.005672292
1284785967350,73.23418426513672,% Time ALUs Working,0.005672709
1284785967767,20.64557647705078,% Time EFUs Working,0.005673126
1284785968183,35.636070251464844,% Nearest Filtered,0.005673542
1284785968548,64.36392974853516,% Linear Filtered,0.005673907
1284785969017,0.0,% Anisotropic Filtered,0.005674376
1284785969433,0.0,% Non-Base Level Textures,0.005674792
1284785969902,2665927936.0,Read Total (Bytes/sec),0.005675261
1284785970371,3377692928.0,Write Total (Bytes/sec),0.00567573
1284785970788,2216046336.0,Texture Memory Read BW (Bytes/Second),0.005676147
1284785971256,219796048.0,Vertex Memory Read (Bytes/Second),0.005676615
1284785971673,5167405.5,SP Memory Read (Bytes/Second),0.005677032
1284785972246,0.33908799290657043,Avg Bytes / Fragment,0.005677605
1284785972663,6.258540630340576,Avg Bytes / Vertex,0.005678022
1284785973183,0.0,Preemptions / second,0.005678542
1284785973600,0.0,Avg Preemption Delay,0.005678959
1284785974069,545000000.0,GPU Frequency,0.005679428
1284787431361,545173120.0,Clocks / Second,0.00713672
1284787436048,24.10434913635254,GPU % Bus Busy,0.007141407
1284787436829,0.6068288683891296,% Vertex Fetch Stall,0.007142188
1284787437507,24.8547420501709,% Texture Fetch Stall,0.007142866
1284787438288,0.2514553368091583,L1 Texture Cache Miss Per Pixel,0.007143647
