ts,value,counter_name,t_s
182535928981464,0.0,% Time Shading Vertices,0.004588386
182535928981881,0.0,% Time Compute,0.004588803
182535928982349,0.0,% Shader ALU Capacity Utilized,0.004589271
182535928982766,0.0,% Time ALUs Working,0.004589688
182535928983235,0.0,% Time EFUs Working,0.004590157
182535928983756,0.0,% Nearest Filtered,0.004590678
182535928984172,0.0,% Linear Filtered,0.004591094
182535928984641,0.0,% Anisotropic Filtered,0.004591563
182535928985110,0.0,% Non-Base Level Textures,0.004592032
182535928985579,0.0,Read Total (Bytes/sec),0.004592501
182535928985995,150931.75,Write Total (Bytes/sec),0.004592917
182535928986464,0.0,Texture Memory Read BW (Bytes/Second),0.004593386
182535928986933,0.0,Vertex Memory Read (Bytes/Second),0.004593855
182535928987349,0.0,SP Memory Read (Bytes/Second),0.004594271
182535928987870,0.0,Avg Bytes / Fragment,0.004594792
182535928988391,0.0,Avg Bytes / Vertex,0.004595313
182535928988860,0.0,Preemptions / second,0.004595782
182535928989329,0.0,Avg Preemption Delay,0.004596251
182535928989797,545000000.0,GPU Frequency,0.004596719
182535930317402,544936064.0,Clocks / Second,0.005924324
182535930321100,100.0,GPU % Bus Busy,0.005928022
182535930322037,0.0,% Vertex Fetch Stall,0.005928959
182535930322818,0.0,% Texture Fetch Stall,0.00592974
182535930323756,0.0,L1 Texture Cache Miss Per Pixel,0.005930678
182535930324537,0.0,% Texture L2 Miss,0.005931459
182535930325318,0.0,% Stalled on System Memory,0.00593224
182535930326100,0.0,Pre-clipped Polygons/Second,0.005933022
182535930326881,0.0,% Prims Trivially Rejected,0.005933803
182535930327506,0.0,% Prims Clipped,0.005934428
182535930328027,0.0,Average Vertices / Polygon,0.005934949
182535930328547,0.0,Reused Vertices / Second,0.005935469
182535930328964,0.0,Average Polygon Area,0.005935886
182535930329433,0.0,% Shaders Busy,0.005936355
182535930329850,0.0,Vertices Shaded / Second,0.005936772
182535930330266,0.0,Fragments Shaded / Second,0.005937188
182535930330891,0.0,Vertex Instructions / Second,0.005937813
182535930331360,0.0,Fragment Instructions / Second,0.005938282
182535930331777,0.0,Fragment ALU Instructions / Sec (Full),0.005938699
182535930332297,0.0,Fragment ALU Instructions / Sec (Half),0.005939219
182535930332766,0.0,Fragment EFU Instructions / Second,0.005939688
182535930333235,0.0,Textures / Vertex,0.005940157
