time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
27.204,,6472000,1318000,1554000,1451000,880000,7227000,236000,0,5000,4000,68000,70000,2566000,4355000,6921000,25000000,125.6,123.8,89.6,118.9616,124.7,122.5616,116.2616,125.4866,122.1116
27.404,,6457000,1073000,1710000,1573000,105000,7400000,236000,0,5000,4000,68000,68000,2521000,5189000,7710000,25000000,125.6,123.35,89.6,118.9616,124.7,122.5616,116.2616,125.4866,122.1116
27.603,,6457000,1028000,1530000,1693000,105000,7400000,236000,0,5000,7000,68000,68000,2516000,4450000,6966000,25000000,125.6,123.8,89.6,118.9616,124.7,122.5616,116.2616,125.4866,122.1116
27.804,,6457000,1198000,1473000,1331000,104000,7400000,222000,0,5000,11000,68000,68000,2486000,7258000,9744000,25000000,125.6,123.8,89.6,118.9616,124.7,122.5616,116.2616,125.4866,122.1116
28.004,,6484000,1251000,1568000,1693000,105000,7402000,222000,0,5000,11000,68000,68000,2540000,4563000,7103000,25000000,125.6,123.8,89.6,119.075,124.8116,122.5616,116.375,125.4866,122.1116
28.203,,6484000,1273000,1924000,1819000,105000,7402000,222000,0,5000,11000,68000,68000,2632000,8185000,10817000,25000000,125.6,123.35,89.6,119.075,124.8116,122.5616,116.375,125.4866,122.1116
28.403,,6484000,1309000,1924000,2119000,105000,7402000,243000,0,5000,7000,68000,68000,2628000,5333000,7961000,25000000,125.6,123.8,89.6,119.075,124.8116,122.5616,116.375,125.4866,122.1116
28.604,,6518000,1207000,1339000,1391000,105000,7375000,243000,0,5000,4000,68000,68000,2587000,9718000,12305000,25000000,125.6,123.35,89.6,119.075,124.8116,122.5616,116.375,125.4866,122.1116
28.803,,6518000,1386000,1449000,751000,398000,7375000,243000,0,8000,11000,68000,68000,2432000,4877000,7309000,25000000,125.6,123.8,89.6,119.075,124.8116,122.5616,116.375,125.4866,122.1116
29.003,,6518000,1118000,1267000,1562000,398000,7342000,219000,0,5000,4000,68000,68000,2473000,5112000,7585000,25000000,125.6,123.8,89.6,118.9616,124.8116,122.5616,116.375,125.6,122.1116
29.204,,6481000,1050000,1378000,1764000,104000,7342000,219000,0,5000,11000,68000,68000,2509000,4550000,7059000,25000000,125.6,123.35,89.6,118.9616,124.8116,122.5616,116.375,125.6,122.1116
29.404,,6481000,1353000,1971000,772000,858000,7342000,219000,0,8000,11000,68000,68000,2470000,5687000,8157000,25000000,125.6,123.35,89.6,118.9616,124.8116,122.5616,116.375,125.6,122.1116
29.604,,6353000,1050000,1506000,987000,105000,7335000,240000,0,5000,7000,70000,68000,2430000,6064000,8494000,25000000,125.6,123.8,89.6,118.9616,124.8116,122.5616,116.375,125.6,122.1116
29.804,,6353000,1287000,1306000,856000,168000,7335000,240000,10000,656000,0,86000,68000,2484000,5418000,7902000,25000000,125.6,123.35,89.6,118.9616,124.8116,122.5616,116.375,125.6,122.1116
30.003,,6353000,1353000,1458000,1071000,2682000,7335000,240000,0,35000,4000,72000,68000,2466000,4450000,6916000,25000000,125.6,123.35,89.6,118.9616,124.8116,122.5616,116.2616,125.4866,122.1116
30.203,,6365000,1353000,1354000,1178000,105000,7357000,244000,0,35000,4000,72000,68000,2549000,10232000,12781000,25000000,125.6,123.35,89.6,118.9616,124.8116,122.5616,116.2616,125.4866,122.1116
30.404,,6365000,1273000,1306000,1263000,880000,7357000,244000,0,35000,4000,72000,68000,2563000,4867000,7430000,25000000,125.6,123.8,89.6,118.9616,124.8116,122.5616,116.2616,125.4866,122.1116
30.604,,6365000,1118000,1639000,992000,105000,7357000,244000,0,35000,4000,70000,68000,2503000,6035000,8538000,25000000,125.6,123.8,89.6,118.9616,124.8116,122.5616,116.2616,125.4866,122.1116
30.803,,6500000,1353000,1362000,1242000,3331000,7393000,290000,10000,81000,0,72000,68000,2422000,5680000,8102000,25000000,125.6,123.8,89.6,118.9616,124.8116,122.5616,116.2616,125.4866,122.1116
31.005,,6500000,1065000,1387000,1351000,3372000,7393000,290000,0,35000,4000,68000,68000,2453000,3904000,6357000,25000000,125.6,123.8,89.6,119.075,124.8116,122.5616,116.375,125.6,122.1116
31.205,,6500000,1118000,1506000,856000,482000,7393000,290000,10000,656000,0,86000,68000,2428000,3949000,6377000,25000000,125.6,123.8,89.6,119.075,124.8116,122.5616,116.375,125.6,122.1116
31.404,,6512000,1487000,1315000,806000,2682000,7176000,239000,10000,35000,4000,68000,68000,2473000,5722000,8195000,25000000,125.6,123.35,89.6,119.075,124.8116,122.5616,116.375,125.6,122.1116
31.604,,6512000,1509000,1362000,1089000,3331000,7176000,239000,0,35000,4000,68000,68000,2476000,4757000,7233000,25000000,125.6,123.8,89.6,119.075,124.8116,122.5616,116.375,125.6,122.1116
31.804,,6512000,1073000,1339000,1049000,858000,7176000,222000,0,35000,4000,68000,68000,2461000,5935000,8396000,25000000,125.6,123.8,89.6,119.075,124.8116,122.5616,116.375,125.6,122.1116
32.003,,6487000,1353000,1411000,2483000,104000,7406000,222000,0,35000,4000,68000,68000,2544000,4546000,7090000,25000000,125.6,123.8,89.6,119.075,124.8116,122.675,116.375,125.6,122.225
32.203,,6487000,1243000,1378000,899000,105000,7406000,222000,0,35000,4000,68000,68000,2774000,4626000,7400000,25000000,125.6,123.35,89.6,119.075,124.8116,122.675,116.375,125.6,122.225
32.404,,6487000,1553000,1483000,1263000,105000,7406000,233000,0,35000,4000,68000,68000,2750000,4725000,7475000,25000000,125.6,123.8,89.6,119.075,124.8116,122.675,116.375,125.6,122.225
32.604,,6439000,1353000,1639000,1199000,168000,7349000,233000,0,35000,4000,68000,70000,2830000,4080000,6910000,25000000,125.6,123.8,89.6,119.075,124.8116,122.675,116.375,125.6,122.225
32.803,,6439000,1198000,1506000,1109000,105000,7349000,233000,0,54000,4000,68000,70000,2833000,5051000,7884000,25000000,125.6,123.35,89.6,119.075,124.8116,122.675,116.375,125.6,122.225
33.004,,6439000,1442000,1924000,833000,105000,7349000,229000,0,8000,4000,68000,68000,2758000,5228000,7986000,25000000,125.6,123.35,89.6,119.075,124.925,122.675,116.375,125.6,122.225
33.204,,6487000,1110000,1315000,877000,105000,7347000,229000,0,5000,4000,74000,68000,2700000,5416000,8116000,25000000,125.6,123.8,89.6,119.075,124.925,122.675,116.375,125.6,122.225
33.403,,6487000,1487000,1948000,1068000,105000,7347000,229000,0,5000,11000,68000,68000,2649000,4515000,7164000,25000000,125.6,123.8,89.6,119.075,124.925,122.675,116.375,125.6,122.225
33.604,,6487000,1207000,1315000,1109000,105000,7347000,238000,0,5000,4000,68000,68000,2770000,5295000,8065000,25000000,125.6,123.8,89.6,119.075,124.925,122.675,116.375,125.6,122.225
33.803,,6521000,1420000,1520000,1169000,772000,7344000,238000,0,5000,11000,68000,68000,2581000,4656000,7237000,25000000,125.6,123.35,89.6,119.075,124.925,122.675,116.375,125.6,122.225
34.003,,6521000,1287000,1544000,1351000,413000,7344000,238000,0,5000,4000,68000,68000,2618000,4364000,6982000,25000000,125.6,123.35,89.6,119.075,124.925,122.675,116.375,125.7116,122.225
34.203,,6371000,1376000,1853000,906000,105000,7384000,235000,0,5000,4000,68000,68000,2524000,4993000,7517000,25000000,125.6,123.8,89.6,119.075,124.925,122.675,116.375,125.7116,122.225
34.403,,6371000,1487000,1924000,1512000,4388000,7384000,235000,0,35000,4000,72000,68000,2586000,4485000,7071000,25000000,125.6,123.8,89.6,119.075,124.925,122.675,116.375,125.7116,122.225
34.604,,6371000,1398000,1339000,1209000,4976000,7384000,235000,0,35000,4000,68000,68000,2560000,3993000,6553000,25000000,125.6,123.8,89.6,119.075,124.925,122.675,116.375,125.7116,122.225
34.803,,6405000,1519000,1948000,1573000,105000,7406000,241000,0,35000,0,68000,68000,2643000,7831000,10474000,25000000,125.6,123.8,89.6,119.075,124.925,122.675,116.375,125.7116,122.225
35.003,,6405000,1287000,1411000,1351000,105000,7406000,241000,10000,35000,4000,68000,68000,2638000,5832000,8470000,25000000,125.6,123.8,89.6,119.075,124.925,122.7866,116.375,125.7116,122.225
35.204,,6405000,1353000,1458000,1270000,105000,7406000,241000,0,35000,4000,68000,68000,2629000,3971000,6600000,25000000,125.6,123.8,89.6,119.075,124.925,122.7866,116.375,125.7116,122.225
35.404,,6469000,1376000,1924000,1456000,105000,7424000,220000,0,35000,4000,68000,68000,2564000,7094000,9658000,25000000,125.6,123.8,89.6,119.075,124.925,122.7866,116.375,125.7116,122.225
35.603,,6469000,1664000,2066000,1431000,105000,7424000,220000,0,35000,4000,68000,68000,2590000,7585000,10175000,25000000,125.6,123.8,89.6,119.075,124.925,122.7866,116.375,125.7116,122.225
35.804,,6469000,1420000,1387000,1512000,105000,7424000,220000,0,5000,11000,68000,70000,2600000,7363000,9963000,25000000,125.6,123.8,89.6,119.075,124.925,122.7866,116.375,125.7116,122.225
36.003,,6493000,1251000,1805000,1126000,105000,7185000,208000,0,8000,11000,74000,68000,2500000,9758000,12258000,25000000,125.6,123.8,89.6,119.075,125.0366,122.7866,116.375,125.825,122.3366
36.203,,6493000,1140000,1339000,1895000,105000,7185000,208000,0,5000,11000,68000,68000,2566000,10478000,13044000,25000000,125.6,123.8,89.6,119.075,125.0366,122.7866,116.375,125.825,122.3366
36.403,,6493000,1207000,1971000,1209000,105000,7185000,208000,10000,664000,4000,72000,68000,2583000,9704000,12287000,25000000,125.6,123.8,89.6,119.075,125.0366,122.7866,116.375,125.825,122.3366
36.603,,6527000,1296000,1948000,1798000,105000,7349000,307000,10000,81000,0,72000,68000,2766000,10677000,13443000,25000000,125.6,123.8,89.6,119.075,125.0366,122.7866,116.375,125.825,122.3366
36.803,,6527000,1140000,1805000,1673000,105000,7349000,307000,0,35000,4000,68000,68000,2711000,10325000,13036000,25000000,125.6,124.25,89.6,119.075,125.0366,122.7866,116.375,125.825,122.3366
37.003,,6527000,1251000,1924000,1413000,3480000,7349000,307000,0,35000,4000,72000,70000,2831000,5229000,8060000,25000000,125.6,124.25,89.6,119.1866,125.0366,122.9,116.375,125.825,122.3366
37.203,,6509000,1296000,1267000,1113000,105000,7346000,226000,0,35000,4000,68000,68000,2669000,4213000,6882000,25000000,125.6,124.25,89.6,119.1866,125.0366,122.9,116.375,125.825,122.3366
37.404,,6509000,1318000,1473000,1371000,105000,7346000,226000,0,35000,4000,68000,68000,2771000,9628000,12399000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.375,125.825,122.3366
37.604,,6509000,1273000,1520000,1573000,105000,7346000,229000,0,35000,4000,68000,68000,2751000,6705000,9456000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.375,125.825,122.3366
37.803,,6408000,1184000,1829000,1431000,105000,7304000,229000,0,8000,7000,74000,68000,2509000,10298000,12807000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.375,125.825,122.3366
38.003,,6408000,1296000,1900000,995000,105000,7304000,229000,0,5000,4000,74000,68000,2472000,4034000,6506000,25000000,125.6,123.8,89.6,119.075,125.15,122.9,116.4866,125.825,122.3366
38.203,,6408000,1273000,1411000,1339000,104000,7304000,226000,0,5000,4000,68000,68000,2612000,4020000,6632000,25000000,125.6,123.8,89.6,119.075,125.15,122.9,116.4866,125.825,122.3366
38.403,,6426000,1162000,1330000,1477000,104000,7338000,226000,0,5000,7000,68000,68000,2503000,4952000,7455000,25000000,125.6,123.8,89.6,119.075,125.15,122.9,116.4866,125.825,122.3366
38.603,,6426000,1296000,1544000,1296000,104000,7338000,226000,0,5000,7000,68000,68000,2517000,4158000,6675000,25000000,125.6,123.8,89.6,119.075,125.15,122.9,116.4866,125.825,122.3366
38.804,,6317000,1118000,1483000,921000,3213000,7366000,244000,0,8000,11000,74000,68000,2424000,4151000,6575000,25000000,125.6,123.8,89.6,119.075,125.15,122.9,116.4866,125.825,122.3366
39.004,,6317000,1162000,1649000,1063000,105000,7366000,244000,0,5000,4000,74000,68000,2503000,10214000,12717000,25000000,125.6,123.8,89.6,119.1866,125.15,122.9,116.4866,125.825,122.3366
39.204,,6317000,1309000,1315000,1471000,3132000,7366000,244000,0,5000,4000,74000,68000,2445000,4318000,6763000,25000000,125.6,123.8,89.6,119.1866,125.15,122.9,116.4866,125.825,122.3366
39.404,,6442000,1118000,1267000,935000,5752000,7400000,270000,0,5000,7000,68000,68000,2582000,5608000,8190000,25000000,125.6,123.8,89.6,119.1866,125.15,122.9,116.4866,125.825,122.3366
39.604,,6442000,1353000,1639000,1006000,5891000,7400000,270000,0,5000,11000,68000,68000,2573000,5872000,8445000,25000000,125.6,123.8,89.6,119.1866,125.15,122.9,116.4866,125.825,122.3366
39.804,,6442000,1420000,1483000,1798000,5588000,7400000,270000,0,5000,4000,68000,68000,2537000,4701000,7238000,25000000,125.6,123.8,89.6,119.1866,125.15,122.9,116.4866,125.825,122.3366
40.003,,6484000,1408000,1853000,1492000,105000,7377000,228000,0,5000,4000,68000,68000,2552000,6779000,9331000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.4866,125.825,122.3366
40.203,,6484000,1775000,1544000,899000,5505000,7377000,228000,0,5000,7000,68000,68000,2523000,5578000,8101000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.4866,125.825,122.3366
40.404,,6484000,1753000,1449000,877000,5139000,7377000,228000,0,5000,7000,68000,68000,2544000,4998000,7542000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.4866,125.825,122.3366
40.603,,6457000,1598000,1387000,985000,105000,7218000,238000,0,5000,7000,68000,68000,2759000,9178000,11937000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.4866,125.825,122.3366
40.803,,6457000,1487000,1781000,1250000,105000,7218000,238000,20000,3000,4000,68000,68000,2804000,4721000,7525000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.4866,125.825,122.3366
41.004,,6457000,1207000,1686000,1754000,105000,7218000,238000,10000,3000,4000,68000,68000,2535000,4605000,7140000,25000000,125.6,123.8,89.6,119.1866,125.0366,122.9,116.4866,125.825,122.3366
41.204,,6466000,1353000,1829000,935000,105000,7249000,223000,10000,3000,7000,68000,70000,2657000,4841000,7498000,25000000,125.6,123.8,89.6,119.1866,125.15,123.0116,116.4866,125.825,122.45
41.404,,6466000,1487000,1520000,1068000,105000,7249000,223000,20000,3000,7000,68000,68000,2729000,4683000,7412000,25000000,125.6,123.8,89.6,119.1866,125.15,123.0116,116.4866,125.825,122.45
41.604,,6466000,1398000,1568000,887000,105000,7249000,223000,10000,81000,4000,68000,70000,2678000,4204000,6882000,25000000,125.6,124.25,89.6,119.1866,125.15,123.0116,116.4866,125.825,122.45
41.804,,6490000,1487000,1387000,746000,105000,7342000,243000,0,35000,4000,68000,70000,2687000,5097000,7784000,25000000,125.6,124.25,89.6,119.1866,125.15,123.0116,116.4866,125.825,122.45
42.003,,6490000,1430000,1449000,1371000,105000,7342000,243000,0,78000,4000,79000,70000,2678000,3896000,6574000,25000000,125.6,124.25,89.6,119.1866,125.15,123.0116,116.4866,125.825,122.45
42.203,,6490000,1353000,2256000,1874000,105000,7342000,243000,0,35000,4000,68000,70000,2828000,4472000,7300000,25000000,125.6,123.8,89.6,119.1866,125.15,123.0116,116.4866,125.9366,122.45
42.403,,6466000,1265000,1496000,1863000,105000,7342000,291000,0,35000,4000,68000,68000,2775000,5569000,8344000,25000000,125.6,123.8,89.6,119.1866,125.15,123.0116,116.4866,125.9366,122.45
42.604,,6466000,1118000,1530000,1209000,105000,7342000,291000,0,35000,4000,68000,68000,2751000,3882000,6633000,25000000,125.6,124.25,89.6,119.1866,125.15,123.0116,116.4866,125.9366,122.45
42.803,,6466000,1420000,1387000,1391000,4651000,7342000,260000,0,5000,4000,68000,70000,2582000,4452000,7034000,25000000,125.6,124.25,89.6,119.1866,125.15,123.0116,116.4866,125.9366,122.45
43.003,,6375000,1207000,1362000,1955000,105000,7326000,260000,0,5000,4000,68000,68000,2747000,4478000,7225000,25000000,127.4,123.8,89.6,119.1866,125.15,123.0116,116.4866,125.9366,122.45
43.204,,6375000,1243000,1330000,1874000,602000,7326000,260000,0,5000,11000,68000,70000,2511000,4190000,6701000,25000000,125.6,123.8,89.78,119.1866,125.15,123.0116,116.4866,125.9366,122.45
43.403,,6243000,1509000,2066000,1129000,712000,7326000,242000,0,5000,11000,68000,68000,2547000,4249000,6796000,25000000,125.6,123.8,89.78,119.1866,125.15,123.0116,116.4866,125.9366,122.45
43.603,,6243000,1273000,1649000,1229000,105000,7326000,242000,0,5000,11000,68000,68000,2511000,5538000,8049000,25000000,127.4,124.25,89.78,119.1866,125.15,123.0116,116.4866,125.9366,122.45
43.804,,6243000,1198000,1473000,1229000,105000,7326000,242000,0,5000,4000,68000,68000,2532000,4640000,7172000,25000000,127.4,123.8,89.78,119.1866,125.15,123.0116,116.4866,125.9366,122.45
44.003,,6344000,1273000,1315000,1189000,105000,7262000,233000,0,5000,4000,68000,70000,2620000,3869000,6489000,25000000,127.4,123.8,89.78,119.1866,125.15,123.0116,116.4866,125.9366,122.45
44.203,,6344000,1564000,1554000,1209000,105000,7262000,233000,0,5000,4000,68000,68000,2509000,7846000,10355000,25000000,125.6,123.8,89.6,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
44.403,,6344000,1598000,1259000,1734000,105000,7262000,233000,0,5000,4000,68000,68000,2508000,7665000,10173000,25000000,127.4,123.8,89.6,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
44.603,,6469000,1273000,1458000,1169000,105000,7311000,265000,0,5000,11000,68000,68000,2585000,7360000,9945000,25000000,127.4,123.8,89.6,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
44.803,,6469000,1207000,1544000,1552000,105000,7311000,265000,0,5000,7000,68000,68000,2621000,7370000,9991000,25000000,127.4,123.8,89.6,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
45.003,,6469000,1318000,1568000,1471000,105000,7311000,265000,0,5000,4000,68000,70000,2614000,7294000,9908000,25000000,127.4,124.25,89.6,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
45.203,,6448000,1353000,1568000,1263000,105000,7203000,196000,0,5000,11000,68000,70000,2660000,7621000,10281000,25000000,127.4,124.25,89.78,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
45.404,,6448000,1265000,1615000,1351000,105000,7203000,196000,0,5000,7000,68000,68000,2594000,10180000,12774000,25000000,127.4,124.25,89.78,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
45.603,,6448000,1140000,1544000,1935000,105000,7203000,196000,0,5000,4000,68000,70000,2603000,8621000,11224000,25000000,127.4,124.25,89.78,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
45.803,,6445000,1162000,1267000,1691000,105000,7231000,239000,10000,3000,7000,68000,68000,2632000,7639000,10271000,25000000,127.4,123.8,89.78,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
46.004,,6445000,1140000,1841000,1113000,105000,7231000,239000,10000,3000,4000,68000,70000,2640000,7946000,10586000,25000000,127.4,124.25,89.78,119.1866,125.2616,123.0116,116.4866,125.9366,122.5616
46.203,,6445000,1251000,1639000,1423000,1320000,7231000,239000,20000,3000,7000,68000,68000,2637000,5156000,7793000,25000000,127.4,123.8,89.78,119.3,125.2616,123.125,116.4866,125.9366,122.5616
46.403,,6442000,1363000,1948000,1006000,416000,7378000,233000,10000,3000,4000,68000,68000,2597000,5221000,7818000,25000000,127.4,124.25,89.78,119.3,125.2616,123.125,116.4866,125.9366,122.5616
46.603,,6442000,1050000,1339000,1413000,512000,7378000,233000,10000,640000,0,86000,68000,2571000,4237000,6808000,25000000,127.4,124.25,89.78,119.3,125.2616,123.125,116.4866,125.9366,122.5616
46.803,,6442000,1050000,1315000,1254000,105000,7378000,233000,0,35000,4000,68000,68000,2536000,6422000,8958000,25000000,127.4,123.8,89.78,119.3,125.2616,123.125,116.4866,125.9366,122.5616
47.004,,6484000,1073000,1267000,772000,2473000,7389000,238000,0,653000,0,86000,68000,2668000,3676000,6344000,25000000,127.4,124.25,89.78,119.3,125.2616,123.125,116.4866,125.9366,122.5616
47.203,,6484000,1118000,1473000,813000,2149000,7389000,238000,0,35000,4000,74000,70000,2559000,4248000,6807000,25000000,127.4,123.8,89.78,119.3,125.2616,123.125,116.4866,126.05,122.5616
47.404,,6484000,1110000,1473000,766000,3439000,7389000,238000,0,35000,4000,68000,68000,2535000,4430000,6965000,25000000,127.4,124.25,89.78,119.3,125.2616,123.125,116.4866,126.05,122.5616
47.604,,6500000,1028000,1948000,772000,858000,7366000,253000,0,35000,4000,68000,68000,2496000,3889000,6385000,25000000,127.4,124.25,89.78,119.3,125.2616,123.125,116.4866,126.05,122.5616
47.804,,6500000,1118000,1315000,942000,3961000,7366000,253000,0,35000,4000,68000,70000,2523000,5366000,7889000,25000000,127.4,124.25,89.78,119.3,125.2616,123.125,116.4866,126.05,122.5616
48.004,,6262000,1353000,1315000,772000,168000,7326000,239000,0,5000,7000,74000,68000,2468000,3779000,6247000,25000000,127.4,124.25,89.78,119.3,125.2616,123.125,116.4866,126.05,122.5616
48.203,,6262000,1376000,1339000,2633000,4692000,7326000,239000,0,5000,11000,68000,68000,2538000,5724000,8262000,25000000,127.4,124.25,89.78,119.3,125.2616,123.2366,116.6,126.05,122.5616
48.404,,6262000,1162000,1649000,1076000,3535000,7326000,239000,0,5000,4000,68000,68000,2476000,5632000,8108000,25000000,127.4,124.25,89.78,119.3,125.2616,123.2366,116.6,126.05,122.5616
48.603,,6442000,1775000,1401000,766000,5891000,7346000,285000,0,5000,7000,68000,68000,2597000,4636000,7233000,25000000,127.4,124.25,89.78,119.3,125.2616,123.2366,116.6,126.05,122.5616
48.803,,6442000,1664000,1781000,867000,6974000,7346000,285000,0,5000,11000,68000,68000,2609000,6241000,8850000,25000000,127.4,124.25,89.78,119.3,125.2616,123.2366,116.6,126.05,122.5616
49.004,,6442000,1118000,1315000,856000,2783000,7346000,285000,0,5000,4000,68000,68000,2581000,3860000,6441000,25000000,127.4,124.25,89.78,119.3,125.2616,123.2366,116.6,126.05,122.5616
49.204,,6478000,1797000,1243000,877000,5220000,7366000,231000,0,5000,4000,68000,68000,2518000,8335000,10853000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.05,122.675
49.403,,6478000,1531000,1315000,1008000,105000,7366000,231000,0,5000,4000,68000,68000,2596000,9702000,12298000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.05,122.675
49.605,,6478000,1753000,1473000,906000,4687000,7366000,231000,0,5000,11000,68000,70000,2583000,4913000,7496000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.05,122.675
49.804,,6472000,1642000,1948000,899000,2434000,7274000,233000,0,5000,7000,68000,68000,2481000,9368000,11849000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.05,122.675
50.003,,6472000,1176000,1315000,884000,105000,7274000,233000,0,5000,7000,68000,70000,2693000,8140000,10833000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.05,122.675
50.203,,6472000,1309000,1315000,887000,105000,7274000,233000,0,5000,4000,68000,68000,2775000,5844000,8619000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.1616,122.675
50.403,,6460000,1198000,1781000,893000,105000,7183000,237000,0,5000,4000,68000,70000,2701000,5031000,7732000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.1616,122.675
50.604,,6460000,1386000,1458000,1016000,838000,7183000,237000,0,5000,4000,68000,68000,2787000,4510000,7297000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.1616,122.675
50.804,,6460000,1296000,1315000,1819000,147000,7183000,237000,10000,78000,0,68000,70000,2792000,5629000,8421000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.1616,122.675
51.004,,6347000,1198000,1339000,935000,105000,7273000,260000,20000,3000,7000,68000,68000,2728000,4058000,6786000,25000000,127.4,124.25,89.6,119.3,125.375,123.2366,116.6,126.1616,122.675
51.204,,6347000,1251000,1387000,1048000,105000,7273000,260000,10000,3000,4000,68000,70000,2744000,4905000,7649000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
51.404,,6347000,1363000,1853000,1109000,105000,7273000,260000,10000,3000,11000,68000,70000,2756000,5498000,8254000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
51.604,,6405000,1251000,1853000,1734000,523000,7353000,265000,10000,3000,4000,68000,68000,2673000,4203000,6876000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
51.804,,6405000,1398000,1354000,1129000,105000,7353000,265000,79000,81000,4000,72000,70000,2631000,4894000,7525000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
52.004,,6405000,1363000,1506000,2016000,105000,7353000,265000,0,653000,0,86000,70000,2608000,4623000,7231000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
52.203,,6591000,1420000,1663000,1371000,105000,7446000,240000,0,35000,4000,68000,68000,2568000,4391000,6959000,25000000,127.4,124.7,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
52.403,,6591000,1309000,1520000,1734000,105000,7446000,240000,0,35000,11000,68000,68000,2584000,6683000,9267000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
52.603,,6396000,1442000,1496000,1593000,105000,7399000,240000,0,35000,11000,68000,68000,2587000,4611000,7198000,25000000,127.4,124.7,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
52.803,,6396000,1664000,1663000,1512000,105000,7399000,225000,0,35000,4000,68000,68000,2562000,7482000,10044000,25000000,127.4,124.7,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
53.003,,6396000,1519000,1339000,1391000,4667000,7399000,225000,0,5000,11000,68000,68000,2593000,3827000,6420000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.675
53.203,,6493000,1420000,1339000,1632000,105000,7399000,233000,0,5000,11000,68000,68000,2601000,4297000,6898000,25000000,127.4,124.7,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.7866
53.403,,6493000,1598000,1315000,1331000,105000,7399000,233000,0,5000,4000,68000,70000,2601000,8065000,10666000,25000000,127.4,124.7,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.7866
53.603,,6493000,1296000,1520000,2699000,105000,7399000,233000,0,5000,4000,68000,70000,2612000,9919000,12531000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.7866
53.804,,6518000,1376000,1496000,1381000,105000,7455000,213000,0,5000,7000,68000,70000,2639000,7536000,10175000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.7866
54.004,,6518000,1273000,1267000,1451000,105000,7455000,213000,0,5000,7000,68000,68000,2649000,6342000,8991000,25000000,127.4,124.7,89.6,119.4116,125.4866,123.35,116.6,126.1616,122.7866
54.204,,6518000,1273000,1259000,1814000,105000,7455000,213000,0,5000,4000,74000,70000,2774000,10726000,13500000,25000000,127.4,124.25,89.6,119.4116,125.4866,123.35,116.6,126.275,122.7866
54.403,,6448000,1363000,2066000,1239000,105000,7357000,306000,0,5000,7000,68000,68000,2674000,5844000,8518000,25000000,127.4,124.7,89.6,119.4116,125.4866,123.35,116.6,126.275,122.7866
