time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
7.004,,6368000,1309000,1473000,1109000,2661000,7331000,10000,35000,7000,205000,70000,68000,2616000,3852000,6468000,25000000,120.2,118.4,87.44,114.35,119.975,117.95,111.5366,120.65,117.5
7.204,,6338000,1296000,1615000,1068000,230000,7331000,10000,32000,4000,205000,70000,68000,2611000,3803000,6414000,25000000,122,118.4,87.44,114.35,119.975,117.95,111.5366,120.65,117.5
7.404,,6338000,1243000,1686000,746000,2722000,7331000,0,8000,4000,217000,70000,68000,2615000,3890000,6505000,25000000,122,118.4,87.44,114.35,119.975,117.95,111.5366,120.65,117.5
7.604,,6338000,1353000,1378000,726000,3291000,7304000,0,8000,11000,217000,70000,68000,2565000,3478000,6043000,25000000,122,118.4,87.44,114.35,119.975,117.95,111.5366,120.65,117.5
7.803,,6192000,1110000,1971000,1310000,105000,7304000,0,8000,4000,217000,70000,68000,2493000,3472000,5965000,25000000,122,118.4,87.44,114.4616,119.975,118.0616,111.5366,120.65,117.5
8.003,,6192000,1207000,1473000,1492000,105000,7304000,0,8000,7000,199000,70000,70000,2469000,3542000,6011000,25000000,122,118.4,87.44,114.4616,119.975,118.0616,111.5366,120.65,117.5
8.203,,6192000,1318000,1544000,2098000,105000,7316000,0,8000,4000,199000,70000,68000,2408000,3647000,6055000,25000000,122,117.95,87.44,114.4616,119.975,118.0616,111.5366,120.65,117.5
8.403,,6405000,1376000,1758000,1089000,105000,7316000,0,8000,11000,199000,70000,68000,2447000,3482000,5929000,25000000,122,117.95,87.44,114.4616,119.975,118.0616,111.5366,120.65,117.5
8.603,,6405000,1398000,1663000,1673000,105000,7316000,0,8000,4000,280000,70000,70000,2372000,3224000,5596000,25000000,122,118.4,87.44,114.4616,119.975,118.0616,111.5366,120.65,117.5
8.804,,6405000,1376000,1758000,1371000,105000,7211000,0,8000,4000,280000,70000,68000,2352000,3181000,5533000,25000000,122,118.4,87.44,114.4616,120.0866,118.0616,111.65,120.65,117.5
9.004,,6368000,1198000,1639000,1720000,105000,7211000,0,8000,4000,280000,70000,68000,2428000,3673000,6101000,25000000,122,117.95,87.44,114.4616,120.0866,118.0616,111.65,120.65,117.5
9.203,,6368000,1162000,1378000,1451000,105000,7211000,20000,81000,0,213000,74000,70000,2437000,3319000,5756000,25000000,122,118.4,87.44,114.4616,120.0866,118.0616,111.65,120.65,117.5
9.404,,6307000,1073000,1805000,1431000,105000,7313000,10000,35000,4000,213000,70000,68000,2365000,3514000,5879000,25000000,122,117.95,87.44,114.4616,120.0866,118.0616,111.65,120.65,117.5
9.603,,6307000,1028000,1362000,1895000,105000,7313000,10000,35000,4000,208000,70000,68000,2316000,3683000,5999000,25000000,122,118.4,87.44,114.4616,120.0866,118.0616,111.65,120.65,117.5
9.803,,6307000,1028000,1615000,1466000,105000,7274000,10000,35000,4000,208000,70000,70000,2275000,3505000,5780000,25000000,122,118.4,87.44,114.4616,120.0866,118.0616,111.65,120.7616,117.5
10.003,,6323000,1028000,1615000,1169000,105000,7274000,0,8000,11000,208000,70000,70000,2290000,3365000,5655000,25000000,122,118.4,87.44,114.4616,120.0866,118.0616,111.65,120.7616,117.5
10.203,,6323000,1065000,1615000,1120000,105000,7274000,0,8000,11000,205000,70000,68000,2293000,5556000,7849000,25000000,122,118.4,87.44,114.4616,120.0866,118.0616,111.65,120.7616,117.5
10.403,,6323000,1028000,1639000,1048000,105000,7320000,0,8000,11000,205000,70000,68000,2255000,3431000,5686000,25000000,122,117.95,87.44,114.4616,120.0866,118.0616,111.65,120.7616,117.5
10.603,,6445000,1050000,1449000,920000,105000,7320000,0,8000,11000,205000,70000,68000,2300000,6807000,9107000,25000000,122,117.95,87.44,114.4616,120.0866,118.0616,111.65,120.7616,117.5
10.803,,6445000,1028000,1568000,813000,105000,7320000,0,8000,11000,208000,70000,68000,2340000,7145000,9485000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
11.004,,6445000,1050000,1639000,731000,105000,7351000,0,8000,4000,208000,70000,70000,2288000,7333000,9621000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
11.204,,6408000,1073000,1520000,751000,105000,7351000,0,8000,11000,208000,72000,68000,2273000,5450000,7723000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
11.404,,6408000,1073000,1362000,955000,105000,7351000,0,8000,11000,210000,70000,68000,2291000,7153000,9444000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
11.604,,6408000,1050000,1686000,772000,105000,7377000,0,8000,4000,210000,88000,68000,2324000,7811000,10135000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
11.803,,6289000,1050000,1530000,987000,105000,7377000,10000,32000,11000,210000,70000,68000,2302000,3496000,5798000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
12.004,,6289000,1073000,1626000,798000,105000,7377000,10000,35000,4000,202000,70000,68000,2325000,4350000,6675000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
12.204,,6289000,1073000,1520000,711000,105000,7380000,10000,35000,4000,202000,70000,68000,2330000,4231000,6561000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
12.404,,6225000,1050000,1686000,814000,105000,7380000,10000,32000,4000,202000,70000,68000,2284000,7164000,9448000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
12.605,,6225000,1110000,1639000,1089000,105000,7380000,0,8000,11000,217000,70000,68000,2336000,3335000,5671000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.7616,120.7616,117.6116
12.804,,6225000,1073000,2636000,813000,105000,7347000,0,8000,4000,217000,70000,68000,2309000,5696000,8005000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.875,120.7616,117.6116
13.004,,6378000,1028000,1544000,1089000,105000,7347000,0,8000,4000,217000,70000,68000,2274000,3481000,5755000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.875,120.7616,117.6116
13.204,,6378000,1028000,1568000,798000,105000,7347000,0,8000,4000,221000,70000,68000,2283000,4347000,6630000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.875,120.7616,117.6116
13.405,,6378000,1005000,1805000,1251000,105000,7123000,0,8000,4000,221000,70000,68000,2277000,8394000,10671000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.875,120.7616,117.6116
13.604,,6399000,1050000,1686000,772000,2395000,7123000,0,8000,11000,221000,70000,68000,2270000,3693000,5963000,25000000,122,117.95,87.44,114.575,120.0866,118.0616,111.875,120.7616,117.6116
13.804,,6399000,1251000,1568000,726000,1995000,7123000,0,8000,14000,208000,70000,68000,2306000,9332000,11638000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
14.004,,6384000,1162000,1568000,884000,4713000,7311000,0,8000,11000,208000,70000,68000,2313000,3921000,6234000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
14.204,,6384000,1118000,1615000,1976000,3316000,7311000,20000,667000,4000,208000,95000,68000,2347000,4683000,7030000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
14.403,,6384000,1184000,1686000,806000,348000,7305000,10000,35000,4000,253000,70000,70000,2373000,4657000,7030000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
14.604,,6332000,1162000,1710000,711000,2052000,7305000,10000,35000,4000,253000,70000,68000,2434000,3768000,6202000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
14.804,,6332000,1251000,1686000,731000,105000,7305000,10000,35000,7000,243000,70000,68000,2436000,3743000,6179000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
15.004,,6332000,1118000,1663000,987000,147000,7287000,10000,35000,7000,243000,70000,68000,2439000,4026000,6465000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
15.204,,6310000,1553000,1544000,833000,105000,7287000,0,8000,11000,243000,70000,68000,2410000,4034000,6444000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
15.404,,6310000,1198000,1615000,1109000,105000,7287000,0,8000,11000,208000,70000,70000,2395000,4231000,6626000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
15.603,,6310000,1420000,1315000,826000,5688000,7318000,0,8000,11000,208000,70000,70000,2491000,3997000,6488000,25000000,122,117.95,87.44,114.6866,120.0866,118.0616,111.875,120.7616,117.6116
15.803,,6353000,1251000,1496000,772000,1445000,7318000,0,8000,11000,208000,70000,70000,2465000,3710000,6175000,25000000,122,117.95,87.44,114.6866,120.2,118.0616,111.9866,120.7616,117.6116
16.003,,6353000,1309000,1339000,706000,105000,7318000,0,8000,11000,200000,70000,70000,2427000,3495000,5922000,25000000,122,117.95,87.44,114.6866,120.2,118.0616,111.9866,120.7616,117.6116
16.204,,6353000,1509000,2541000,751000,105000,7373000,0,8000,11000,200000,70000,68000,2537000,3788000,6325000,25000000,122,117.95,87.44,114.6866,120.2,118.0616,111.9866,120.7616,117.6116
16.403,,6317000,1251000,1315000,968000,105000,7373000,0,8000,4000,200000,70000,70000,2361000,3400000,5761000,25000000,122,117.95,87.44,114.6866,120.2,118.0616,111.9866,120.7616,117.6116
16.603,,6317000,1251000,1639000,1620000,105000,7373000,0,8000,4000,206000,70000,70000,2396000,3877000,6273000,25000000,122,118.4,87.44,114.6866,120.2,118.0616,111.9866,120.7616,117.6116
16.804,,6317000,1243000,2351000,706000,5667000,7318000,20000,667000,4000,206000,74000,68000,2409000,4137000,6546000,25000000,122,118.4,87.44,114.8,120.2,118.0616,111.9866,120.7616,117.6116
17.004,,6204000,1251000,1568000,1451000,105000,7318000,10000,35000,7000,206000,70000,70000,2325000,3847000,6172000,25000000,122,118.4,87.44,114.8,120.2,118.0616,111.9866,120.7616,117.6116
17.203,,6204000,1110000,1496000,1573000,105000,7318000,10000,35000,4000,215000,70000,70000,2375000,3351000,5726000,25000000,122,117.95,87.44,114.8,120.2,118.0616,111.9866,120.7616,117.6116
17.404,,6204000,1073000,1520000,928000,105000,7271000,10000,32000,4000,215000,70000,68000,2429000,3159000,5588000,25000000,122,117.95,87.44,114.8,120.2,118.0616,111.9866,120.7616,117.6116
17.603,,6323000,1118000,1339000,1693000,105000,7271000,0,8000,11000,215000,70000,70000,2457000,3727000,6184000,25000000,122,118.4,87.44,114.8,120.2,118.0616,111.9866,120.7616,117.6116
17.803,,6323000,1265000,2589000,1720000,105000,7271000,0,8000,4000,228000,70000,68000,2352000,3914000,6266000,25000000,122,117.95,87.44,114.8,120.2,118.175,112.1,120.875,117.725
18.003,,6323000,1118000,1781000,1700000,105000,7132000,0,8000,11000,228000,70000,70000,2411000,3461000,5872000,25000000,122,117.95,87.44,114.8,120.2,118.175,112.1,120.875,117.725
18.203,,6341000,1073000,1458000,1250000,105000,7132000,0,8000,11000,228000,70000,70000,2342000,3301000,5643000,25000000,122,117.95,87.44,114.8,120.2,118.175,112.1,120.875,117.725
18.404,,6341000,1050000,1496000,1169000,105000,7132000,0,8000,11000,200000,70000,68000,2357000,3259000,5616000,25000000,122,118.4,87.44,114.8,120.2,118.175,112.1,120.875,117.725
18.604,,6365000,1050000,1900000,1080000,105000,7249000,0,8000,11000,200000,70000,68000,2357000,3531000,5888000,25000000,122,117.95,87.44,114.8,120.2,118.175,112.1,120.875,117.725
18.803,,6365000,1132000,1781000,1560000,105000,7249000,0,8000,11000,200000,70000,68000,2369000,3572000,5941000,25000000,122,118.4,87.44,114.8,120.3116,118.175,112.1,120.875,117.725
19.004,,6365000,1050000,1449000,1340000,105000,7313000,0,8000,4000,204000,70000,70000,2296000,6751000,9047000,25000000,122,118.4,87.44,114.8,120.3116,118.175,112.1,120.875,117.725
19.203,,6359000,1028000,1411000,995000,105000,7313000,0,8000,4000,204000,70000,70000,2302000,4995000,7297000,25000000,122,118.4,87.44,114.8,120.3116,118.175,112.1,120.875,117.725
19.403,,6359000,1050000,1615000,1063000,105000,7313000,20000,35000,7000,223000,70000,68000,2290000,4003000,6293000,25000000,122,117.95,87.44,114.8,120.3116,118.175,112.1,120.875,117.725
19.604,,6359000,1050000,1639000,968000,105000,7351000,10000,35000,7000,223000,72000,68000,2284000,4152000,6436000,25000000,122,117.95,87.44,114.8,120.3116,118.175,112.1,120.875,117.725
19.803,,6347000,1028000,1829000,1129000,105000,7351000,10000,35000,7000,223000,72000,68000,2309000,6786000,9095000,25000000,122,117.95,87.44,114.9116,120.3116,118.175,112.1,120.875,117.725
20.004,,6347000,1073000,1339000,776000,105000,7351000,10000,35000,4000,207000,70000,70000,2342000,5906000,8248000,25000000,122,118.4,87.44,114.9116,120.3116,118.175,112.1,120.875,117.725
20.203,,6347000,1050000,1758000,1403000,105000,7377000,0,8000,4000,207000,74000,68000,2353000,6364000,8717000,25000000,122,118.4,87.44,114.9116,120.3116,118.175,112.1,120.875,117.725
20.403,,6362000,1050000,1520000,906000,105000,7377000,0,8000,11000,207000,77000,68000,2385000,10465000,12850000,25000000,122,118.4,87.44,114.9116,120.3116,118.175,112.1,120.875,117.725
20.604,,6362000,1028000,1473000,731000,105000,7377000,0,8000,4000,295000,70000,70000,2386000,5727000,8113000,25000000,122,118.4,87.44,114.9116,120.3116,118.175,112.1,120.875,117.725
20.804,,6362000,1073000,1758000,706000,105000,7378000,0,8000,4000,295000,70000,68000,2388000,5644000,8032000,25000000,122,118.4,87.44,114.9116,120.3116,118.2866,112.2116,120.9866,117.725
21.005,,6310000,1073000,2209000,731000,105000,7378000,0,8000,4000,295000,70000,68000,2399000,8238000,10637000,25000000,122,118.4,87.44,114.9116,120.3116,118.2866,112.2116,120.9866,117.725
21.204,,6310000,1073000,1710000,867000,105000,7378000,0,8000,11000,215000,70000,68000,2371000,3844000,6215000,25000000,122,118.4,87.44,114.9116,120.3116,118.2866,112.2116,120.9866,117.725
