time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
15.204,,5090000,1093000,1924000,995000,105000,5973000,18000,35000,11000,230000,48000,68000,2518000,3501000,6019000,25000000,120.2,117.5,97.7,113.9,119.6366,117.275,111.65,120.2,117.05
15.404,,5090000,1198000,2043000,751000,105000,6021000,18000,35000,11000,230000,48000,68000,2546000,3782000,6328000,25000000,120.2,117.5,97.7,113.9,119.6366,117.275,111.65,120.2,117.05
15.603,,5090000,1050000,1483000,1129000,105000,6021000,28000,35000,11000,230000,48000,68000,2599000,6189000,8788000,25000000,120.2,117.95,97.7,113.9,119.6366,117.275,111.65,120.2,117.05
15.803,,5203000,1073000,2090000,1229000,105000,5951000,18000,35000,14000,211000,48000,68000,2602000,6087000,8689000,25000000,120.2,117.95,97.7,113.9,119.6366,117.275,111.65,120.2,117.05
16.003,,5203000,1028000,1378000,928000,105000,5951000,18000,35000,11000,211000,48000,68000,2647000,7258000,9905000,25000000,120.2,117.95,97.7,113.9,119.6366,117.275,111.65,120.2,117.05
16.203,,5203000,1073000,1900000,1189000,105000,5951000,18000,35000,11000,211000,48000,68000,2569000,4312000,6881000,25000000,120.2,117.5,97.7,114.0116,119.6366,117.3866,111.7616,120.2,117.05
16.404,,4743000,1073000,2043000,1814000,105000,5510000,18000,35000,11000,207000,48000,68000,2631000,7398000,10029000,25000000,120.2,117.95,97.7,114.0116,119.6366,117.3866,111.7616,120.2,117.05
16.603,,4743000,1140000,1971000,1996000,2681000,5510000,18000,81000,14000,207000,51000,68000,2510000,10030000,12540000,25000000,120.2,117.95,97.7,114.0116,119.6366,117.3866,111.7616,120.2,117.05
16.804,,4743000,1073000,1948000,1834000,1822000,5510000,18000,81000,11000,207000,51000,68000,2528000,7369000,9897000,25000000,120.2,117.5,97.7,114.0116,119.6366,117.3866,111.7616,120.2,117.05
17.004,,4846000,1050000,1781000,1250000,573000,5701000,18000,78000,7000,201000,51000,68000,2537000,7126000,9663000,25000000,120.2,117.95,97.7,114.0116,119.6366,117.3866,111.7616,120.2,117.05
17.203,,4846000,873000,1275000,867000,105000,5701000,18000,81000,14000,201000,51000,68000,2452000,3420000,5872000,25000000,120.2,117.95,97.7,114.0116,119.6366,117.3866,111.7616,120.3116,117.05
17.404,,4846000,853000,1196000,1520000,105000,5701000,18000,35000,11000,201000,48000,68000,2517000,3835000,6352000,25000000,120.2,117.95,97.7,114.0116,119.6366,117.3866,111.7616,120.3116,117.05
17.603,,5127000,853000,1267000,1300000,5135000,6092000,18000,38000,14000,213000,51000,68000,2555000,6953000,9508000,25000000,120.2,117.5,97.7,114.0116,119.6366,117.3866,111.7616,120.3116,117.05
17.803,,5127000,819000,1639000,1471000,4469000,6092000,18000,35000,7000,213000,51000,68000,2324000,7227000,9551000,25000000,120.2,117.5,97.7,114.0116,119.6366,117.3866,111.7616,120.3116,117.05
18.004,,5127000,860000,1458000,2060000,3453000,6092000,18000,35000,11000,213000,51000,68000,2396000,7629000,10025000,25000000,120.2,117.5,97.7,114.0116,119.6366,117.3866,111.7616,120.3116,117.05
18.204,,4987000,874000,1339000,1180000,5997000,5918000,18000,35000,11000,207000,48000,68000,2282000,7816000,10098000,25000000,120.2,117.5,97.7,114.125,119.6366,117.5,111.875,120.3116,117.05
18.404,,4987000,833000,1171000,1121000,105000,5918000,28000,81000,14000,207000,58000,68000,2542000,3461000,6003000,25000000,120.2,117.5,97.7,114.125,119.6366,117.5,111.875,120.3116,117.05
18.604,,4987000,873000,1449000,1734000,105000,5918000,18000,35000,14000,223000,48000,68000,2513000,3627000,6140000,25000000,120.2,117.5,97.7,114.125,119.6366,117.5,111.875,120.3116,117.05
18.804,,5142000,1050000,1829000,1331000,6135000,6052000,18000,35000,14000,223000,48000,68000,2499000,4080000,6579000,25000000,120.2,117.5,97.7,114.125,119.6366,117.5,111.875,120.3116,117.05
19.004,,5142000,1140000,1267000,1648000,105000,6052000,18000,35000,11000,223000,48000,68000,2520000,5117000,7637000,25000000,120.2,117.5,97.7,114.125,119.6366,117.5,111.875,120.3116,117.05
19.204,,5142000,1118000,1362000,1884000,105000,6052000,18000,14000,11000,239000,49000,68000,2500000,4823000,7323000,25000000,120.2,117.5,97.7,114.125,119.75,117.5,111.875,120.3116,117.1616
19.404,,5301000,914000,1924000,1349000,1950000,5984000,28000,14000,11000,239000,51000,68000,2447000,4226000,6673000,25000000,120.2,117.5,97.7,114.125,119.75,117.5,111.875,120.3116,117.1616
19.604,,5301000,1140000,1924000,1306000,105000,5984000,37000,14000,11000,239000,48000,68000,2418000,6673000,9091000,25000000,120.2,117.5,97.7,114.125,119.75,117.5,111.875,120.3116,117.1616
19.805,,5338000,990000,1339000,1471000,5626000,5984000,28000,81000,11000,258000,52000,68000,2529000,4619000,7148000,25000000,120.2,117.5,97.7,114.125,119.75,117.5,111.875,120.3116,117.1616
20.005,,5338000,1277000,1339000,2380000,2640000,6170000,18000,35000,11000,258000,48000,70000,2565000,4366000,6931000,25000000,120.2,117.5,97.7,114.125,119.75,117.5,111.875,120.3116,117.1616
20.203,,5338000,1620000,1900000,1169000,105000,6170000,18000,35000,14000,258000,51000,68000,2550000,6468000,9018000,25000000,120.2,117.5,97.7,114.125,119.75,117.5,111.9866,120.3116,117.1616
20.403,,5350000,1184000,2209000,1156000,105000,6170000,28000,648000,7000,239000,60000,68000,2573000,4563000,7136000,25000000,120.2,117.95,97.7,114.125,119.75,117.5,111.9866,120.3116,117.1616
20.604,,5350000,1073000,1805000,987000,2847000,6148000,28000,651000,7000,239000,60000,68000,2708000,10936000,13644000,25000000,120.2,117.95,97.7,114.125,119.75,117.5,111.9866,120.3116,117.1616
20.804,,5350000,894000,1971000,1209000,105000,6148000,18000,38000,11000,239000,48000,70000,2783000,6879000,9662000,25000000,120.2,118.4,97.7,114.125,119.75,117.5,111.9866,120.3116,117.1616
21.004,,5344000,1296000,1781000,1020000,4805000,6201000,18000,38000,14000,226000,48000,70000,2787000,3927000,6714000,25000000,120.2,118.4,97.7,114.125,119.75,117.5,111.9866,120.3116,117.1616
21.204,,5344000,1118000,1449000,1509000,105000,6201000,28000,35000,11000,226000,51000,70000,2862000,7043000,9905000,25000000,120.2,118.4,97.7,114.2366,119.975,117.6116,111.9866,120.425,117.1616
21.405,,5344000,990000,1387000,1434000,105000,6201000,28000,651000,4000,226000,62000,70000,2885000,6784000,9669000,25000000,120.2,118.4,97.7,114.2366,119.975,117.6116,111.9866,120.425,117.1616
21.604,,5334000,1296000,1995000,877000,105000,6238000,18000,35000,11000,211000,48000,70000,2944000,4213000,7157000,25000000,120.2,118.85,97.7,114.2366,119.975,117.6116,111.9866,120.425,117.1616
21.804,,5334000,1251000,2066000,751000,105000,6238000,18000,35000,7000,211000,48000,70000,3025000,4219000,7244000,25000000,120.2,118.85,97.7,114.2366,119.975,117.6116,111.9866,120.425,117.1616
22.003,,5334000,1318000,1387000,877000,232000,6238000,18000,35000,7000,211000,48000,70000,3005000,4406000,7411000,25000000,120.2,119.3,97.7,114.2366,119.975,117.6116,111.9866,120.425,117.1616
22.204,,5222000,1318000,1378000,792000,419000,6252000,18000,14000,11000,212000,51000,70000,2977000,7751000,10728000,25000000,122,119.3,97.7,114.2366,120.2,118.0616,112.1,120.7616,117.5
22.404,,5222000,1296000,1401000,833000,4002000,6252000,28000,14000,11000,212000,48000,70000,2910000,7615000,10525000,25000000,122,119.3,97.7,114.2366,120.2,118.0616,112.1,120.7616,117.5
22.604,,5222000,1408000,1615000,820000,3507000,6252000,37000,14000,11000,212000,60000,70000,2812000,7897000,10709000,25000000,122,119.3,97.7,114.2366,120.2,118.0616,112.1,120.7616,117.5
22.804,,5316000,1036000,1971000,856000,475000,6262000,18000,81000,11000,202000,54000,70000,2796000,7103000,9899000,25000000,122,119.3,97.7,114.2366,120.2,118.0616,112.1,120.7616,117.5
23.005,,5316000,1094000,1339000,2141000,2889000,6262000,18000,35000,14000,202000,51000,70000,2797000,9080000,11877000,25000000,122,119.75,97.7,114.2366,120.2,118.0616,112.1,120.7616,117.5
