Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
4.72,23.698997497558597,23.632753372192383,6.654409408569336,0.7326756119728088,0.622011125087738,-1.0,1358156928.0,-1.0,-1.0,9939559.0,1.7974886894226074,1103.0,491.0,12267.0,7.0,22.059022903442383,2966.0,5388729272.0,1920.0,3.0,48.0,48.0,52.0,24.0,60.0,25.0,72.0,545.0,2.0,18.88183504343033,3196.0,1.0,51.0,2.1665334701538086
4.74,23.698997497558597,23.632753372192383,6.654409408569336,0.7326756119728088,0.622011125087738,-1.0,1358156928.0,-1.0,-1.0,9939559.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2966.0,5388729272.0,1920.0,3.0,48.0,48.0,52.0,24.0,60.0,25.0,72.0,545.0,2.0,18.88183504343033,3196.0,1.0,51.0,2.1665334701538086
4.82,22.12261962890625,23.38755416870117,6.880869388580322,0.6337749361991882,0.6372627019882202,-1.0,1295002368.0,-1.0,-1.0,9590599.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2966.0,5388729272.0,1920.0,3.0,48.0,48.0,52.0,24.0,60.0,25.0,72.0,545.0,2.0,18.88183504343033,3196.0,1.0,51.0,2.1665334701538086
4.92,23.15055084228516,23.750131607055664,6.66149377822876,0.7539171576499939,0.6276200413703918,-1.0,1237209472.0,-1.0,-1.0,9023032.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2966.0,5388729272.0,1920.0,3.0,48.0,48.0,52.0,24.0,60.0,25.0,72.0,545.0,2.0,18.88183504343033,3196.0,1.0,51.0,2.1665334701538086
5.0,23.15055084228516,23.750131607055664,6.66149377822876,0.7539171576499939,0.6276200413703918,-1.0,1237209472.0,-1.0,-1.0,9023032.0,0.3824340403079986,103.0,2.0,6313.0,1.0,22.742305755615234,2966.0,5388729272.0,1920.0,3.0,48.0,48.0,52.0,24.0,60.0,25.0,72.0,545.0,2.0,18.88183504343033,3196.0,1.0,51.0,2.1665334701538086
5.02,23.64024543762207,23.538972854614254,6.653677463531494,0.746552050113678,0.6082772612571716,-1.0,1238437376.0,-1.0,-1.0,9027705.0,0.3824340403079986,103.0,2.0,6313.0,1.0,22.742305755615234,2966.0,5388729272.0,1920.0,3.0,48.0,48.0,52.0,24.0,60.0,25.0,72.0,545.0,2.0,18.88183504343033,3196.0,1.0,51.0,2.1665334701538086
5.07,23.64024543762207,23.538972854614254,6.653677463531494,0.746552050113678,0.6082772612571716,-1.0,1238437376.0,-1.0,-1.0,9027705.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.12,19.163230895996094,22.3244571685791,6.535495281219482,0.5846942067146301,0.6850560903549194,-1.0,1441159424.0,-1.0,-1.0,9921038.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.22,18.39098358154297,20.915746688842773,6.075324535369873,0.5746867656707764,10.205577850341797,-1.0,1641647104.0,-1.0,-1.0,10290357.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.32,18.18892478942871,20.919336318969727,6.086370944976807,0.5543628334999084,9.405564308166504,-1.0,1511822976.0,-1.0,-1.0,9440273.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.42,21.53719520568848,22.609663009643555,6.963479518890381,0.6474581956863403,0.8213064074516296,-1.0,1275987456.0,-1.0,-1.0,9286620.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.52,23.0753231048584,23.97173500061035,6.683137893676758,0.7981870174407959,0.6137813925743103,-1.0,1238131328.0,-1.0,-1.0,9029050.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.62,22.171533584594727,23.169965744018555,6.922554016113281,0.6420014500617981,0.6538403630256653,-1.0,1369016448.0,-1.0,-1.0,10184421.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.72,23.35427474975586,23.87980842590332,6.632509708404541,0.7423381805419922,0.6183456182479858,-1.0,1284651136.0,-1.0,-1.0,9339369.0,0.7637951374053955,1070.0,461.0,12233.0,7.0,25.55528450012207,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.74,23.35427474975586,23.87980842590332,6.632509708404541,0.7423381805419922,0.6183456182479858,-1.0,1284651136.0,-1.0,-1.0,9339369.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.83,22.01222419738769,23.242794036865234,6.983987808227539,0.6919921636581421,0.6789354085922241,-1.0,1240148224.0,-1.0,-1.0,9290875.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
5.93,22.870838165283203,23.85604476928711,6.688449859619141,0.7614148855209351,0.609155535697937,-1.0,1238053120.0,-1.0,-1.0,9030867.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
6.0,22.870838165283203,23.85604476928711,6.688449859619141,0.7614148855209351,0.609155535697937,-1.0,1238053120.0,-1.0,-1.0,9030867.0,0.3486129939556122,103.0,2.0,6313.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,52.0,51.0,56.0,20.0,71.0,25.0,72.0,545.0,2.0,18.912914395332336,3196.0,1.0,49.0,2.189894199371338
6.03,23.34732437133789,23.820470809936523,6.782380104064941,0.7303568720817566,0.6238754391670227,-1.0,1313290112.0,-1.0,-1.0,9876523.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.13,22.178241729736328,23.164525985717773,6.770500659942627,0.7458403706550598,0.6055133938789368,-1.0,1338978816.0,-1.0,-1.0,9647526.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.23,23.00889778137207,23.89777183532715,6.684647560119629,0.8151506781578064,0.6064543128013611,-1.0,1236851584.0,-1.0,-1.0,9025607.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.33,21.90386199951172,23.30937767028809,6.9827799797058105,0.80281001329422,0.6906596422195435,-1.0,1238228608.0,-1.0,-1.0,9282614.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.43,22.98436546325684,24.034448623657227,6.718423366546631,0.7362015247344971,0.5812457799911499,-1.0,1273085824.0,-1.0,-1.0,9395888.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.53,23.61867332458496,23.340436935424805,6.564712047576904,0.7483375072479248,0.6303450465202332,-1.0,1378105856.0,-1.0,-1.0,9870903.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.63,21.393783569335938,23.648399353027344,6.997753620147705,0.6563184857368469,0.6899259090423584,-1.0,1237920768.0,-1.0,-1.0,9282156.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.73,23.446117401123047,23.30244255065918,6.677141189575195,0.7009087800979614,0.6376187801361084,-1.0,1239195008.0,-1.0,-1.0,9031038.0,1.1622381210327148,1070.0,461.0,12233.0,7.0,22.82308387756348,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.74,23.446117401123047,23.30244255065918,6.677141189575195,0.7009087800979614,0.6376187801361084,-1.0,1239195008.0,-1.0,-1.0,9031038.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.83,21.66007423400879,23.78736686706543,6.996243000030518,0.6599372029304504,0.6576176285743713,-1.0,1239033472.0,-1.0,-1.0,9285632.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
6.93,23.32752990722656,23.39903259277344,6.643558502197266,0.7297126650810242,0.6099362373352051,-1.0,1370273024.0,-1.0,-1.0,9938558.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
7.0,23.32752990722656,23.39903259277344,6.643558502197266,0.7297126650810242,0.6099362373352051,-1.0,1370273024.0,-1.0,-1.0,9938558.0,0.3484461307525635,103.0,2.0,6313.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
7.03,23.13981819152832,23.97068977355957,6.638242721557617,0.7598090767860413,0.6101018786430359,-1.0,1286351872.0,-1.0,-1.0,9346276.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,54.0,53.0,60.0,37.0,44.0,47.0,72.0,545.0,2.0,19.91405487060547,3196.0,1.0,49.0,2.178724527359009
7.04,23.13981819152832,23.97068977355957,6.638242721557617,0.7598090767860413,0.6101018786430359,-1.0,1286351872.0,-1.0,-1.0,9346276.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.13,21.621238708496094,23.33565902709961,7.001349449157715,0.7033571600914001,0.6275370121002197,-1.0,1241413120.0,-1.0,-1.0,9291142.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.23,23.076066970825195,23.86977767944336,6.685136318206787,0.7403249144554138,0.6156084537506104,-1.0,1240691840.0,-1.0,-1.0,9037236.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.33,21.968284606933597,23.16934585571289,6.939859390258789,0.7260504961013794,0.6481050252914429,-1.0,1294518912.0,-1.0,-1.0,9653413.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.43,21.671411514282227,22.309423446655277,6.320918083190918,0.721610426902771,0.7461870312690735,-1.0,1451906432.0,-1.0,-1.0,10065057.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.53,19.604461669921875,20.68324851989746,6.221288204193115,0.611528754234314,15.132975578308104,-1.0,1465241984.0,-1.0,-1.0,9313530.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.63,21.38096809387207,23.736928939819336,6.985610961914063,0.6990763545036316,0.65922611951828,-1.0,1240697728.0,-1.0,-1.0,9287128.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.73,18.793865203857425,21.062747955322266,6.251233100891113,0.6116027235984802,6.29336404800415,-1.0,1483327872.0,-1.0,-1.0,9736286.0,1.1567291021347046,1070.0,461.0,12233.0,7.0,20.616539001464844,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.74,18.793865203857425,21.062747955322266,6.251233100891113,0.6116027235984802,6.29336404800415,-1.0,1483327872.0,-1.0,-1.0,9736286.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.83,23.26682472229004,23.22438621520996,6.568259239196777,0.7701329588890076,0.6458990573883057,-1.0,1381527680.0,-1.0,-1.0,9874524.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
7.93,23.57051658630371,23.22054481506348,6.521218776702881,0.7967424988746643,0.6378951072692871,-1.0,1281726720.0,-1.0,-1.0,9063990.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
8.0,23.57051658630371,23.22054481506348,6.521218776702881,0.7967424988746643,0.6378951072692871,-1.0,1281726720.0,-1.0,-1.0,9063990.0,0.4637552201747894,103.0,2.0,6313.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
8.03,21.457246780395508,23.45170021057129,6.964744567871094,0.668760359287262,0.6545045375823975,-1.0,1239138048.0,-1.0,-1.0,9279399.0,0.4637552201747894,103.0,2.0,6313.0,1.0,22.742305755615234,2924.0,5388729272.0,1920.0,3.0,49.0,51.0,52.0,42.0,26.0,59.0,72.0,545.0,2.0,19.269607961177822,3196.0,1.0,49.0,2.1760644912719727
8.04,21.457246780395508,23.45170021057129,6.964744567871094,0.668760359287262,0.6545045375823975,-1.0,1239138048.0,-1.0,-1.0,9279399.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,5388729272.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.14,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,5388729272.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.15,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,7826985978.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.17,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,6076307591.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.19,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,7912602101.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.2,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,8831244309.5,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.21,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,7969953504.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.22,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,6827859589.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.23,22.66990852355957,22.701269149780277,6.7637200355529785,0.6727935671806335,21.053171157836918,-1.0,1259172992.0,-1.0,-1.0,9274472.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,5595256061.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.24,24.663957595825195,24.266393661499023,5.67936897277832,0.5676066875457764,0.647119402885437,-1.0,1871807744.0,-1.0,-1.0,11698040.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,6856806659.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.25,24.663957595825195,24.266393661499023,5.67936897277832,0.5676066875457764,0.647119402885437,-1.0,1871807744.0,-1.0,-1.0,11698040.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,6843068298.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.26,24.663957595825195,24.266393661499023,5.67936897277832,0.5676066875457764,0.647119402885437,-1.0,1871807744.0,-1.0,-1.0,11698040.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,6282874577.5,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.27,24.663957595825195,24.266393661499023,5.67936897277832,0.5676066875457764,0.647119402885437,-1.0,1871807744.0,-1.0,-1.0,11698040.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,6886217708.5,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.29,24.663957595825195,24.266393661499023,5.67936897277832,0.5676066875457764,0.647119402885437,-1.0,1871807744.0,-1.0,-1.0,11698040.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,6970585080.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.32,24.663957595825195,24.266393661499023,5.67936897277832,0.5676066875457764,0.647119402885437,-1.0,1871807744.0,-1.0,-1.0,11698040.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,5791949708.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.33,24.663957595825195,24.266393661499023,5.67936897277832,0.5676066875457764,0.647119402885437,-1.0,1871807744.0,-1.0,-1.0,11698040.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,8241411254.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.34,21.92161750793457,23.89914894104004,5.078980922698975,0.5620498061180115,10.115480422973633,-1.0,1924652160.0,-1.0,-1.0,11945217.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,8241411254.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.36,21.92161750793457,23.89914894104004,5.078980922698975,0.5620498061180115,10.115480422973633,-1.0,1924652160.0,-1.0,-1.0,11945217.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,9035191967.666666,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.37,21.92161750793457,23.89914894104004,5.078980922698975,0.5620498061180115,10.115480422973633,-1.0,1924652160.0,-1.0,-1.0,11945217.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,8327667929.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.39,21.92161750793457,23.89914894104004,5.078980922698975,0.5620498061180115,10.115480422973633,-1.0,1924652160.0,-1.0,-1.0,11945217.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,5935327059.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.4,21.92161750793457,23.89914894104004,5.078980922698975,0.5620498061180115,10.115480422973633,-1.0,1924652160.0,-1.0,-1.0,11945217.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,8384309066.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.42,21.92161750793457,23.89914894104004,5.078980922698975,0.5620498061180115,10.115480422973633,-1.0,1924652160.0,-1.0,-1.0,11945217.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,9175904122.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.43,21.92161750793457,23.89914894104004,5.078980922698975,0.5620498061180115,10.115480422973633,-1.0,1924652160.0,-1.0,-1.0,11945217.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,7228658200.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.44,19.00474166870117,24.99721908569336,5.044188976287842,0.6511289477348328,0.6789419054985046,-1.0,1836188800.0,-1.0,-1.0,11367067.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,7315545525.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.45,19.00474166870117,24.99721908569336,5.044188976287842,0.6511289477348328,0.6789419054985046,-1.0,1836188800.0,-1.0,-1.0,11367067.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,9204614064.5,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
8.47,19.00474166870117,24.99721908569336,5.044188976287842,0.6511289477348328,0.6789419054985046,-1.0,1836188800.0,-1.0,-1.0,11367067.0,1.7209495306015017,1070.0,461.0,12233.0,7.0,20.605194091796875,2924.0,8520979503.0,1920.0,3.0,53.0,53.0,58.0,25.0,38.0,65.0,72.0,545.0,2.0,19.898933172225952,3196.0,1.0,48.0,2.2099289894104004
