Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
9.01,67.66931915283203,32.32912063598633,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.143041610717773,1.3673664331436155,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,81.08232116699219,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242177212416.0,2124134528.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085271120071411,-1.0,-1.0,76234068.8,8771445.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.07,67.68595886230469,32.31254196166992,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.41164207458496,1.3926622867584229,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,87.33840942382812,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242231885824.0,2123764608.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086020231246948,-1.0,-1.0,76234068.8,8381813.5,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.17,67.67515563964844,32.32332992553711,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.22062110900879,1.3738789558410645,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,67.61544799804688,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242313035776.0,2125165056.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085704803466797,-1.0,-1.0,76234068.8,8584780.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.27,67.67558288574219,32.32291412353516,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.218196868896484,1.415227293968201,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,89.49288940429688,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242387189760.0,2140044416.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.07135272026062,-1.0,-1.0,76234068.8,8789172.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.37,67.68840789794922,32.31006622314453,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.425111770629883,1.3728328943252563,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,67.38147735595703,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242461442048.0,2125789696.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086109399795532,-1.0,-1.0,76234068.8,8596977.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.47,67.67738342285156,32.32107162475586,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.239715576171875,1.3711692094802856,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,68.20022583007812,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242174607360.0,2124022400.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085726261138916,-1.0,-1.0,76234068.8,8585700.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.56,67.67738342285156,32.32107162475586,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.239715576171875,1.3711692094802856,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,68.20022583007812,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242174607360.0,2124022400.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085726261138916,-1.0,-1.0,76234068.8,8585700.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.57,67.68707275390625,32.311458587646484,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.42147254943848,1.384714126586914,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,70.15196228027344,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242441830400.0,2125592832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0860788822174072,-1.0,-1.0,76234068.8,8594984.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.67,67.67591857910156,32.32261276245117,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.22563934326172,1.424385666847229,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,69.83162689208984,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242414108672.0,2126062720.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0857298374176025,-1.0,-1.0,76234068.8,8594264.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.77,67.67644500732422,32.32202911376953,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.238508224487305,1.3546855449676514,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,46.20134735107422,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242348900352.0,2125546240.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0856900215148926,-1.0,-1.0,76234068.8,8593769.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.79,67.67644500732422,32.32202911376953,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.238508224487305,1.3546855449676514,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,46.20134735107422,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242348900352.0,2125546240.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0856900215148926,-1.0,-1.0,76234068.8,8593769.0,1741143952.159375,0.3202075660228729,106.0,2.0,6313.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.87,67.68821716308594,32.31027603149414,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.42973899841309,1.4034690856933594,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,37.07816696166992,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242318737408.0,2124576512.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.08606481552124,-1.0,-1.0,76234068.8,8593517.0,1741143952.159375,0.3202075660228729,106.0,2.0,6313.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.97,67.67546844482422,32.323055267333984,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.209177017211918,1.4004627466201782,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,62.48723602294922,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242461868032.0,2126616832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085559129714966,-1.0,-1.0,76234068.8,8596108.0,1741143952.159375,0.3202075660228729,106.0,2.0,6313.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
10.01,67.67546844482422,32.323055267333984,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.209177017211918,1.4004627466201782,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,62.48723602294922,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242461868032.0,2126616832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085559129714966,-1.0,-1.0,76234068.8,8596108.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
10.07,67.68933868408203,32.30921173095703,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.421611785888672,1.4065982103347778,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,53.15221786499024,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242462294016.0,2125867904.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086079359054565,-1.0,-1.0,76234068.8,8596115.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
