Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
3.24,0.8971691844718795,15.937811715262276,0.0730205868769969,26.15319061279297,0.6650644540786743,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6623989939689636,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7305700.5,166011.178125,0.3608053922653198,102.0,2.0,6330.0,1.0,18.37015724182129,2856.0,2361.0,3.0,57.0,54.0,58.0,19.0,80.0,18.0,72.0,545.0,2.0,21.25692069530487,0.4914901554584503,3196.0,4.0,51.0,2.4884848594665527
3.31,0.8971691844718795,15.937811715262276,0.0730205868769969,26.15319061279297,0.6650644540786743,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6623989939689636,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7305700.5,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,57.0,54.0,58.0,19.0,80.0,18.0,72.0,545.0,2.0,21.25692069530487,0.4914901554584503,3196.0,4.0,51.0,2.4884848594665527
3.34,0.8971691844718795,15.937811715262276,0.0730205868769969,25.660844802856445,0.6634496450424194,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6486309766769409,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7107156.0,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,57.0,54.0,58.0,19.0,80.0,18.0,72.0,545.0,2.0,21.25692069530487,0.4914901554584503,3196.0,4.0,51.0,2.4884848594665527
3.44,0.8971691844718795,15.937811715262276,0.0730205868769969,26.113222122192383,0.7394154667854309,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.7095099687576294,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,8024314.0,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,57.0,54.0,58.0,19.0,80.0,18.0,72.0,545.0,2.0,21.25692069530487,0.4914901554584503,3196.0,4.0,51.0,2.4884848594665527
3.52,0.8971691844718795,15.937811715262276,0.0730205868769969,26.113222122192383,0.7394154667854309,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.7095099687576294,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,8024314.0,166011.178125,0.9758436679840088,1118.0,290.0,12078.0,6.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
3.54,0.8971691844718795,15.937811715262276,0.0730205868769969,25.75007057189941,0.7344849109649658,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6266171336174011,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7340855.0,166011.178125,0.9758436679840088,1118.0,290.0,12078.0,6.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
3.58,0.8971691844718795,15.937811715262276,0.0730205868769969,25.75007057189941,0.7344849109649658,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6266171336174011,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7340855.0,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
3.64,0.8971691844718795,15.937811715262276,0.0730205868769969,26.144895553588867,0.74247145652771,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.660561203956604,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7031759.0,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
3.74,0.8971691844718795,15.937811715262276,0.0730205868769969,25.59404182434082,0.651068925857544,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6568901538848877,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7297736.5,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
3.85,0.8971691844718795,15.937811715262276,0.0730205868769969,26.026147842407227,0.710012674331665,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6260716915130615,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7822529.5,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
3.95,0.8971691844718795,15.937811715262276,0.0730205868769969,25.54585266113281,0.7484931349754333,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.633002758026123,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7285823.0,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
4.05,0.8971691844718795,15.937811715262276,0.0730205868769969,26.384498596191406,0.6467156410217285,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.619013786315918,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7301150.5,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
4.15,0.8971691844718795,15.937811715262276,0.0730205868769969,25.69971466064453,0.7208910584449768,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6330333948135376,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7101989.0,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
4.25,0.8971691844718795,15.937811715262276,0.0730205868769969,26.16931533813477,0.7650806903839111,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6598991751670837,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7998142.5,166011.178125,0.3600519299507141,102.0,2.0,6330.0,1.0,17.828712463378906,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
4.31,0.8971691844718795,15.937811715262276,0.0730205868769969,26.16931533813477,0.7650806903839111,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6598991751670837,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7998142.5,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
4.35,0.8971691844718795,15.937811715262276,0.0730205868769969,25.838808059692383,0.9530085921287536,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6156636476516724,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7322564.0,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
4.45,0.8971691844718795,15.937811715262276,0.0730205868769969,26.372827529907227,0.831654965877533,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6046015620231628,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7101504.5,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,56.0,57.0,61.0,29.0,68.0,32.0,72.0,545.0,2.0,21.089649200439453,0.4914901554584503,3196.0,4.0,51.0,2.4942448139190674
4.52,0.8971691844718795,15.937811715262276,0.0730205868769969,26.372827529907227,0.831654965877533,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6046015620231628,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7101504.5,166011.178125,0.9807306528091432,1118.0,290.0,12078.0,6.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
4.55,0.8971691844718795,15.937811715262276,0.0730205868769969,25.863264083862305,0.6244432926177979,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6385447382926941,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7300315.0,166011.178125,0.9807306528091432,1118.0,290.0,12078.0,6.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
4.58,0.8971691844718795,15.937811715262276,0.0730205868769969,25.863264083862305,0.6244432926177979,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6385447382926941,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7300315.0,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
4.65,0.8971691844718795,15.937811715262276,0.0730205868769969,26.352846145629883,0.6147554516792297,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6330454349517822,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7385289.0,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
4.75,0.8971691844718795,15.937811715262276,0.0730205868769969,25.801977157592773,0.6685330867767334,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.624479353427887,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7972077.5,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
4.85,0.8971691844718795,15.937811715262276,0.0730205868769969,26.29447364807129,0.7500752806663513,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6128396987915039,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7100793.5,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
4.95,0.8971691844718795,15.937811715262276,0.0730205868769969,25.63029670715332,0.6825047731399536,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.7238564491271973,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,7102949.5,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
5.05,0.8971691844718795,15.937811715262276,0.0730205868769969,24.8784236907959,0.7787940502166748,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,22.44905662536621,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,8403888.0,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
5.15,0.8971691844718795,15.937811715262276,0.0730205868769969,24.538131713867188,0.8148929476737976,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6559768319129944,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,9308582.0,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
5.25,0.8971691844718795,15.937811715262276,0.0730205868769969,24.15812492370605,0.8211601972579956,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6238703727722168,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,8912296.0,166011.178125,0.3635520935058594,102.0,2.0,6330.0,1.0,17.963443756103516,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
5.31,0.8971691844718795,15.937811715262276,0.0730205868769969,24.15812492370605,0.8211601972579956,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6238703727722168,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,8912296.0,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
5.35,0.8971691844718795,15.937811715262276,0.0730205868769969,22.90041732788086,1.0371636152267456,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6802588105201721,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,9174206.0,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
5.45,0.8971691844718795,15.937811715262276,0.0730205868769969,20.14261817932129,0.8291029334068298,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,10.800100326538086,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,9361015.0,166011.178125,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2856.0,2361.0,3.0,58.0,59.0,59.0,34.0,65.0,34.0,72.0,545.0,2.0,21.06005698442459,0.4914901554584503,3196.0,4.0,53.0,2.489436149597168
5.52,0.8971691844718795,15.937811715262276,0.0730205868769969,20.14261817932129,0.8291029334068298,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,10.800100326538086,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,9361015.0,166011.178125,0.886740505695343,1118.0,290.0,12078.0,7.0,20.13982963562012,2856.0,2361.0,3.0,55.0,52.0,56.0,24.0,66.0,31.0,72.0,545.0,2.0,20.807799696922302,0.4914901554584503,3196.0,4.0,52.0,2.333484411239624
5.55,0.8971691844718795,15.937811715262276,0.0730205868769969,20.98543357849121,0.829378068447113,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,9.902144432067873,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,10187879.0,166011.178125,0.886740505695343,1118.0,290.0,12078.0,7.0,20.13982963562012,2856.0,2361.0,3.0,55.0,52.0,56.0,24.0,66.0,31.0,72.0,545.0,2.0,20.807799696922302,0.4914901554584503,3196.0,4.0,52.0,2.333484411239624
5.58,0.8971691844718795,15.937811715262276,0.0730205868769969,20.98543357849121,0.829378068447113,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,9.902144432067873,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,10187879.0,166011.178125,0.3021279573440552,102.0,2.0,6330.0,1.0,20.13982963562012,2856.0,2361.0,3.0,55.0,52.0,56.0,24.0,66.0,31.0,72.0,545.0,2.0,20.807799696922302,0.4914901554584503,3196.0,4.0,52.0,2.333484411239624
5.65,0.8971691844718795,15.937811715262276,0.0730205868769969,20.676494598388672,0.8640576004981995,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.7256574630737305,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,9758848.0,166011.178125,0.3021279573440552,102.0,2.0,6330.0,1.0,20.13982963562012,2856.0,2361.0,3.0,55.0,52.0,56.0,24.0,66.0,31.0,72.0,545.0,2.0,20.807799696922302,0.4914901554584503,3196.0,4.0,52.0,2.333484411239624
5.75,0.8971691844718795,15.937811715262276,0.0730205868769969,20.50878524780273,0.8276680707931519,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.7479345202445984,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,9517121.0,166011.178125,0.3021279573440552,102.0,2.0,6330.0,1.0,20.13982963562012,2856.0,2361.0,3.0,55.0,52.0,56.0,24.0,66.0,31.0,72.0,545.0,2.0,20.807799696922302,0.4914901554584503,3196.0,4.0,52.0,2.333484411239624
5.85,0.8971691844718795,15.937811715262276,0.0730205868769969,22.791709899902344,0.9244848489761353,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.6302493214607239,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,8952017.0,166011.178125,0.3021279573440552,102.0,2.0,6330.0,1.0,20.13982963562012,2856.0,2361.0,3.0,55.0,52.0,56.0,24.0,66.0,31.0,72.0,545.0,2.0,20.807799696922302,0.4914901554584503,3196.0,4.0,52.0,2.333484411239624
5.95,0.8971691844718795,15.937811715262276,0.0730205868769969,23.26400375366211,0.852297306060791,-1.0,-1.0,-1.0,0.4547353992238641,-1.0,2.85500362941197,0.7021439671516418,544934438.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,9263923.017857144,51.965767996651785,883333289.1428572,18297055.911551338,1947268.8158482143,741244614.8571428,-1.0,-1.0,-1.0,63827053.71428572,9316535.0,166011.178125,0.3021279573440552,102.0,2.0,6330.0,1.0,20.13982963562012,2856.0,2361.0,3.0,55.0,52.0,56.0,24.0,66.0,31.0,72.0,545.0,2.0,20.807799696922302,0.4914901554584503,3196.0,4.0,52.0,2.333484411239624
