Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
28.56,68.20874786376953,31.74344825744629,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.941561222076416,7.765471458435059,81.02107747395833,22.82764498392741,98.80489349365234,1.1951045989990234,0.676177442073822,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.772987365722656,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052652032.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2030831.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28051903562.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.58,68.20874786376953,31.74344825744629,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.941561222076416,7.765471458435059,81.02107747395833,22.82764498392741,98.80489349365234,1.1951045989990234,0.676177442073822,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.772987365722656,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2052652032.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2030831.5,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25342046391.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.6,68.46680450439453,31.51972770690918,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.052142143249512,7.832761764526367,81.02107747395833,22.82764498392741,98.80036163330078,1.1996403932571411,0.7048560380935669,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.13521194458008,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2022009856.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2029098.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25615505285.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.61,68.46680450439453,31.51972770690918,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.052142143249512,7.832761764526367,81.02107747395833,22.82764498392741,98.80036163330078,1.1996403932571411,0.7048560380935669,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.13521194458008,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2022009856.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2029098.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28086502077.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.63,68.46680450439453,31.51972770690918,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.052142143249512,7.832761764526367,81.02107747395833,22.82764498392741,98.80036163330078,1.1996403932571411,0.7048560380935669,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.13521194458008,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2022009856.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2029098.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28098684196.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.66,68.46680450439453,31.51972770690918,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.052142143249512,7.832761764526367,81.02107747395833,22.82764498392741,98.80036163330078,1.1996403932571411,0.7048560380935669,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.13521194458008,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2022009856.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2029098.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25642726678.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.67,68.46680450439453,31.51972770690918,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.052142143249512,7.832761764526367,81.02107747395833,22.82764498392741,98.80036163330078,1.1996403932571411,0.7048560380935669,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.13521194458008,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2022009856.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2029098.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28125570330.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.69,68.46680450439453,31.51972770690918,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.052142143249512,7.832761764526367,81.02107747395833,22.82764498392741,98.80036163330078,1.1996403932571411,0.7048560380935669,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.13521194458008,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2022009856.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2029098.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,22663954860.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.7,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28136956080.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.71,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,23192743421.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.72,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,22682089974.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.73,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28146775423.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.74,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25681665179.5,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.76,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28164859697.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.77,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,23227533355.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.78,68.2470703125,31.74061584472656,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.729597568511963,7.786105155944824,81.02107747395833,22.82764498392741,98.82769775390624,1.172298550605774,0.6923850774765015,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,49.73542404174805,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2101975168.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1979713.0,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25439936121.5,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.8,68.14286804199219,31.84588432312012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.273539543151855,7.834901809692383,81.02107747395833,22.82764498392741,98.77574157714844,1.2242556810379028,0.7306622862815857,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.90774154663086,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2112848768.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2071678.125,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,23245914975.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.81,68.14286804199219,31.84588432312012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.273539543151855,7.834901809692383,81.02107747395833,22.82764498392741,98.77574157714844,1.2242556810379028,0.7306622862815857,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.90774154663086,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2112848768.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2071678.125,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28184078729.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.84,68.14286804199219,31.84588432312012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.273539543151855,7.834901809692383,81.02107747395833,22.82764498392741,98.77574157714844,1.2242556810379028,0.7306622862815857,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.90774154663086,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2112848768.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2071678.125,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25462690116.5,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.86,68.14286804199219,31.84588432312012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.273539543151855,7.834901809692383,81.02107747395833,22.82764498392741,98.77574157714844,1.2242556810379028,0.7306622862815857,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.90774154663086,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2112848768.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2071678.125,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25744476195.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.88,68.14286804199219,31.84588432312012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.273539543151855,7.834901809692383,81.02107747395833,22.82764498392741,98.77574157714844,1.2242556810379028,0.7306622862815857,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.90774154663086,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2112848768.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2071678.125,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28216966556.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.89,68.14286804199219,31.84588432312012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.273539543151855,7.834901809692383,81.02107747395833,22.82764498392741,98.77574157714844,1.2242556810379028,0.7306622862815857,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.90774154663086,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2112848768.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2071678.125,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25488540262.5,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.91,68.20101165771484,31.787641525268555,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.096781730651855,7.768957614898682,81.02107747395833,22.82764498392741,98.80135345458984,1.198644995689392,0.7299837470054626,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.48712539672852,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2082210816.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2011696.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28242494470.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.92,68.20101165771484,31.787641525268555,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.096781730651855,7.768957614898682,81.02107747395833,22.82764498392741,98.80135345458984,1.198644995689392,0.7299837470054626,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.48712539672852,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2082210816.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2011696.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,28253119128.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.93,68.20101165771484,31.787641525268555,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.096781730651855,7.768957614898682,81.02107747395833,22.82764498392741,98.80135345458984,1.198644995689392,0.7299837470054626,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.48712539672852,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2082210816.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2011696.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,23297767763.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.96,68.20101165771484,31.787641525268555,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.096781730651855,7.768957614898682,81.02107747395833,22.82764498392741,98.80135345458984,1.198644995689392,0.7299837470054626,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.48712539672852,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2082210816.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2011696.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,23046601643.5,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
28.99,68.20101165771484,31.787641525268555,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.096781730651855,7.768957614898682,81.02107747395833,22.82764498392741,98.80135345458984,1.198644995689392,0.7299837470054626,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.48712539672852,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2082210816.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2011696.375,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,25810204790.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.01,68.46807098388672,31.5181827545166,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.066381454467773,7.763731479644775,81.02107747395833,22.82764498392741,98.7951202392578,1.204883337020874,0.7297815680503845,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,54.546783447265625,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2016284544.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2094479.25,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,25810204790.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
