Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
15.4,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.070816040039062,33.351837158203125,33.60986764090402,9.375334875924247,2.942796468734741,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,700584000.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1179527.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20594578487.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.41,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.070816040039062,33.351837158203125,33.60986764090402,9.375334875924247,2.942796468734741,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,700584000.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1179527.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20618396817.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.42,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,24.996826171875,34.151397705078125,33.60986764090402,9.375334875924247,2.850640296936035,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,698749440.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180661.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20644034825.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.43,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,24.996826171875,34.151397705078125,33.60986764090402,9.375334875924247,2.850640296936035,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,698749440.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180661.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20668914525.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.44,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,24.996826171875,34.151397705078125,33.60986764090402,9.375334875924247,2.850640296936035,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,698749440.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180661.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20695280255.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.46,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,24.996826171875,34.151397705078125,33.60986764090402,9.375334875924247,2.850640296936035,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,698749440.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180661.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20722630483.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.47,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,24.996826171875,34.151397705078125,33.60986764090402,9.375334875924247,2.850640296936035,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,698749440.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180661.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,21350794279.5,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.48,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,24.996826171875,34.151397705078125,33.60986764090402,9.375334875924247,2.850640296936035,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,698749440.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180661.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,16629766395.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.5,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,24.996826171875,34.151397705078125,33.60986764090402,9.375334875924247,2.850640296936035,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,698749440.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180661.375,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,21982507075.5,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.52,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,21982507075.5,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.54,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,16691401124.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.55,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,16717562600.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.57,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20838318832.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.58,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,20861165031.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.59,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,19392498741.5,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.6,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2909.0,16770002839.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.61,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.196563720703125,33.274383544921875,33.60986764090402,9.375334875924247,2.96345853805542,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,704193280.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1232068.25,158351.74479166666,0.0040295259095728,1027.0,451.0,12238.0,1.0,22.742305755615234,2909.0,22057255596.5,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.62,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,0.0040295259095728,1027.0,451.0,12238.0,1.0,22.742305755615234,2909.0,20886161753.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.63,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,0.0040295259095728,1027.0,451.0,12238.0,1.0,22.742305755615234,2909.0,22080611287.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.65,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,20934411560.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.66,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,20959707802.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.67,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,21551919371.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.69,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,21013856855.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.7,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,21042605511.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.71,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.324756622314453,33.33198165893555,33.60986764090402,9.375334875924247,2.771977663040161,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,711346304.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1177945.625,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,16820024968.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.72,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.06596565246582,34.218502044677734,33.60986764090402,9.375334875924247,2.9308369159698486,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,692698944.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180382.75,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,22159824699.5,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.73,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.06596565246582,34.218502044677734,33.60986764090402,9.375334875924247,2.9308369159698486,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,692698944.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180382.75,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,22186025940.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.74,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.06596565246582,34.218502044677734,33.60986764090402,9.375334875924247,2.9308369159698486,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,692698944.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180382.75,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,22209903922.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.75,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.06596565246582,34.218502044677734,33.60986764090402,9.375334875924247,2.9308369159698486,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,692698944.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180382.75,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,22235605345.0,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
15.76,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,25.06596565246582,34.218502044677734,33.60986764090402,9.375334875924247,2.9308369159698486,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.618584930896759,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,692698944.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,1180382.75,158351.74479166666,1.9517170585459095e-05,102.0,2.0,6330.0,1.0,22.742305755615234,2909.0,16859977808.5,1920.0,4.0,78.0,80.0,74.0,60.0,74.0,83.0,90.0,545.0,2.0,31.875717639923096,2736.0,1.0,71.0,3.3472554683685303
