Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
11.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,23.49797248840332,31.79598426818848,30.462243216378347,9.05357824053083,0.5470861792564392,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874348800.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7225961.5,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,61.0,3.362024068832397
11.69,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.7550048828125,33.854888916015625,30.462243216378347,9.05357824053083,2.32631516456604,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,956090944.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,2481670.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,61.0,3.362024068832397
11.79,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.27394294738769,33.37006759643555,30.462243216378347,9.05357824053083,2.9510843753814697,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693640704.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181047.75,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,61.0,3.362024068832397
11.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.27394294738769,33.37006759643555,30.462243216378347,9.05357824053083,2.9510843753814697,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693640704.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181047.75,153643.890625,0.1089279800653457,102.0,2.0,6330.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,61.0,3.362024068832397
11.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.280521392822266,33.327728271484375,30.462243216378347,9.05357824053083,3.036708354949951,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693649024.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181061.875,153643.890625,2.972487449645996,345.0,42.0,11672.0,1.0,19.467931747436523,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
11.99,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.154809951782227,34.19371795654297,30.462243216378347,9.05357824053083,2.9295313358306885,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,692889024.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1180659.75,153643.890625,2.972487449645996,345.0,42.0,11672.0,1.0,19.467931747436523,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.09,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.15912628173828,33.33131790161133,30.462243216378347,9.05357824053083,2.836517095565796,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,679677248.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1157272.5,153643.890625,2.972487449645996,345.0,42.0,11672.0,1.0,19.467931747436523,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.2,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.041013717651367,34.18424987792969,30.462243216378347,9.05357824053083,2.9712705612182617,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,699401088.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1219856.0,153643.890625,2.972487449645996,345.0,42.0,11672.0,1.0,19.467931747436523,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.3,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.295928955078125,33.37226867675781,30.462243216378347,9.05357824053083,2.81566858291626,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,709398848.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1179516.125,153643.890625,2.972487449645996,345.0,42.0,11672.0,1.0,19.467931747436523,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.4,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.219423294067383,33.35765838623047,30.462243216378347,9.05357824053083,2.913443088531494,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,694058432.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181759.0,153643.890625,2.972487449645996,345.0,42.0,11672.0,1.0,19.467931747436523,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.5,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.90581321716309,34.25566101074219,30.462243216378347,9.05357824053083,2.8296632766723637,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,696500352.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1222539.25,153643.890625,2.972487449645996,345.0,42.0,11672.0,1.0,19.467931747436523,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.90581321716309,34.25566101074219,30.462243216378347,9.05357824053083,2.8296632766723637,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,696500352.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1222539.25,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.6,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.142732620239254,33.38234329223633,30.462243216378347,9.05357824053083,2.919450521469116,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,704954944.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1190627.625,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.7,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.90752220153809,34.23007583618164,30.462243216378347,9.05357824053083,2.8403608798980717,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,705131392.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1180344.375,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.8,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.12578010559082,33.372318267822266,30.462243216378347,9.05357824053083,2.91294264793396,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,695909824.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1180207.625,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.12578010559082,33.372318267822266,30.462243216378347,9.05357824053083,2.91294264793396,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,695909824.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1180207.625,153643.890625,0.3300300240516662,102.0,2.0,6330.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,60.0,3.362024068832397
12.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.12578010559082,33.372318267822266,30.462243216378347,9.05357824053083,2.91294264793396,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,695909824.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1180207.625,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
12.9,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.10033226013184,33.290409088134766,30.462243216378347,9.05357824053083,2.818048477172852,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693529536.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1180858.5,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.0,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.973875045776367,34.21088409423828,30.462243216378347,9.05357824053083,3.067082405090332,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,701982272.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1219783.0,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.1,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.034311294555664,33.373050689697266,30.462243216378347,9.05357824053083,2.8419222831726074,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,703867648.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1180391.875,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.2,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.87984848022461,34.21042251586914,30.462243216378347,9.05357824053083,2.999386548995972,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,696320192.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181132.0,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.3,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.04844665527344,33.38862228393555,30.462243216378347,9.05357824053083,2.9540066719055176,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,694022720.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181698.25,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.4,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.10775184631348,33.387115478515625,30.462243216378347,9.05357824053083,2.9270966053009038,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693812800.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181340.75,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.5,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.89073944091797,34.22521209716797,30.462243216378347,9.05357824053083,2.857377290725708,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693236800.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181252.375,153643.890625,3.61471438407898,345.0,42.0,11672.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.89073944091797,34.22521209716797,30.462243216378347,9.05357824053083,2.857377290725708,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693236800.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181252.375,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.6,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.02838516235352,33.31386947631836,30.462243216378347,9.05357824053083,2.9295828342437744,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,694024192.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181700.625,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.7,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,24.9227352142334,34.16187286376953,30.462243216378347,9.05357824053083,2.913695812225342,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,692281728.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1179624.875,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.8,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.078914642333984,33.38485336303711,30.462243216378347,9.05357824053083,2.8912336826324463,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693681408.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181117.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
13.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,25.078914642333984,33.38485336303711,30.462243216378347,9.05357824053083,2.8912336826324463,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6272141933441162,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,693681408.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1181117.0,153643.890625,0.0091855870559811,102.0,2.0,6330.0,1.0,22.742305755615234,3750.0,2361.0,4.0,73.0,74.0,69.0,54.0,75.0,87.0,90.0,456.0,2.0,31.867417693138123,3196.0,1.0,65.0,3.362024068832397
