Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
5.93,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6055389277.0,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
5.94,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6073734555.5,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
5.95,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6375185233.0,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
5.96,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6083612778.0,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
5.97,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6169132519.5,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
5.98,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6254708403.0,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
5.99,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6141975749.0,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
6.0,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,107.0,2.0,6330.0,1.0,20.624940872192383,2952.0,6283854212.0,1920.0,3.0,50.0,48.0,53.0,46.0,41.0,31.0,90.0,545.0,2.0,23.254798352718357,0.6167066097259521,3196.0,1.0,2.204521656036377
6.01,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6287652929.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.02,30.023679733276367,22.1928825378418,1.3874642848968506,84.00639343261719,-1.0,2108600192.0,-1.0,-1.0,8364289.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6317728046.5,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.03,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6317728046.5,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.04,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7212267183.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.05,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6945335374.333333,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.06,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6348934648.5,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.08,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6407916086.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.09,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6405414321.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.1,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6433293658.5,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.11,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6432150973.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.12,29.247323989868164,22.386383056640625,1.4010032415390017,72.41465759277344,-1.0,2133368704.0,-1.0,-1.0,8743174.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6460759469.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.13,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6554135613.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.14,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6519548007.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.16,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6647110849.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.17,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6575341340.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.18,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6705305555.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.19,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6667513788.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.2,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6698609177.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.22,30.30711936950684,22.22714233398437,1.39362895488739,78.64409637451172,-1.0,2103002624.0,-1.0,-1.0,8339214.5,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6728982894.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.23,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6759018460.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.24,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6788302608.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.25,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6811026390.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.26,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6836053032.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.27,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6862525494.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.29,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6816202379.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.3,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6843776267.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.32,30.12495422363281,22.220252990722656,1.4159486293792725,90.5492706298828,-1.0,2126233984.0,-1.0,-1.0,8571154.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6914517326.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.33,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6942812770.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.34,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6975957807.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.35,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7000953325.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.37,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6994499475.5,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.39,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6905968915.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.4,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7010264309.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.41,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7035082138.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.42,29.634248733520508,22.40951156616211,1.4406522512435913,78.40899658203125,-1.0,2121786368.0,-1.0,-1.0,8557864.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7061414144.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.43,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7088742470.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.44,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,6993595572.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.45,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7019911812.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.47,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7148285669.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.48,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7165498361.5,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.5,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7204728697.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.51,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7234397061.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.52,29.60727882385254,22.231395721435547,1.4249187707901,90.79168701171876,-1.0,2123066624.0,-1.0,-1.0,8560922.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7219090205.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.53,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7241979377.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.54,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,1074.0,453.0,12221.0,8.0,17.820152282714844,2952.0,7266978539.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,78.0,5.249203205108643
6.56,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7257902159.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.57,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7211760539.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.58,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7235381375.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.59,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7261932596.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.6,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7289657736.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.61,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7317924798.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.62,29.571422576904297,22.37914085388184,1.469990372657776,89.56388854980469,-1.0,2121265024.0,-1.0,-1.0,8562207.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7412515431.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.63,29.46493530273437,22.15688705444336,1.45087730884552,101.30818939208984,-1.0,2123534208.0,-1.0,-1.0,8571711.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7412515431.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.64,29.46493530273437,22.15688705444336,1.45087730884552,101.30818939208984,-1.0,2123534208.0,-1.0,-1.0,8571711.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7407559438.5,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.66,29.46493530273437,22.15688705444336,1.45087730884552,101.30818939208984,-1.0,2123534208.0,-1.0,-1.0,8571711.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7468717653.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.67,29.46493530273437,22.15688705444336,1.45087730884552,101.30818939208984,-1.0,2123534208.0,-1.0,-1.0,8571711.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7495004653.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.69,29.46493530273437,22.15688705444336,1.45087730884552,101.30818939208984,-1.0,2123534208.0,-1.0,-1.0,8571711.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7522295180.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.7,29.46493530273437,22.15688705444336,1.45087730884552,101.30818939208984,-1.0,2123534208.0,-1.0,-1.0,8571711.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7551702931.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.71,29.46493530273437,22.15688705444336,1.45087730884552,101.30818939208984,-1.0,2123534208.0,-1.0,-1.0,8571711.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7582652618.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.73,29.622865676879883,22.17570686340332,1.5224027633666992,104.97588348388672,-1.0,2129053568.0,-1.0,-1.0,8783304.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7491506220.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.75,29.622865676879883,22.17570686340332,1.5224027633666992,104.97588348388672,-1.0,2129053568.0,-1.0,-1.0,8783304.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7519333549.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.76,29.622865676879883,22.17570686340332,1.5224027633666992,104.97588348388672,-1.0,2129053568.0,-1.0,-1.0,8783304.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7547671605.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
6.77,29.622865676879883,22.17570686340332,1.5224027633666992,104.97588348388672,-1.0,2129053568.0,-1.0,-1.0,8783304.0,1.3360177278518677,270.0,48.0,7855.0,1.0,20.165786743164062,2952.0,7576453157.0,1920.0,4.0,80.0,79.0,81.0,76.0,79.0,74.0,90.0,545.0,2.0,38.71151506900787,0.6167066097259521,3196.0,79.0,5.249203205108643
