Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
15.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.89994239807129,34.173885345458984,54.6912727355957,15.971304893493652,3.009927988052368,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693192448.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642516608.0,91754146.0,1181104.0,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.37,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.1937255859375,33.34189987182617,54.6912727355957,15.971304893493652,2.930318593978882,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694025792.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642608000.0,91754146.0,1181630.75,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.47,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.14125633239746,34.24030685424805,54.6912727355957,15.971304893493652,2.95776104927063,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,691818752.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,641243328.0,91754146.0,1178763.375,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.57,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.307106018066406,33.397335052490234,54.6912727355957,15.971304893493652,3.002873182296753,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,701066560.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,664607616.0,91754146.0,1221886.0,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.67,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.230688095092773,33.41215896606445,54.6912727355957,15.971304893493652,2.854810953140259,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,704215744.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642466304.0,91754146.0,1181370.125,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.78,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.127796173095703,34.19524002075195,54.6912727355957,15.971304893493652,2.8741209506988525,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,699475008.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642292928.0,91754146.0,1180872.125,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.88,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.15342330932617,33.37639236450195,54.6912727355957,15.971304893493652,3.008543968200684,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693865920.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642459968.0,91754146.0,1181358.5,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.98,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.944862365722656,34.19700622558594,54.6912727355957,15.971304893493652,2.8737921714782715,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694616128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,662598912.0,91754146.0,1219522.5,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.944862365722656,34.19700622558594,54.6912727355957,15.971304893493652,2.8737921714782715,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694616128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,662598912.0,91754146.0,1219522.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.08,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.05060768127441,33.314788818359375,54.6912727355957,15.971304893493652,2.892352104187012,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,702582016.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,649796416.0,91754146.0,1194368.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.18,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.07415580749512,33.33438873291016,54.6912727355957,15.971304893493652,2.903780698776245,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,711241280.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642849920.0,91754146.0,1180832.125,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.07415580749512,33.33438873291016,54.6912727355957,15.971304893493652,2.903780698776245,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,711241280.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642849920.0,91754146.0,1180832.125,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.8590087890625,34.193389892578125,54.6912727355957,15.971304893493652,2.975838422775269,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694124032.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,641183232.0,91754146.0,1178831.875,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.38,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.051607131958008,33.402076721191406,54.6912727355957,15.971304893493652,2.9262173175811768,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693979712.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642565312.0,91754146.0,1181552.25,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.48,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.833152770996094,34.224456787109375,54.6912727355957,15.971304893493652,3.029757499694824,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,695357056.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,662606848.0,91754146.0,1218648.75,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.58,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.03645133972168,33.372528076171875,54.6912727355957,15.971304893493652,2.902772188186645,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,709983232.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,643183488.0,91754146.0,1181939.625,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.68,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.039718627929688,33.325252532958984,54.6912727355957,15.971304893493652,2.926168441772461,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,697716800.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642235008.0,91754146.0,1181124.125,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.78,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.890764236450195,34.21958541870117,54.6912727355957,15.971304893493652,3.049633264541626,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,692943616.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642285952.0,91754146.0,1180680.0,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.88,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.108991622924805,33.38922500610352,54.6912727355957,15.971304893493652,2.863342523574829,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693604224.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642217664.0,91754146.0,1180913.0,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.98,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.917871475219727,34.23423385620117,54.6912727355957,15.971304893493652,2.9267666339874268,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693146432.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642473984.0,91754146.0,1181025.5,2184972543.9726562,0.014270469546318,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.917871475219727,34.23423385620117,54.6912727355957,15.971304893493652,2.9267666339874268,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693146432.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642473984.0,91754146.0,1181025.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.08,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.050626754760746,33.391571044921875,54.6912727355957,15.971304893493652,2.890244007110596,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693989056.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642574016.0,91754146.0,1181568.25,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.18,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.037988662719727,33.39492416381836,54.6912727355957,15.971304893493652,2.867384672164917,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693985472.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642570688.0,91754146.0,1181562.125,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.037988662719727,33.39492416381836,54.6912727355957,15.971304893493652,2.867384672164917,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693985472.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642570688.0,91754146.0,1181562.125,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.964921951293945,34.25402069091797,54.6912727355957,15.971304893493652,2.922051429748535,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693168704.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642494656.0,91754146.0,1181063.5,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.38,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.06273078918457,33.39954376220703,54.6912727355957,15.971304893493652,2.9029853343963623,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693643456.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642253952.0,91754146.0,1180979.75,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.48,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.02898979187012,34.24658966064453,54.6912727355957,15.971304893493652,3.028929710388184,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,692406528.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,641788160.0,91754146.0,1179764.875,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.58,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.489707946777344,33.367401123046875,54.6912727355957,15.971304893493652,2.8052868843078613,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5910432934761047,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693560576.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642177024.0,91754146.0,1183776.25,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.68,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.11372375488281,33.32981491088867,54.6912727355957,15.971304893493652,2.893172025680542,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5910432934761047,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694165248.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642737152.0,91754146.0,1181868.125,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.78,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.999473571777344,34.188480377197266,54.6912727355957,15.971304893493652,2.952345848083496,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5910432934761047,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693100032.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642430976.0,91754146.0,1180946.5,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
