Time (s),% Linear Filtered,% Nearest Filtered,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
18.1,51.87345123291016,48.08773040771485,14.554902076721191,7.741014003753662,98.07709503173828,1.9229024648666384,0.2494521290063858,41.20215606689453,136029863936.0,1991071616.0,0.5969125032424927,634814208.0,5458907.5,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,22949368009.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.11,51.87345123291016,48.08773040771485,14.554902076721191,7.741014003753662,98.07709503173828,1.9229024648666384,0.2494521290063858,41.20215606689453,136029863936.0,1991071616.0,0.5969125032424927,634814208.0,5458907.5,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17498324028.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.12,51.082794189453125,48.91720581054688,9.311086654663086,7.802792549133301,98.55561065673828,1.444389820098877,0.5436986088752747,45.32220458984375,173675970560.0,1989757440.0,0.5763016939163208,608917184.0,2963454.5,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17498324028.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.14,51.082794189453125,48.91720581054688,9.311086654663086,7.802792549133301,98.55561065673828,1.444389820098877,0.5436986088752747,45.32220458984375,173675970560.0,1989757440.0,0.5763016939163208,608917184.0,2963454.5,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,22979025535.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.17,51.082794189453125,48.91720581054688,9.311086654663086,7.802792549133301,98.55561065673828,1.444389820098877,0.5436986088752747,45.32220458984375,173675970560.0,1989757440.0,0.5763016939163208,608917184.0,2963454.5,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,16523049572.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.18,51.082794189453125,48.91720581054688,9.311086654663086,7.802792549133301,98.55561065673828,1.444389820098877,0.5436986088752747,45.32220458984375,173675970560.0,1989757440.0,0.5763016939163208,608917184.0,2963454.5,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18530436126.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.2,51.082794189453125,48.91720581054688,9.311086654663086,7.802792549133301,98.55561065673828,1.444389820098877,0.5436986088752747,45.32220458984375,173675970560.0,1989757440.0,0.5763016939163208,608917184.0,2963454.5,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,20774812682.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.22,50.367977142333984,49.67131042480469,6.842031478881836,8.066815376281738,98.79161834716795,1.208382487297058,0.7413750290870667,61.33069610595703,206409318400.0,2015398656.0,0.582215428352356,623720896.0,1114801.25,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,20774812682.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.23,50.367977142333984,49.67131042480469,6.842031478881836,8.066815376281738,98.79161834716795,1.208382487297058,0.7413750290870667,61.33069610595703,206409318400.0,2015398656.0,0.582215428352356,623720896.0,1114801.25,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17546534292.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.24,50.367977142333984,49.67131042480469,6.842031478881836,8.066815376281738,98.79161834716795,1.208382487297058,0.7413750290870667,61.33069610595703,206409318400.0,2015398656.0,0.582215428352356,623720896.0,1114801.25,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18563107816.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.25,50.367977142333984,49.67131042480469,6.842031478881836,8.066815376281738,98.79161834716795,1.208382487297058,0.7413750290870667,61.33069610595703,206409318400.0,2015398656.0,0.582215428352356,623720896.0,1114801.25,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23028365919.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.29,50.367977142333984,49.67131042480469,6.842031478881836,8.066815376281738,98.79161834716795,1.208382487297058,0.7413750290870667,61.33069610595703,206409318400.0,2015398656.0,0.582215428352356,623720896.0,1114801.25,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23049065598.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.32,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,20829694369.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.33,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18598995196.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.34,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18608375569.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.35,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,16580467823.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.36,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,20854418379.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.38,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18627146665.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.39,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18636441781.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.4,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23112877677.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.41,50.31162643432617,49.68476104736328,7.52940559387207,8.075170516967773,98.8167495727539,1.1832537651062012,0.7743223905563354,23.900606155395508,222527078400.0,2150159360.0,0.6104719638824463,656065664.0,1162139.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17628875628.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.42,50.32275390625,49.6419563293457,6.750779151916504,8.077159881591797,98.85453033447266,1.1454671621322632,0.7244449257850647,34.677085876464844,213025521664.0,2099680512.0,0.5576640963554382,597848704.0,1075386.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17628875628.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.43,50.32275390625,49.6419563293457,6.750779151916504,8.077159881591797,98.85453033447266,1.1454671621322632,0.7244449257850647,34.677085876464844,213025521664.0,2099680512.0,0.5576640963554382,597848704.0,1075386.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18653850077.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.44,50.32275390625,49.6419563293457,6.750779151916504,8.077159881591797,98.85453033447266,1.1454671621322632,0.7244449257850647,34.677085876464844,213025521664.0,2099680512.0,0.5576640963554382,597848704.0,1075386.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,20898041913.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.46,50.32275390625,49.6419563293457,6.750779151916504,8.077159881591797,98.85453033447266,1.1454671621322632,0.7244449257850647,34.677085876464844,213025521664.0,2099680512.0,0.5576640963554382,597848704.0,1075386.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17652161260.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.47,50.32275390625,49.6419563293457,6.750779151916504,8.077159881591797,98.85453033447266,1.1454671621322632,0.7244449257850647,34.677085876464844,213025521664.0,2099680512.0,0.5576640963554382,597848704.0,1075386.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23152903650.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.49,50.32275390625,49.6419563293457,6.750779151916504,8.077159881591797,98.85453033447266,1.1454671621322632,0.7244449257850647,34.677085876464844,213025521664.0,2099680512.0,0.5576640963554382,597848704.0,1075386.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18705509426.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.51,50.32275390625,49.6419563293457,6.750779151916504,8.077159881591797,98.85453033447266,1.1454671621322632,0.7244449257850647,34.677085876464844,213025521664.0,2099680512.0,0.5576640963554382,597848704.0,1075386.125,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23195170573.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.52,50.310691833496094,49.68930816650391,6.505547523498535,8.04313850402832,98.87150573730467,1.1284936666488647,0.7061486840248108,31.158710479736328,219706097664.0,2187943936.0,0.5324192047119141,599187200.0,1089187.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18721487839.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.54,50.310691833496094,49.68930816650391,6.505547523498535,8.04313850402832,98.87150573730467,1.1284936666488647,0.7061486840248108,31.158710479736328,219706097664.0,2187943936.0,0.5324192047119141,599187200.0,1089187.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18735091318.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.55,50.310691833496094,49.68930816650391,6.505547523498535,8.04313850402832,98.87150573730467,1.1284936666488647,0.7061486840248108,31.158710479736328,219706097664.0,2187943936.0,0.5324192047119141,599187200.0,1089187.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,16699971311.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.56,50.310691833496094,49.68930816650391,6.505547523498535,8.04313850402832,98.87150573730467,1.1284936666488647,0.7061486840248108,31.158710479736328,219706097664.0,2187943936.0,0.5324192047119141,599187200.0,1089187.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18748612295.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.57,50.310691833496094,49.68930816650391,6.505547523498535,8.04313850402832,98.87150573730467,1.1284936666488647,0.7061486840248108,31.158710479736328,219706097664.0,2187943936.0,0.5324192047119141,599187200.0,1089187.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23220399500.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.6,50.310691833496094,49.68930816650391,6.505547523498535,8.04313850402832,98.87150573730467,1.1284936666488647,0.7061486840248108,31.158710479736328,219706097664.0,2187943936.0,0.5324192047119141,599187200.0,1089187.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17742706045.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.61,50.310691833496094,49.68930816650391,6.505547523498535,8.04313850402832,98.87150573730467,1.1284936666488647,0.7061486840248108,31.158710479736328,219706097664.0,2187943936.0,0.5324192047119141,599187200.0,1089187.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23240801043.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.62,50.34165191650391,49.658348083496094,6.262405872344971,8.100910186767578,98.88362884521484,1.1163705587387085,0.7950186133384705,33.53605651855469,219863564288.0,2189331968.0,0.5313733220100403,598896384.0,1595015.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,16745200437.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.64,50.34165191650391,49.658348083496094,6.262405872344971,8.100910186767578,98.88362884521484,1.1163705587387085,0.7950186133384705,33.53605651855469,219863564288.0,2189331968.0,0.5313733220100403,598896384.0,1595015.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18772093884.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.65,50.34165191650391,49.658348083496094,6.262405872344971,8.100910186767578,98.88362884521484,1.1163705587387085,0.7950186133384705,33.53605651855469,219863564288.0,2189331968.0,0.5313733220100403,598896384.0,1595015.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,16763358249.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.67,50.34165191650391,49.658348083496094,6.262405872344971,8.100910186767578,98.88362884521484,1.1163705587387085,0.7950186133384705,33.53605651855469,219863564288.0,2189331968.0,0.5313733220100403,598896384.0,1595015.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18780407218.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.68,50.34165191650391,49.658348083496094,6.262405872344971,8.100910186767578,98.88362884521484,1.1163705587387085,0.7950186133384705,33.53605651855469,219863564288.0,2189331968.0,0.5313733220100403,598896384.0,1595015.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,19609792889.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.69,50.34165191650391,49.658348083496094,6.262405872344971,8.100910186767578,98.88362884521484,1.1163705587387085,0.7950186133384705,33.53605651855469,219863564288.0,2189331968.0,0.5313733220100403,598896384.0,1595015.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18794708374.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.71,50.34165191650391,49.658348083496094,6.262405872344971,8.100910186767578,98.88362884521484,1.1163705587387085,0.7950186133384705,33.53605651855469,219863564288.0,2189331968.0,0.5313733220100403,598896384.0,1595015.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18803026597.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.72,50.3213996887207,49.71675491333008,6.954128265380859,8.047808647155762,98.82014465332033,1.179851770401001,0.7353869676589966,44.87572860717773,223262883840.0,2178598656.0,0.5850171446800232,657916480.0,1179376.875,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18812616011.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.73,50.3213996887207,49.71675491333008,6.954128265380859,8.047808647155762,98.82014465332033,1.179851770401001,0.7353869676589966,44.87572860717773,223262883840.0,2178598656.0,0.5850171446800232,657916480.0,1179376.875,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,19632955345.333332,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.75,50.3213996887207,49.71675491333008,6.954128265380859,8.047808647155762,98.82014465332033,1.179851770401001,0.7353869676589966,44.87572860717773,223262883840.0,2178598656.0,0.5850171446800232,657916480.0,1179376.875,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18833127945.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.76,50.3213996887207,49.71675491333008,6.954128265380859,8.047808647155762,98.82014465332033,1.179851770401001,0.7353869676589966,44.87572860717773,223262883840.0,2178598656.0,0.5850171446800232,657916480.0,1179376.875,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23291040201.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.77,50.3213996887207,49.71675491333008,6.954128265380859,8.047808647155762,98.82014465332033,1.179851770401001,0.7353869676589966,44.87572860717773,223262883840.0,2178598656.0,0.5850171446800232,657916480.0,1179376.875,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18842265793.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.78,50.3213996887207,49.71675491333008,6.954128265380859,8.047808647155762,98.82014465332033,1.179851770401001,0.7353869676589966,44.87572860717773,223262883840.0,2178598656.0,0.5850171446800232,657916480.0,1179376.875,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,16820077793.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.8,50.3213996887207,49.71675491333008,6.954128265380859,8.047808647155762,98.82014465332033,1.179851770401001,0.7353869676589966,44.87572860717773,223262883840.0,2178598656.0,0.5850171446800232,657916480.0,1179376.875,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23311777128.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.82,50.33074951171875,49.62942886352539,6.696566104888916,8.092144012451172,98.84156036376952,1.1584433317184448,0.7124422788619995,51.056640625,217323241472.0,2129364096.0,0.5730945467948914,623219968.0,1123412.375,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18863040284.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.83,50.33074951171875,49.62942886352539,6.696566104888916,8.092144012451172,98.84156036376952,1.1584433317184448,0.7124422788619995,51.056640625,217323241472.0,2129364096.0,0.5730945467948914,623219968.0,1123412.375,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18869991728.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.85,50.33074951171875,49.62942886352539,6.696566104888916,8.092144012451172,98.84156036376952,1.1584433317184448,0.7124422788619995,51.056640625,217323241472.0,2129364096.0,0.5730945467948914,623219968.0,1123412.375,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,19687805596.666668,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.86,50.33074951171875,49.62942886352539,6.696566104888916,8.092144012451172,98.84156036376952,1.1584433317184448,0.7124422788619995,51.056640625,217323241472.0,2129364096.0,0.5730945467948914,623219968.0,1123412.375,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18888118773.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.89,50.33074951171875,49.62942886352539,6.696566104888916,8.092144012451172,98.84156036376952,1.1584433317184448,0.7124422788619995,51.056640625,217323241472.0,2129364096.0,0.5730945467948914,623219968.0,1123412.375,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,23341966960.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.9,50.33074951171875,49.62942886352539,6.696566104888916,8.092144012451172,98.84156036376952,1.1584433317184448,0.7124422788619995,51.056640625,217323241472.0,2129364096.0,0.5730945467948914,623219968.0,1123412.375,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17898586216.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.92,50.31147766113281,49.68852233886719,6.428393840789795,8.061603546142578,98.87028503417967,1.1297147274017334,0.6808958053588867,39.3759880065918,215722164224.0,2138910720.0,0.5436647534370422,597734784.0,1083810.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18918114176.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.93,50.31147766113281,49.68852233886719,6.428393840789795,8.061603546142578,98.87028503417967,1.1297147274017334,0.6808958053588867,39.3759880065918,215722164224.0,2138910720.0,0.5436647534370422,597734784.0,1083810.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,18929782227.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.95,50.31147766113281,49.68852233886719,6.428393840789795,8.061603546142578,98.87028503417967,1.1297147274017334,0.6808958053588867,39.3759880065918,215722164224.0,2138910720.0,0.5436647534370422,597734784.0,1083810.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,16928609590.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.96,50.31147766113281,49.68852233886719,6.428393840789795,8.061603546142578,98.87028503417967,1.1297147274017334,0.6808958053588867,39.3759880065918,215722164224.0,2138910720.0,0.5436647534370422,597734784.0,1083810.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,21170057019.0,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
18.97,50.31147766113281,49.68852233886719,6.428393840789795,8.061603546142578,98.87028503417967,1.1297147274017334,0.6808958053588867,39.3759880065918,215722164224.0,2138910720.0,0.5436647534370422,597734784.0,1083810.625,209912.16182732582,778.0,475.5,10428.5,1.0,21.32433319091797,2115.0,17950905324.5,2361.0,3.0,70.0,64.0,64.0,27.0,47.0,50.0,72.0,456.0,2.0,23.880615830421448,3196.0,2.0,29.0,2.6086525917053223
