Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
20.07,50.28361511230469,49.71638488769531,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.802258491516113,7.965566158294678,78.64901351928711,21.578746795654297,98.95413208007812,1.0458682775497437,0.2949215173721313,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,61.6107063293457,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,260979539968.0,2771574528.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4386725127696991,0.9419043958187102,628735168.0,150566740.0,1304852.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22078416523.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.09,50.28361511230469,49.71638488769531,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.802258491516113,7.965566158294678,78.64901351928711,21.578746795654297,98.95413208007812,1.0458682775497437,0.2949215173721313,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,61.6107063293457,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,260979539968.0,2771574528.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4386725127696991,0.9419043958187102,628735168.0,150566740.0,1304852.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,26059616330.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.1,50.28361511230469,49.71638488769531,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.802258491516113,7.965566158294678,78.64901351928711,21.578746795654297,98.95413208007812,1.0458682775497437,0.2949215173721313,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,61.6107063293457,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,260979539968.0,2771574528.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4386725127696991,0.9419043958187102,628735168.0,150566740.0,1304852.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21575592267.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.11,50.28361511230469,49.71638488769531,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.802258491516113,7.965566158294678,78.64901351928711,21.578746795654297,98.95413208007812,1.0458682775497437,0.2949215173721313,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,61.6107063293457,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,260979539968.0,2771574528.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4386725127696991,0.9419043958187102,628735168.0,150566740.0,1304852.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21586361237.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.13,50.28361511230469,49.71638488769531,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.802258491516113,7.965566158294678,78.64901351928711,21.578746795654297,98.95413208007812,1.0458682775497437,0.2949215173721313,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,61.6107063293457,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,260979539968.0,2771574528.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4386725127696991,0.9419043958187102,628735168.0,150566740.0,1304852.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,23839291927.5,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.16,50.28361511230469,49.71638488769531,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.802258491516113,7.965566158294678,78.64901351928711,21.578746795654297,98.95413208007812,1.0458682775497437,0.2949215173721313,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,61.6107063293457,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,260979539968.0,2771574528.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4386725127696991,0.9419043958187102,628735168.0,150566740.0,1304852.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22127075304.5,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.17,50.32371520996094,49.67628479003906,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,7.064871788024902,8.100314140319824,78.64901351928711,21.578746795654297,98.89417266845705,1.1058247089385986,0.284146785736084,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.42761993408203,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253796843520.0,2655775232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.480861485004425,0.9419043958187102,658217728.0,150566740.0,1333244.125,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22127075304.5,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.18,50.32371520996094,49.67628479003906,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,7.064871788024902,8.100314140319824,78.64901351928711,21.578746795654297,98.89417266845705,1.1058247089385986,0.284146785736084,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.42761993408203,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253796843520.0,2655775232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.480861485004425,0.9419043958187102,658217728.0,150566740.0,1333244.125,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22141499962.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.22,50.32371520996094,49.67628479003906,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,7.064871788024902,8.100314140319824,78.64901351928711,21.578746795654297,98.89417266845705,1.1058247089385986,0.284146785736084,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.42761993408203,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253796843520.0,2655775232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.480861485004425,0.9419043958187102,658217728.0,150566740.0,1333244.125,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,23481360975.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.24,50.32371520996094,49.67628479003906,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,7.064871788024902,8.100314140319824,78.64901351928711,21.578746795654297,98.89417266845705,1.1058247089385986,0.284146785736084,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.42761993408203,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253796843520.0,2655775232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.480861485004425,0.9419043958187102,658217728.0,150566740.0,1333244.125,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22176136289.5,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.26,50.32371520996094,49.67628479003906,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,7.064871788024902,8.100314140319824,78.64901351928711,21.578746795654297,98.89417266845705,1.1058247089385986,0.284146785736084,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.42761993408203,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253796843520.0,2655775232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.480861485004425,0.9419043958187102,658217728.0,150566740.0,1333244.125,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21668443051.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.27,50.285400390625,49.714599609375,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.731479644775391,7.99663496017456,78.64901351928711,21.578746795654297,98.93815612792967,1.0618435144424438,0.2895498871803283,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.97697067260742,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,246721314816.0,2614700800.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4452548027038574,0.9419043958187102,601754048.0,150566740.0,1247035.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21668443051.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.28,50.285400390625,49.714599609375,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.731479644775391,7.99663496017456,78.64901351928711,21.578746795654297,98.93815612792967,1.0618435144424438,0.2895498871803283,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.97697067260742,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,246721314816.0,2614700800.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4452548027038574,0.9419043958187102,601754048.0,150566740.0,1247035.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,23509349788.666668,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.3,50.285400390625,49.714599609375,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.731479644775391,7.99663496017456,78.64901351928711,21.578746795654297,98.93815612792967,1.0618435144424438,0.2895498871803283,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.97697067260742,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,246721314816.0,2614700800.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4452548027038574,0.9419043958187102,601754048.0,150566740.0,1247035.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22731510424.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.32,50.285400390625,49.714599609375,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.731479644775391,7.99663496017456,78.64901351928711,21.578746795654297,98.93815612792967,1.0618435144424438,0.2895498871803283,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.97697067260742,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,246721314816.0,2614700800.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4452548027038574,0.9419043958187102,601754048.0,150566740.0,1247035.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21698280719.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.33,50.285400390625,49.714599609375,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.731479644775391,7.99663496017456,78.64901351928711,21.578746795654297,98.93815612792967,1.0618435144424438,0.2895498871803283,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.97697067260742,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,246721314816.0,2614700800.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4452548027038574,0.9419043958187102,601754048.0,150566740.0,1247035.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21708323730.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.35,50.285400390625,49.714599609375,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.731479644775391,7.99663496017456,78.64901351928711,21.578746795654297,98.93815612792967,1.0618435144424438,0.2895498871803283,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,53.97697067260742,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,246721314816.0,2614700800.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4452548027038574,0.9419043958187102,601754048.0,150566740.0,1247035.375,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21718679703.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.37,50.317604064941406,49.682395935058594,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.573052406311035,8.04887866973877,78.64901351928711,21.578746795654297,98.9430923461914,1.0569088459014893,0.2864006161689758,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,59.342872619628906,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,250388578304.0,2659814400.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4373963177204132,0.9419043958187102,602646976.0,150566740.0,1260210.875,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21718679703.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.4,50.317604064941406,49.682395935058594,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.573052406311035,8.04887866973877,78.64901351928711,21.578746795654297,98.9430923461914,1.0569088459014893,0.2864006161689758,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,59.342872619628906,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,250388578304.0,2659814400.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4373963177204132,0.9419043958187102,602646976.0,150566740.0,1260210.875,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,23993096860.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.42,50.317604064941406,49.682395935058594,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.573052406311035,8.04887866973877,78.64901351928711,21.578746795654297,98.9430923461914,1.0569088459014893,0.2864006161689758,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,59.342872619628906,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,250388578304.0,2659814400.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4373963177204132,0.9419043958187102,602646976.0,150566740.0,1260210.875,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22808743117.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.43,50.317604064941406,49.682395935058594,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.573052406311035,8.04887866973877,78.64901351928711,21.578746795654297,98.9430923461914,1.0569088459014893,0.2864006161689758,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,59.342872619628906,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,250388578304.0,2659814400.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4373963177204132,0.9419043958187102,602646976.0,150566740.0,1260210.875,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21787798173.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.44,50.317604064941406,49.682395935058594,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.573052406311035,8.04887866973877,78.64901351928711,21.578746795654297,98.9430923461914,1.0569088459014893,0.2864006161689758,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,59.342872619628906,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,250388578304.0,2659814400.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4373963177204132,0.9419043958187102,602646976.0,150566740.0,1260210.875,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,24529775414.5,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.46,50.317604064941406,49.682395935058594,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.573052406311035,8.04887866973877,78.64901351928711,21.578746795654297,98.9430923461914,1.0569088459014893,0.2864006161689758,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,59.342872619628906,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,250388578304.0,2659814400.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4373963177204132,0.9419043958187102,602646976.0,150566740.0,1260210.875,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21799501411.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.47,50.31006240844727,49.7281494140625,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.717678546905518,7.98302698135376,78.64901351928711,21.578746795654297,98.91837310791016,1.0816282033920288,0.3177798390388489,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,54.036956787109375,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253106241536.0,2687231232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4397895634174347,0.9419043958187102,628249984.0,150566740.0,1299259.0,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22846617951.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.49,50.31006240844727,49.7281494140625,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.717678546905518,7.98302698135376,78.64901351928711,21.578746795654297,98.91837310791016,1.0816282033920288,0.3177798390388489,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,54.036956787109375,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253106241536.0,2687231232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4397895634174347,0.9419043958187102,628249984.0,150566740.0,1299259.0,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,22335981283.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.5,50.31006240844727,49.7281494140625,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.717678546905518,7.98302698135376,78.64901351928711,21.578746795654297,98.91837310791016,1.0816282033920288,0.3177798390388489,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,54.036956787109375,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253106241536.0,2687231232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4397895634174347,0.9419043958187102,628249984.0,150566740.0,1299259.0,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21816073062.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.51,50.31006240844727,49.7281494140625,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.717678546905518,7.98302698135376,78.64901351928711,21.578746795654297,98.91837310791016,1.0816282033920288,0.3177798390388489,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,54.036956787109375,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253106241536.0,2687231232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4397895634174347,0.9419043958187102,628249984.0,150566740.0,1299259.0,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,26267438582.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
20.52,50.31006240844727,49.7281494140625,4.573468208312988,1.8434908390045166,34.835758209228516,75.88725662231445,84.50656509399414,0.5102468952536583,6.717678546905518,7.98302698135376,78.64901351928711,21.578746795654297,98.91837310791016,1.0816282033920288,0.3177798390388489,63.333740234375,169.7296371459961,321.44126892089844,1.022791475057602,0.3605271577835083,6.756386756896973,54.036956787109375,545102848.0,3.3709003925323486,7.124545335769653,182888341504.0,235546337280.0,16093571584.0,253106241536.0,2687231232.0,24.693462371826172,545000000.0,0.2566090226173401,21365163.0,97.45132882254464,1958624512.0,42088960.0,4217957.375,1634578624.0,0.4397895634174347,0.9419043958187102,628249984.0,150566740.0,1299259.0,2781236096.0,0.0713840425014495,916.0,140.0,11975.0,1.0,23.1628360748291,1975.0,21823411527.0,2361.0,3.0,69.0,70.0,66.0,43.0,46.0,52.0,72.0,456.0,2.0,25.443825125694275,1.081253170967102,3196.0,73.0,3.254870176315308
