Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
18.51,25.024667739868164,33.41069412231445,2.8966071605682373,0.4649588465690613,-1.0,693990528.0,-1.0,642616000.0,1181645.5,0.14853357523679728,1125.0,451.0,12250.0,1.0,11.417983055114744,2766.0,1920.0,4.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,545.0,2.0,37.20878064632416,3196.0,72.0,3.3742923736572266
18.61,23.735275268554688,27.74751091003418,0.9968578815460204,34.486602783203125,-1.0,1133218176.0,-1.0,691414912.0,3433438.5,0.14853357523679728,1125.0,451.0,12250.0,1.0,11.417983055114744,2766.0,1920.0,4.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,545.0,2.0,37.20878064632416,3196.0,72.0,3.3742923736572266
18.71,25.033031463623047,23.862594604492188,0.3410083949565887,0.6116433143615723,-1.0,1095200256.0,-1.0,1169004672.0,4190587.75,0.14853357523679728,1125.0,451.0,12250.0,1.0,11.417983055114744,2766.0,1920.0,4.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,545.0,2.0,37.20878064632416,3196.0,72.0,3.3742923736572266
18.79,25.033031463623047,23.862594604492188,0.3410083949565887,0.6116433143615723,-1.0,1095200256.0,-1.0,1169004672.0,4190587.75,0.2032048255205154,208.0,24.0,7070.0,1.0,11.417983055114744,2766.0,1920.0,4.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,545.0,2.0,37.20878064632416,3196.0,2.0,3.3742923736572266
18.81,12.019793510437012,11.98552417755127,0.4881881773471832,39.70927810668945,-1.0,2088815616.0,-1.0,962091648.0,3279357.75,0.2032048255205154,208.0,24.0,7070.0,1.0,11.417983055114744,2766.0,1920.0,4.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,545.0,2.0,37.20878064632416,3196.0,2.0,3.3742923736572266
18.91,9.396089553833008,8.01517391204834,0.8990230560302734,48.04127883911133,-1.0,1748037632.0,-1.0,600938624.0,1115657.875,0.2032048255205154,208.0,24.0,7070.0,1.0,11.417983055114744,2766.0,1920.0,4.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,545.0,2.0,37.20878064632416,3196.0,2.0,3.3742923736572266
18.97,9.396089553833008,8.01517391204834,0.8990230560302734,48.04127883911133,-1.0,1748037632.0,-1.0,600938624.0,1115657.875,0.2032048255205154,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,2.0,3.3742923736572266
19.0,9.396089553833008,8.01517391204834,0.8990230560302734,48.04127883911133,-1.0,1748037632.0,-1.0,600938624.0,1115657.875,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.01,6.651450157165527,8.101357460021973,0.711980402469635,67.90510559082031,-1.0,2583394048.0,-1.0,668427328.0,1332015.375,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.12,6.55030632019043,7.990286350250244,0.6812065839767456,53.79787826538086,-1.0,2457739520.0,-1.0,633246528.0,1263272.25,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.22,6.135533809661865,8.081912994384766,0.6459291577339172,11.91208553314209,-1.0,2594237952.0,-1.0,610150464.0,1236475.5,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.32,5.935538291931152,8.035884857177734,0.6244111061096191,40.42240524291992,-1.0,2647513088.0,-1.0,610474560.0,1249933.75,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.42,6.040400981903076,8.036556243896484,0.6600437760353088,42.92875671386719,-1.0,2666525952.0,-1.0,636320960.0,1290331.0,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.52,6.4838714599609375,8.05736255645752,0.6919603943824768,69.41536712646484,-1.0,2600799488.0,-1.0,667157440.0,1327282.75,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.62,5.746897220611572,8.089825630187988,0.6129412651062012,60.86907196044922,-1.0,2588562432.0,-1.0,609073216.0,1245839.875,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.72,5.912856578826904,8.033899307250977,0.6322675943374634,63.7518310546875,-1.0,2663788032.0,-1.0,610641600.0,1252985.125,0.2032048255205154,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,72.0,3.3742923736572266
19.79,5.912856578826904,8.033899307250977,0.6322675943374634,63.7518310546875,-1.0,2663788032.0,-1.0,610641600.0,1252985.125,4.378284499049187,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,3.5,3.3742923736572266
19.82,5.839938163757324,8.070032119750977,0.4822044670581817,65.27861785888672,-1.0,2750883584.0,-1.0,627921408.0,1303522.25,4.378284499049187,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,3.5,3.3742923736572266
19.92,6.949731349945068,8.039539337158203,0.2861224412918091,59.59235382080078,-1.0,2743811072.0,-1.0,662363456.0,1343980.5,4.378284499049187,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,2.0,69.0,64.0,60.0,59.0,99.0,58.0,90.0,456.0,2.0,23.524460196495056,3196.0,3.5,3.3742923736572266
19.94,6.949731349945068,8.039539337158203,0.2861224412918091,59.59235382080078,-1.0,2743811072.0,-1.0,662363456.0,1343980.5,4.378284499049187,1431.0,948.0,14068.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,82.0,2.332651138305664
20.0,6.949731349945068,8.039539337158203,0.2861224412918091,59.59235382080078,-1.0,2743811072.0,-1.0,662363456.0,1343980.5,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.02,6.72275972366333,8.044157028198242,0.2853101193904876,49.28570556640625,-1.0,2623510016.0,-1.0,602428032.0,1242321.875,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.12,6.653268814086914,8.025425910949707,0.2963423728942871,66.13035583496094,-1.0,2561884416.0,-1.0,601038592.0,1242274.5,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.22,6.384751796722412,8.036747932434082,0.2934849262237549,57.10524368286133,-1.0,2685323520.0,-1.0,602000832.0,1251614.5,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.32,7.186318397521973,8.005629539489746,0.3027486801147461,57.23397064208984,-1.0,2652480000.0,-1.0,659188992.0,1332988.75,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.42,6.743862628936768,8.051430702209473,0.2903319001197815,53.15296173095703,-1.0,2628505344.0,-1.0,626226560.0,1283854.625,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.52,6.702609539031982,8.013712882995605,0.2896702289581299,61.94633102416992,-1.0,2574055168.0,-1.0,601503872.0,1249754.625,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.62,6.388569355010986,8.056513786315918,0.2808025777339935,55.073875427246094,-1.0,2649488640.0,-1.0,601817152.0,1248061.125,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.72,6.910589218139648,7.96251630783081,0.2942726612091064,55.41392135620117,-1.0,2650666752.0,-1.0,627033408.0,1290414.0,4.378284499049187,1125.0,451.0,12250.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,72.0,2.332651138305664
20.79,6.910589218139648,7.96251630783081,0.2942726612091064,55.41392135620117,-1.0,2650666752.0,-1.0,627033408.0,1290414.0,4.414213702082634,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,2.5,2.332651138305664
20.82,7.608404636383057,8.100914001464844,0.3063070774078369,52.45822143554688,-1.0,2446169344.0,-1.0,655908928.0,1307597.875,4.414213702082634,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,2.5,2.332651138305664
20.92,6.805294036865234,8.00118637084961,0.3050268590450287,35.76675033569336,-1.0,2587469568.0,-1.0,601119552.0,1228661.0,4.414213702082634,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,64.0,62.0,62.0,28.0,66.0,29.0,72.0,456.0,2.0,43.143561482429504,3196.0,2.5,2.332651138305664
20.94,6.805294036865234,8.00118637084961,0.3050268590450287,35.76675033569336,-1.0,2587469568.0,-1.0,601119552.0,1228661.0,8.115094184875488,1431.0,948.0,14068.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,19.0,2.158200263977051
21.0,6.805294036865234,8.00118637084961,0.3050268590450287,35.76675033569336,-1.0,2587469568.0,-1.0,601119552.0,1228661.0,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.02,6.511041164398193,8.054943084716797,0.2707089185714721,37.182861328125,-1.0,2617325568.0,-1.0,601143552.0,1238830.75,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.12,6.518197059631348,7.980370998382568,0.2997823059558868,60.09955978393555,-1.0,2671325184.0,-1.0,624878144.0,1284727.25,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.22,7.240087985992432,8.082561492919922,0.3166337609291076,63.84293365478516,-1.0,2620304896.0,-1.0,659413248.0,1332265.0,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.32,6.99218225479126,7.984166622161865,0.3061516880989074,55.1465072631836,-1.0,2552207872.0,-1.0,600012416.0,1242562.875,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.43,6.403564929962158,8.053237915039062,0.2798921167850494,56.59961700439453,-1.0,2650973184.0,-1.0,601462464.0,1244896.125,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.53,6.356608867645264,8.053125381469727,0.2932391464710235,61.96600341796875,-1.0,2675251968.0,-1.0,601621120.0,1250415.625,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.63,7.213896751403809,8.013404846191406,0.4564392268657684,62.715110778808594,-1.0,2636761344.0,-1.0,659492416.0,1843698.375,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.73,6.899858951568604,8.034911155700684,0.4333378970623016,58.06344604492188,-1.0,2568882432.0,-1.0,625297792.0,1783758.75,8.115094184875488,1125.0,451.0,12250.0,2.0,47.33932495117188,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,72.0,2.158200263977051
21.79,6.899858951568604,8.034911155700684,0.4333378970623016,58.06344604492188,-1.0,2568882432.0,-1.0,625297792.0,1783758.75,4.1534114331007,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,1.5,2.158200263977051
21.83,6.683563709259033,8.00458812713623,0.2877400517463684,57.80632400512695,-1.0,2598226176.0,-1.0,601463744.0,1245271.25,4.1534114331007,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,1.5,2.158200263977051
21.93,6.413296699523926,8.060348510742188,0.2918540239334106,57.55581665039063,-1.0,2684795136.0,-1.0,602313024.0,1254041.5,4.1534114331007,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,55.0,54.0,51.0,33.0,49.0,35.0,72.0,456.0,2.0,70.41186094284058,3196.0,1.5,2.158200263977051
21.94,6.413296699523926,8.060348510742188,0.2918540239334106,57.55581665039063,-1.0,2684795136.0,-1.0,602313024.0,1254041.5,8.850858688354492,1431.0,948.0,14068.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,1.5,2.166057825088501
22.0,6.413296699523926,8.060348510742188,0.2918540239334106,57.55581665039063,-1.0,2684795136.0,-1.0,602313024.0,1254041.5,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.03,6.786191463470459,7.976813316345215,0.2878049910068512,73.57835388183594,-1.0,2652872960.0,-1.0,627092032.0,1286282.25,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.13,7.115542888641357,8.092055320739746,0.3210992515087127,59.18390274047852,-1.0,2626404608.0,-1.0,658212288.0,1334943.375,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.23,6.720199108123779,7.998083114624023,0.2942171096801758,70.89446258544922,-1.0,2563133952.0,-1.0,600812544.0,1246424.0,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.33,6.423028945922852,8.056870460510254,0.2783427834510803,64.19763946533203,-1.0,2685463552.0,-1.0,602449664.0,1255122.75,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.43,6.86680269241333,7.978494167327881,0.2996139228343963,79.37287139892578,-1.0,2649077760.0,-1.0,627483264.0,1290291.5,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.53,7.048825263977051,8.080239295959473,0.2990270853042602,57.802188873291016,-1.0,2630541568.0,-1.0,658353920.0,1334797.5,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.63,6.640362739562988,8.009819030761719,0.2922346591949463,67.89991760253906,-1.0,2604204800.0,-1.0,602092864.0,1254676.0,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.73,6.567933559417725,8.068499565124512,0.2877169847488403,70.32210540771484,-1.0,2597411840.0,-1.0,601472320.0,1240882.125,8.850858688354492,1125.0,451.0,12250.0,2.0,48.57852554321289,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,72.0,2.166057825088501
22.79,6.567933559417725,8.068499565124512,0.2877169847488403,70.32210540771484,-1.0,2597411840.0,-1.0,601472320.0,1240882.125,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,3.0,2.166057825088501
22.8,6.567933559417725,8.068499565124512,0.2877169847488403,70.32210540771484,-1.0,2597411840.0,-1.0,601472320.0,1240882.125,8.784769058227539,116.0,2.0,6330.0,1.0,22.83596611022949,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,3.0,2.166057825088501
22.83,6.513282299041748,7.996435165405273,0.2856878638267517,56.704620361328125,-1.0,2705160192.0,-1.0,602980800.0,1260434.0,8.784769058227539,116.0,2.0,6330.0,1.0,22.83596611022949,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,3.0,2.166057825088501
22.93,7.004409313201904,8.070536613464355,0.3126487731933594,66.40196990966797,-1.0,2646805760.0,-1.0,670401536.0,1370249.25,8.784769058227539,116.0,2.0,6330.0,1.0,22.83596611022949,2102.0,2361.0,3.0,47.0,44.0,50.0,30.0,32.0,33.0,72.0,456.0,2.0,76.9038736820221,3196.0,3.0,2.166057825088501
22.94,7.004409313201904,8.070536613464355,0.3126487731933594,66.40196990966797,-1.0,2646805760.0,-1.0,670401536.0,1370249.25,8.755453109741211,1431.0,948.0,14068.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,3.0,2.1663074493408203
23.0,7.004409313201904,8.070536613464355,0.3126487731933594,66.40196990966797,-1.0,2646805760.0,-1.0,670401536.0,1370249.25,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.03,6.867763042449951,8.008464813232422,0.3014985024929046,54.4975700378418,-1.0,2628091904.0,-1.0,612672192.0,1253043.625,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.13,6.560847759246826,8.051403999328613,0.2984519600868225,58.92607879638672,-1.0,2610093312.0,-1.0,602317824.0,1254066.5,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.23,6.536861419677734,8.00696086883545,0.2771052718162536,52.752906799316406,-1.0,2699909376.0,-1.0,603477696.0,1265438.5,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.33,6.95164680480957,8.034307479858398,0.307763397693634,60.27669525146485,-1.0,2681163776.0,-1.0,660853184.0,1350602.625,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.43,6.908975124359131,8.033979415893555,0.3200911581516266,54.75177001953125,-1.0,2651107840.0,-1.0,626735808.0,1292878.375,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.53,6.557963371276856,8.067667007446289,0.2856791317462921,48.14836502075195,-1.0,2610326784.0,-1.0,601983872.0,1252166.125,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.63,6.574277877807617,7.999758243560791,0.2955794632434845,56.62815475463867,-1.0,2655105792.0,-1.0,602090496.0,1248835.5,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.74,6.8479204177856445,7.996715545654297,0.3200180530548095,54.9757080078125,-1.0,2638571776.0,-1.0,627546496.0,1289323.125,8.755453109741211,1125.0,451.0,12250.0,2.0,43.19520568847656,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,72.0,2.1663074493408203
23.79,6.8479204177856445,7.996715545654297,0.3200180530548095,54.9757080078125,-1.0,2638571776.0,-1.0,627546496.0,1289323.125,4.470070406794548,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,1.5,2.1663074493408203
23.84,7.232589721679687,8.039999008178711,0.3046009838581085,59.06548690795898,-1.0,2617861888.0,-1.0,658149824.0,1331412.25,4.470070406794548,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,50.0,49.0,51.0,31.0,32.0,35.0,72.0,456.0,2.0,81.06518387794495,3196.0,1.5,2.1663074493408203
23.94,6.460225582122803,8.069510459899902,0.3134679496288299,51.824893951416016,-1.0,2609387776.0,-1.0,601290624.0,1243369.75,8.799542427062988,1431.0,948.0,14068.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,1.5,2.165411710739136
24.0,6.460225582122803,8.069510459899902,0.3134679496288299,51.824893951416016,-1.0,2609387776.0,-1.0,601290624.0,1243369.75,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.04,6.606570720672607,8.00972843170166,0.2977308630943298,48.42286682128906,-1.0,2589186048.0,-1.0,601154752.0,1241655.25,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.14,6.534963607788086,8.060357093811035,0.2878831923007965,53.75048065185547,-1.0,2649008384.0,-1.0,601826176.0,1246229.125,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.24,7.25800895690918,8.056865692138672,0.3093793392181396,56.68720245361328,-1.0,2594967808.0,-1.0,659072896.0,1328506.0,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.34,6.799175262451172,8.01633071899414,0.3048586249351501,58.95141220092773,-1.0,2639894272.0,-1.0,626210496.0,1283852.5,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.44,6.535038948059082,8.062488555908203,0.2889576256275177,57.95736312866211,-1.0,2563249408.0,-1.0,601037632.0,1244334.0,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
