Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
10.94,67.92884826660156,32.07115173339844,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.220388412475582,31.6606559753418,81.10379791259766,21.666866302490234,95.1766586303711,4.823342800140381,1.402289628982544,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6494282484054565,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,158526439424.0,1858950528.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.152252197265625,3.0226845741271973,1281809664.0,109985976.0,9898278.0,1229819904.0,0.3729266226291656,456.0,39.0,11685.0,2.0,28.44775009155273,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.05,67.95220184326172,32.04779815673828,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.743003845214844,32.363311767578125,81.10379791259766,21.666866302490234,95.62290954589844,4.37709379196167,1.0583181381225586,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,4.5467143058776855,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159245615104.0,1864602496.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.154161810874939,3.0226845741271973,1187592832.0,109985976.0,9328281.0,1229819904.0,0.3729266226291656,456.0,39.0,11685.0,2.0,28.44775009155273,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.15,67.9296646118164,32.070335388183594,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.62265968322754,31.63109970092773,81.10379791259766,21.666866302490234,96.1061019897461,3.893896341323853,0.6582168936729431,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,6.263840198516846,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159186173952.0,1862132096.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1563233137130735,3.0226845741271973,1103886464.0,109985976.0,8801897.0,1229819904.0,0.3729266226291656,456.0,39.0,11685.0,2.0,28.44775009155273,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.25,67.92938995361328,32.070613861083984,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.125490188598636,31.6696834564209,81.10379791259766,21.666866302490234,96.1706314086914,3.829368829727173,0.6586287021636963,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,4.79553747177124,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159064375296.0,1860407808.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1565773487091064,3.0226845741271973,1097525760.0,109985976.0,8761165.0,1229819904.0,0.3729266226291656,456.0,39.0,11685.0,2.0,28.44775009155273,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.31,67.92938995361328,32.070613861083984,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.125490188598636,31.6696834564209,81.10379791259766,21.666866302490234,96.1706314086914,3.829368829727173,0.6586287021636963,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,4.79553747177124,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159064375296.0,1860407808.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1565773487091064,3.0226845741271973,1097525760.0,109985976.0,8761165.0,1229819904.0,8.980203628540039,301.0,46.0,7827.0,1.0,25.19978141784668,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.33,67.92938995361328,32.070613861083984,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.125490188598636,31.6696834564209,81.10379791259766,21.666866302490234,96.1706314086914,3.829368829727173,0.6586287021636963,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,4.79553747177124,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159064375296.0,1860407808.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1565773487091064,3.0226845741271973,1097525760.0,109985976.0,8761165.0,1229819904.0,0.4972515702247619,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.35,67.95223236083984,32.04777145385742,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.66440200805664,32.53803634643555,81.10379791259766,21.666866302490234,96.17494201660156,3.825056791305542,0.5566160678863525,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,8.44821834564209,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159095275520.0,1860033792.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1566307544708252,3.0226845741271973,1097753984.0,109985976.0,8764360.0,1229819904.0,0.4972515702247619,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.45,68.07463836669922,31.94883728027344,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.597129821777344,31.77266311645508,81.10379791259766,21.666866302490234,96.1463394165039,3.853657960891724,0.5510867238044739,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,6.495848655700684,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159830654976.0,1866698240.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1586589813232422,3.0226845741271973,1111078784.0,109985976.0,8897971.0,1229819904.0,0.4972515702247619,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,72.0,70.0,68.0,73.0,62.0,80.0,90.0,545.0,2.0,37.46839463710785,0.9214959740638732,3196.0,13.0,3.383045196533203
11.53,68.07463836669922,31.94883728027344,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.597129821777344,31.77266311645508,81.10379791259766,21.666866302490234,96.1463394165039,3.853657960891724,0.5510867238044739,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,6.495848655700684,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159830654976.0,1866698240.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1586589813232422,3.0226845741271973,1111078784.0,109985976.0,8897971.0,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
11.55,68.01998901367188,31.97184181213379,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.22035026550293,32.546852111816406,81.10379791259766,21.666866302490234,96.3559341430664,3.644065380096436,0.5680224895477295,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,162503606272.0,1889451136.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.16382098197937,3.0226845741271973,1089094400.0,109985976.0,8609271.0,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
11.65,60.85169219970703,39.13069534301758,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,24.58736228942871,32.53158950805664,81.10379791259766,21.666866302490234,97.85094451904295,2.149052619934082,1.5305439233779907,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,148554809344.0,1333381504.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.391636848449707,3.0226845741271973,781709056.0,109985976.0,4279065.5,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
11.75,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.01758575439453,33.260597229003906,81.10379791259766,21.666866302490234,98.21817016601562,1.7818328142166138,2.8771955966949463,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,133946884096.0,693634048.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,642285952.0,109985976.0,1181038.625,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
11.85,50.380069732666016,49.64140319824219,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,24.88615608215332,34.11368560791016,81.10379791259766,21.666866302490234,98.16984558105467,1.8301578760147093,2.86504340171814,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,135475093504.0,700809280.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1596736907958984,3.0226845741271973,667919552.0,109985976.0,1228897.875,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
11.95,50.33308410644531,49.66795349121094,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.04026985168457,33.38040542602539,81.10379791259766,21.666866302490234,98.23493957519533,1.7650641202926636,2.970503091812134,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,136113872896.0,704863360.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158531188964844,3.0226845741271973,644133568.0,109985976.0,1183119.375,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.05,50.341773986816406,49.6357650756836,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,24.8964958190918,34.147682189941406,81.10379791259766,21.666866302490234,98.24369049072266,1.7563114166259766,2.8144466876983643,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,135958986752.0,703330624.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.159595489501953,3.0226845741271973,642291968.0,109985976.0,1180870.25,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.15,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.011249542236328,33.27996063232422,81.10379791259766,21.666866302490234,98.2145767211914,1.7854238748550415,2.9198739528656006,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,133998329856.0,693900480.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,642532608.0,109985976.0,1181492.125,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.25,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.0388126373291,33.231292724609375,81.10379791259766,21.666866302490234,98.21099090576172,1.789006233215332,2.9617509841918945,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,134009520128.0,693958464.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,642586304.0,109985976.0,1181590.875,1229819904.0,0.4747218191623688,456.0,39.0,11685.0,2.0,25.406641006469727,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.31,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.0388126373291,33.231292724609375,81.10379791259766,21.666866302490234,98.21099090576172,1.789006233215332,2.9617509841918945,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,134009520128.0,693958464.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,642586304.0,109985976.0,1181590.875,1229819904.0,8.980203628540039,301.0,46.0,7827.0,1.0,25.19978141784668,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.33,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.0388126373291,33.231292724609375,81.10379791259766,21.666866302490234,98.21099090576172,1.789006233215332,2.9617509841918945,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,134009520128.0,693958464.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,642586304.0,109985976.0,1181590.875,1229819904.0,0.3769600093364715,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.35,50.38574600219727,49.63763046264648,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.045730590820312,34.01347351074219,81.10379791259766,21.666866302490234,98.1719207763672,1.8280760049819944,3.1561801433563232,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,135518445568.0,701010944.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1599819660186768,3.0226845741271973,663528832.0,109985976.0,1219594.375,1229819904.0,0.3769600093364715,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.45,50.33439254760742,49.66432571411133,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.137056350708008,33.240604400634766,81.10379791259766,21.666866302490234,98.24415588378906,1.755844235420227,2.791106939315796,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,136511578112.0,706870592.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1588830947875977,3.0226845741271973,642118720.0,109985976.0,1180731.125,1229819904.0,0.3769600093364715,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,75.0,69.0,68.0,93.0,60.0,70.0,90.0,545.0,2.0,37.91675269603729,0.9214959740638732,3196.0,13.0,3.3775064945220947
12.53,50.33439254760742,49.66432571411133,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.137056350708008,33.240604400634766,81.10379791259766,21.666866302490234,98.24415588378906,1.755844235420227,2.791106939315796,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,136511578112.0,706870592.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1588830947875977,3.0226845741271973,642118720.0,109985976.0,1180731.125,1229819904.0,1.99263608455658,456.0,39.0,11685.0,2.0,24.313905715942383,3315.0,2361.0,4.0,76.0,72.0,73.0,78.0,52.0,74.0,90.0,545.0,2.0,36.31088733673096,0.9214959740638732,3196.0,13.0,3.2027735710144043
12.55,50.34456634521485,49.63312149047852,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,24.84665870666504,34.00804901123047,81.10379791259766,21.666866302490234,98.2204818725586,1.7795151472091677,2.9874985218048096,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,134093774848.0,693659968.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.1595468521118164,3.0226845741271973,641770560.0,109985976.0,1179911.625,1229819904.0,1.99263608455658,456.0,39.0,11685.0,2.0,24.313905715942383,3315.0,2361.0,4.0,76.0,72.0,73.0,78.0,52.0,74.0,90.0,545.0,2.0,36.31088733673096,0.9214959740638732,3196.0,13.0,3.2027735710144043
12.65,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.22905731201172,33.1735725402832,81.10379791259766,21.666866302490234,98.21721649169922,1.7827847003936768,2.896735668182373,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,133928468480.0,693538688.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,642197696.0,109985976.0,1180876.25,1229819904.0,1.99263608455658,456.0,39.0,11685.0,2.0,24.313905715942383,3315.0,2361.0,4.0,76.0,72.0,73.0,78.0,52.0,74.0,90.0,545.0,2.0,36.31088733673096,0.9214959740638732,3196.0,13.0,3.2027735710144043
12.75,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.024757385253903,33.166107177734375,81.10379791259766,21.666866302490234,98.21286010742188,1.787137150764465,2.9662435054779053,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,133963284480.0,693718976.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,642364608.0,109985976.0,1181183.25,1229819904.0,1.99263608455658,456.0,39.0,11685.0,2.0,24.313905715942383,3315.0,2361.0,4.0,76.0,72.0,73.0,78.0,52.0,74.0,90.0,545.0,2.0,36.31088733673096,0.9214959740638732,3196.0,13.0,3.2027735710144043
12.85,50.36056137084961,49.63943862915039,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,24.94136428833008,34.05723571777344,81.10379791259766,21.666866302490234,98.20489501953124,1.7951083183288574,3.0125203132629395,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,133940420608.0,692866240.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.159741163253784,3.0226845741271973,642254976.0,109985976.0,1180623.0,1229819904.0,1.99263608455658,456.0,39.0,11685.0,2.0,24.313905715942383,3315.0,2361.0,4.0,76.0,72.0,73.0,78.0,52.0,74.0,90.0,545.0,2.0,36.31088733673096,0.9214959740638732,3196.0,13.0,3.2027735710144043
12.95,50.33605194091797,49.66394805908203,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,25.20099830627441,33.26130676269531,81.10379791259766,21.666866302490234,98.20674896240234,1.7932530641555786,2.975207090377808,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,133723971584.0,692479744.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.158513307571411,3.0226845741271973,641217088.0,109985976.0,1179073.125,1229819904.0,1.99263608455658,456.0,39.0,11685.0,2.0,24.313905715942383,3315.0,2361.0,4.0,76.0,72.0,73.0,78.0,52.0,74.0,90.0,545.0,2.0,36.31088733673096,0.9214959740638732,3196.0,13.0,3.2027735710144043
13.05,50.36056137084961,49.63943862915039,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,24.88430404663086,34.06496810913086,81.10379791259766,21.666866302490234,98.21794891357422,1.782052993774414,2.9831392765045166,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,5.486106872558594,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,133708947456.0,691668864.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,2.159741163253784,3.0226845741271973,641145024.0,109985976.0,1178582.75,1229819904.0,1.99263608455658,456.0,39.0,11685.0,2.0,24.313905715942383,3315.0,2361.0,4.0,76.0,72.0,73.0,78.0,52.0,74.0,90.0,545.0,2.0,36.31088733673096,0.9214959740638732,3196.0,13.0,3.2027735710144043
