Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
4.26,59.03474426269531,40.96525573730469,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,16.54829978942871,24.03802299499512,76.99079513549805,20.86495542526245,92.0943603515625,7.905640602111816,0.4781449437141418,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,0.6195171475410461,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,103925424128.0,1609572608.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0470086336135864,0.803262747824192,1959303680.0,145196012.0,12590040.0,2352103472.0,1.121407151222229,1152.0,463.0,12233.0,6.0,25.350608825683597,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.36,53.8353157043457,46.1646842956543,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.060544967651367,22.382871627807617,76.99079513549805,20.86495542526245,91.90055847167967,8.099444389343262,0.7564957737922668,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,11.883880615234377,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,100581425152.0,1787586944.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.035942554473877,0.803262747824192,2044322176.0,145196012.0,13515310.0,2352103472.0,1.121407151222229,1152.0,463.0,12233.0,6.0,25.350608825683597,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.46,51.25447845458984,48.74552154541016,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,13.891230583190918,20.248071670532227,76.99079513549805,20.86495542526245,91.90924072265624,8.090761184692383,0.7713572978973389,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,21.552509307861328,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,100365352960.0,1887231744.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0319085121154783,0.803262747824192,2060049024.0,145196012.0,13732811.0,2352103472.0,1.121407151222229,1152.0,463.0,12233.0,6.0,25.350608825683597,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.56,56.7513313293457,43.26984786987305,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.27097511291504,22.84901237487793,76.99079513549805,20.86495542526245,91.33395385742188,8.666049003601074,0.7823190689086914,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,30.906890869140625,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,97094647808.0,1692264832.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0451487302780151,0.803262747824192,2113097344.0,145196012.0,13722782.0,2352103472.0,1.121407151222229,1152.0,463.0,12233.0,6.0,25.350608825683597,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.66,58.40937423706055,41.56916809082031,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.140417098999023,23.879301071166992,76.99079513549805,20.86495542526245,91.5771255493164,8.422873497009277,0.7489002346992493,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,32.995819091796875,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,98509152256.0,1669363328.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0453592538833618,0.803262747824192,2065423872.0,145196012.0,13445547.0,2352103472.0,1.121407151222229,1152.0,463.0,12233.0,6.0,25.350608825683597,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.76,51.23580551147461,48.76419448852539,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,13.672039985656738,21.061208724975582,76.99079513549805,20.86495542526245,91.92499542236328,8.075007438659668,0.7308027148246765,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,24.38348197937012,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,100204101632.0,1882241152.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0349072217941284,0.803262747824192,2061318016.0,145196012.0,13745274.0,2352103472.0,1.121407151222229,1152.0,463.0,12233.0,6.0,25.350608825683597,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.86,57.81671524047852,42.18328475952149,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.362753868103027,22.560333251953125,76.99079513549805,20.86495542526245,91.36590576171876,8.634096145629883,0.784404993057251,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,27.091760635375977,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,95506448384.0,1645678592.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0459327697753906,0.803262747824192,2058299776.0,145196012.0,13323166.0,2352103472.0,1.121407151222229,1152.0,463.0,12233.0,6.0,25.350608825683597,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.9,57.81671524047852,42.18328475952149,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.362753868103027,22.560333251953125,76.99079513549805,20.86495542526245,91.36590576171876,8.634096145629883,0.784404993057251,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,27.091760635375977,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,95506448384.0,1645678592.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0459327697753906,0.803262747824192,2058299776.0,145196012.0,13323166.0,2352103472.0,0.0850659161806106,341.0,46.0,7805.0,1.0,36.01576232910156,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.91,57.81671524047852,42.18328475952149,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.362753868103027,22.560333251953125,76.99079513549805,20.86495542526245,91.36590576171876,8.634096145629883,0.784404993057251,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,27.091760635375977,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,95506448384.0,1645678592.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0459327697753906,0.803262747824192,2058299776.0,145196012.0,13323166.0,2352103472.0,1.084458827972412,115.0,2.0,6313.0,1.0,36.01576232910156,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
4.96,59.13150405883789,40.86849594116211,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.48012924194336,22.96089172363281,76.99079513549805,20.86495542526245,91.26907348632812,8.730923652648926,0.7902020215988159,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,25.930389404296875,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,92334505984.0,1558081152.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0468556880950928,0.803262747824192,1999483136.0,145196012.0,12958673.0,2352103472.0,1.084458827972412,115.0,2.0,6313.0,1.0,36.01576232910156,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
5.06,58.95029067993164,41.04970932006836,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.835111618041992,22.768014907836918,76.99079513549805,20.86495542526245,91.33204650878906,8.667951583862305,0.8492273092269897,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,13.076574325561523,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,95349178368.0,1609853440.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.044837474822998,0.803262747824192,2057862016.0,145196012.0,13319996.0,2352103472.0,1.084458827972412,115.0,2.0,6313.0,1.0,36.01576232910156,2745.0,2361.0,3.0,41.0,40.0,49.0,35.0,44.0,22.0,90.0,545.0,2.0,36.429363489151,1.166006326675415,2736.0,2.0,2.0,2.518510103225708
5.11,58.95029067993164,41.04970932006836,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.835111618041992,22.768014907836918,76.99079513549805,20.86495542526245,91.33204650878906,8.667951583862305,0.8492273092269897,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,13.076574325561523,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,95349178368.0,1609853440.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.044837474822998,0.803262747824192,2057862016.0,145196012.0,13319996.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.16,56.3607063293457,43.6392936706543,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.272324562072754,22.707420349121094,76.99079513549805,20.86495542526245,91.5616226196289,8.438375473022461,0.8011930584907532,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,6.007463455200195,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,97515749376.0,1697184256.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0377575159072876,0.803262747824192,2059529600.0,145196012.0,13501588.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.26,52.53947830200195,47.48172378540039,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.537803649902344,21.03211784362793,76.99079513549805,20.86495542526245,91.78472137451172,8.215280532836914,0.7800236344337463,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,6.089282512664795,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,101160001536.0,1872149248.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.033545970916748,0.803262747824192,2118228352.0,145196012.0,13956503.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.36,56.3533935546875,43.62346267700195,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,16.725418090820312,22.51570701599121,76.99079513549805,20.86495542526245,91.86202239990234,8.137977600097656,0.8746446967124939,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,0.6980748772621155,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,98060681216.0,1707319680.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0372226238250732,0.803262747824192,2031506688.0,145196012.0,13225724.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.46,54.170989990234375,45.829010009765625,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,14.732772827148438,21.439424514770508,76.99079513549805,20.86495542526245,91.61127471923828,8.388726234436035,0.7947038412094116,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,23.91261100769043,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,97706663936.0,1770123904.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.038465142250061,0.803262747824192,2072913152.0,145196012.0,13644098.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.56,58.97760009765625,41.04413986206055,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.488743782043455,22.887481689453125,76.99079513549805,20.86495542526245,91.09455871582033,8.905438423156738,0.8001644611358643,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,20.88983154296875,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,98058240000.0,1652004992.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0471336841583252,0.803262747824192,2154016768.0,145196012.0,13945502.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.66,54.211952209472656,45.76810073852539,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,14.514179229736328,21.8087215423584,76.99079513549805,20.86495542526245,92.34707641601562,7.652922630310059,0.7203581929206848,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,21.858474731445312,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,103925235712.0,1822985088.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0362660884857178,0.803262747824192,2008177792.0,145196012.0,13176227.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.76,51.49735641479492,48.50264358520508,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,15.227296829223633,20.76833152770996,76.99079513549805,20.86495542526245,92.77606964111328,7.223933219909668,0.7269883751869202,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,17.76851463317871,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,108071968768.0,1867812480.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0376641750335691,0.803262747824192,1934680576.0,145196012.0,12692618.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.87,56.48759460449219,43.51240539550781,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,18.45989990234375,25.4089298248291,76.99079513549805,20.86495542526245,94.27566528320312,5.724331378936768,0.4412381649017334,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,28.02667236328125,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,150929522688.0,2126426240.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0360510349273682,0.803262747824192,2043807744.0,145196012.0,12736740.0,2352103472.0,1.075761795043945,1152.0,463.0,12233.0,6.0,23.20060157775879,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.9,56.48759460449219,43.51240539550781,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,18.45989990234375,25.4089298248291,76.99079513549805,20.86495542526245,94.27566528320312,5.724331378936768,0.4412381649017334,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,28.02667236328125,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,150929522688.0,2126426240.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0360510349273682,0.803262747824192,2043807744.0,145196012.0,12736740.0,2352103472.0,0.0850659161806106,341.0,46.0,7805.0,1.0,36.01576232910156,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.91,56.48759460449219,43.51240539550781,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,18.45989990234375,25.4089298248291,76.99079513549805,20.86495542526245,94.27566528320312,5.724331378936768,0.4412381649017334,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,28.02667236328125,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,150929522688.0,2126426240.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0360510349273682,0.803262747824192,2043807744.0,145196012.0,12736740.0,2352103472.0,1.307322382926941,115.0,2.0,6313.0,1.0,36.01576232910156,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
5.97,54.994361877441406,45.005638122558594,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,27.68790626525879,25.71699333190918,76.99079513549805,20.86495542526245,95.0844955444336,4.915506362915039,0.3201067745685577,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,0.6684750318527222,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,200345190400.0,3000680960.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.024033784866333,0.803262747824192,2473733120.0,145196012.0,16091594.0,2352103472.0,1.307322382926941,115.0,2.0,6313.0,1.0,36.01576232910156,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
6.07,70.92432403564453,29.07567977905273,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,16.019712448120117,27.02094841003418,76.99079513549805,20.86495542526245,94.9113998413086,5.088602066040039,0.6338922381401062,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,14.531370162963867,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,163700686848.0,2289419008.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.033726692199707,0.803262747824192,1868885888.0,145196012.0,13078313.0,2352103472.0,1.307322382926941,115.0,2.0,6313.0,1.0,36.01576232910156,2745.0,2361.0,3.0,40.0,42.0,47.0,35.0,53.0,22.0,90.0,545.0,2.0,35.54850220680237,1.166006326675415,2736.0,2.0,2.0,2.416048526763916
6.11,70.92432403564453,29.07567977905273,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,16.019712448120117,27.02094841003418,76.99079513549805,20.86495542526245,94.9113998413086,5.088602066040039,0.6338922381401062,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,14.531370162963867,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,163700686848.0,2289419008.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.033726692199707,0.803262747824192,1868885888.0,145196012.0,13078313.0,2352103472.0,1.3222675323486328,1152.0,463.0,12233.0,7.0,24.75975608825684,2745.0,2361.0,3.0,46.0,43.0,50.0,41.0,51.0,29.0,90.0,545.0,2.0,35.786473751068115,1.166006326675415,2736.0,2.0,2.0,2.2749812602996826
6.17,70.95623016357422,29.04376983642578,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,17.8299560546875,27.542808532714844,76.99079513549805,20.86495542526245,94.45768737792967,5.54231071472168,0.6450961828231812,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,3.3141958713531494,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,148624523264.0,2235179520.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0340516567230225,0.803262747824192,1879032960.0,145196012.0,13294359.0,2352103472.0,1.3222675323486328,1152.0,463.0,12233.0,7.0,24.75975608825684,2745.0,2361.0,3.0,46.0,43.0,50.0,41.0,51.0,29.0,90.0,545.0,2.0,35.786473751068115,1.166006326675415,2736.0,2.0,2.0,2.2749812602996826
6.27,64.18965911865234,35.810340881347656,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,20.793611526489254,29.8626708984375,76.99079513549805,20.86495542526245,94.72696685791016,5.273033618927002,0.4418341219425201,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,7.487959384918213,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,127840411648.0,2244843008.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.0390559434890747,0.803262747824192,1442616960.0,145196012.0,11963094.0,2352103472.0,1.3222675323486328,1152.0,463.0,12233.0,7.0,24.75975608825684,2745.0,2361.0,3.0,46.0,43.0,50.0,41.0,51.0,29.0,90.0,545.0,2.0,35.786473751068115,1.166006326675415,2736.0,2.0,2.0,2.2749812602996826
6.37,66.41681671142578,33.60552978515625,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,20.53765869140625,30.613353729248047,76.99079513549805,20.86495542526245,96.10956573486328,3.890435218811035,0.3431378304958343,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,1.1782137155532837,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,145839882240.0,1768075648.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,1.2820281982421875,0.803262747824192,1070925952.0,145196012.0,8366708.5,2352103472.0,1.3222675323486328,1152.0,463.0,12233.0,7.0,24.75975608825684,2745.0,2361.0,3.0,46.0,43.0,50.0,41.0,51.0,29.0,90.0,545.0,2.0,35.786473751068115,1.166006326675415,2736.0,2.0,2.0,2.2749812602996826
