Time (s),% Linear Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
13.49,50.36048889160156,0.26393718804631916,23.522383553641184,0.012000846011298043,24.868741989135746,34.125465393066406,2.946824312210083,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133943762944.0,692873856.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.159769058227539,0.059062383004597256,641941632.0,23572310.85714286,1180499.25,36885051.678571425,0.0083146495744585,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
13.59,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.047319412231445,33.27635192871094,2.922606468200684,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133940224000.0,693589952.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,641924608.0,23572310.85714286,1180826.625,36885051.678571425,0.0083146495744585,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
13.7,50.36048889160156,0.26393718804631916,23.522383553641184,0.012000846011298043,24.90337181091309,34.14247512817383,3.0262296199798584,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133964546048.0,692981376.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.159769058227539,0.059062383004597256,642041216.0,23572310.85714286,1180682.375,36885051.678571425,0.0083146495744585,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
13.8,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.04099464416504,33.32555389404297,2.8491082191467285,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133959401472.0,693689344.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,642016576.0,23572310.85714286,1180995.75,36885051.678571425,0.0083146495744585,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
13.9,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.08942413330078,33.31813430786133,2.8505613803863525,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133938487296.0,693580992.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,641916288.0,23572310.85714286,1180811.25,36885051.678571425,0.0083146495744585,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
13.95,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.08942413330078,33.31813430786133,2.8505613803863525,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133938487296.0,693580992.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,641916288.0,23572310.85714286,1180811.25,36885051.678571425,0.1467529386281967,1104.0,465.0,12686.0,1.0,1.7054568529129028,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.0,50.36048889160156,0.26393718804631916,23.522383553641184,0.012000846011298043,24.88572883605957,34.1481819152832,2.9371111392974854,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133844180992.0,692358720.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.159769058227539,0.059062383004597256,641464384.0,23572310.85714286,1179621.5,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.1,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.102970123291016,33.33030319213867,2.903247356414795,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133916180480.0,693465472.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,641809408.0,23572310.85714286,1180614.625,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.2,50.36048889160156,0.26393718804631916,23.522383553641184,0.012000846011298043,24.896635055541992,34.145511627197266,2.9428439140319824,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133991522304.0,693120960.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.159769058227539,0.059062383004597256,642170496.0,23572310.85714286,1180920.125,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.3,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.04416847229004,33.31001663208008,2.8319191932678223,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133942239232.0,693600448.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,641934272.0,23572310.85714286,1180844.375,36885051.678571425,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.32,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.04416847229004,33.31001663208008,2.8319191932678223,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133942239232.0,693600448.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,641934272.0,23572310.85714286,1180844.375,36885051.678571425,0.0001356724242214,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.4,50.335975646972656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.013578414916992,33.34621047973633,2.927345991134644,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133817122816.0,692952576.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158540964126587,0.059062383004597256,641334656.0,23572310.85714286,1179741.375,36885051.678571425,0.0001356724242214,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.5,50.37338638305664,0.26393718804631916,23.522383553641184,0.012000846011298043,24.932689666748047,34.175174713134766,3.035686016082764,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,136552857600.0,706373248.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.159752130508423,0.059062383004597256,663836736.0,23572310.85714286,1220602.75,36885051.678571425,0.0001356724242214,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.6,50.3188705444336,0.26393718804631916,23.522383553641184,0.012000846011298043,25.05763816833496,33.26850509643555,2.9081051349639893,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,135903592448.0,703745024.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.158395767211914,0.059062383004597256,641766144.0,23572310.85714286,1180714.25,36885051.678571425,0.0001356724242214,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.7,50.36048889160156,0.26393718804631916,23.522383553641184,0.012000846011298043,24.8917236328125,34.15245819091797,2.796172857284546,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,133964898304.0,692983168.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.159769058227539,0.059062383004597256,642042880.0,23572310.85714286,1180685.5,36885051.678571425,0.0001356724242214,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.8,50.35731506347656,0.26393718804631916,23.522383553641184,0.012000846011298043,25.0338077545166,33.32456588745117,2.860447645187378,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,134154665984.0,694653952.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.1586976051330566,0.059062383004597256,661875456.0,23572310.85714286,1218657.375,36885051.678571425,0.0001356724242214,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
14.9,50.32938003540039,0.26393718804631916,23.522383553641184,0.012000846011298043,25.05492782592773,33.328125,2.832760572433472,15.254702976771764,33.700391496930806,34.38192967006138,0.26534072841916767,0.14169183799198698,1.4014184815543038,0.6381714344024658,544947346.2857143,1.152169210570199,0.7054604462214878,2700937609.142857,3892398372.571429,427580092.85714287,137199206400.0,710515904.0,72.81608315876552,545000000.0,0.04070443766457694,5449574.857142857,96.65733119419643,129527095.8125,8135499.714285715,807891.4464285715,51797920.0,2.1583755016326904,0.059062383004597256,649099264.0,23572310.85714286,1192631.625,36885051.678571425,0.0001356724242214,101.0,2.0,6313.0,1.0,24.509668350219727,2760.0,2361.0,4.0,84.0,84.0,81.0,75.0,61.0,81.0,90.0,545.0,2.0,31.368419528007507,0.7286522388458252,3196.0,1.0,76.0,3.318797826766968
