Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
10.68,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.01548385620117,31.68482208251953,97.1351547241211,2.8648486137390137,0.4922853708267212,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.7105075716972351,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,160507871232.0,1919133696.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,979171520.0,58535635.36767578,7783565.5,798141336.5390625,0.0157184787094593,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,85.0,83.0,81.0,81.0,86.0,89.0,90.0,456.0,2.0,30.378204584121704,3196.0,79.0,3.3026490211486816
10.76,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.01548385620117,31.68482208251953,97.1351547241211,2.8648486137390137,0.4922853708267212,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.7105075716972351,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,160507871232.0,1919133696.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,979171520.0,58535635.36767578,7783565.5,798141336.5390625,0.5199615955352783,1092.0,460.0,12695.0,2.0,16.568147659301758,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,79.0,3.36922287940979
10.78,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.643970489501957,32.368106842041016,97.29818725585938,2.701809883117676,0.440086305141449,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,10.996889114379885,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,162128543744.0,1858139520.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,939291968.0,58535635.36767578,7206339.0,798141336.5390625,0.5199615955352783,1092.0,460.0,12695.0,2.0,16.568147659301758,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,79.0,3.36922287940979
10.81,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,22.643970489501957,32.368106842041016,97.29818725585938,2.701809883117676,0.440086305141449,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,10.996889114379885,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,162128543744.0,1858139520.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,939291968.0,58535635.36767578,7206339.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,79.0,3.36922287940979
10.88,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.36820602416992,31.65953254699707,97.3233413696289,2.6766579151153564,0.4398701190948486,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6403859853744507,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,159847120896.0,1802053120.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,915411840.0,58535635.36767578,6996020.5,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,79.0,3.36922287940979
10.98,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.155250549316406,31.66388702392578,97.26181030273438,2.7381930351257324,0.4970817565917969,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6478279232978821,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,160023379968.0,1828233600.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,944164992.0,58535635.36767578,7380364.0,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,79.0,3.36922287940979
11.08,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.68797492980957,32.516780853271484,97.45862579345705,2.54137659072876,0.4419999122619629,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6690822243690491,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,161730314240.0,1830213248.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,908819648.0,58535635.36767578,6836754.5,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,79.0,3.36922287940979
11.16,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.68797492980957,32.516780853271484,97.45862579345705,2.54137659072876,0.4419999122619629,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6690822243690491,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,161730314240.0,1830213248.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,908819648.0,58535635.36767578,6836754.5,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.18,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.529523849487305,31.71878242492676,97.45862579345705,2.54137659072876,0.3360419273376465,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6690822243690491,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,160346603520.0,1619638656.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,848507904.0,58535635.36767578,6059042.5,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.19,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.529523849487305,31.71878242492676,97.48603057861328,2.513968706130981,0.3360419273376465,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6677797436714172,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,160346603520.0,1619638656.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,848507904.0,58535635.36767578,6059042.5,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.29,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,23.843795776367188,32.47391128540039,97.6368637084961,2.3631372451782227,0.3165090978145599,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,159218368512.0,1610751616.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,821896384.0,58535635.36767578,5849836.5,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.39,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.96260643005371,33.06896209716797,98.15011596679688,1.8498835563659668,2.4639368057250977,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,137444491264.0,817625792.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,662530816.0,58535635.36767578,1790940.875,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.49,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.00870704650879,33.29930114746094,98.21112823486328,1.788868069648743,2.8444414138793945,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133984641024.0,693820032.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642137536.0,58535635.36767578,1181218.25,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.59,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.861106872558597,34.143123626708984,98.18265533447266,1.817344188690185,2.9841411113739014,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,135857463296.0,702746048.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,663170176.0,58535635.36767578,1219407.375,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.69,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.048452377319336,33.29999542236328,98.24665832519533,1.7533410787582395,2.8377487659454346,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,136260608000.0,705580416.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641951936.0,58535635.36767578,1180876.875,798141336.5390625,0.1479941606521606,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,79.0,80.0,75.0,77.0,71.0,78.0,90.0,456.0,2.0,31.086069345474243,3196.0,1.0,3.36922287940979
11.76,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.048452377319336,33.29999542236328,98.24665832519533,1.7533410787582395,2.8377487659454346,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,136260608000.0,705580416.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641951936.0,58535635.36767578,1180876.875,798141336.5390625,0.4929109513759613,1092.0,460.0,12695.0,2.0,17.247285842895508,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
11.79,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.858482360839844,34.0565299987793,98.21898651123048,1.7810142040252686,2.8862287998199463,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,134057623552.0,693454144.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641547840.0,58535635.36767578,1179954.25,798141336.5390625,0.4929109513759613,1092.0,460.0,12695.0,2.0,17.247285842895508,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
11.81,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.858482360839844,34.0565299987793,98.21898651123048,1.7810142040252686,2.8862287998199463,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,134057623552.0,693454144.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641547840.0,58535635.36767578,1179954.25,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
11.89,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.062257766723636,33.26371383666992,98.2134246826172,1.7865773439407349,2.9480578899383545,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133996879872.0,693883392.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642196160.0,58535635.36767578,1181326.125,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
11.99,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.006391525268555,33.1556510925293,98.22258758544922,1.777414083480835,2.903125524520874,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133998133248.0,693889856.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642202176.0,58535635.36767578,1181337.125,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.09,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.885343551635746,33.88544845581055,98.20963287353516,1.7903701066970823,3.0446996688842773,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133884092416.0,692565184.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641655616.0,58535635.36767578,1179973.375,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.16,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.885343551635746,33.88544845581055,98.20963287353516,1.7903701066970823,3.0446996688842773,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133884092416.0,692565184.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641655616.0,58535635.36767578,1179973.375,798141336.5390625,7.593754291534424,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.19,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.00973320007324,33.103816986083984,98.21399688720705,1.7860004901885986,2.8947970867156982,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133865562112.0,693203328.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641566784.0,58535635.36767578,1180168.375,798141336.5390625,7.593754291534424,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.29,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.886642456054688,34.011566162109375,98.21637725830078,1.783625602722168,3.01912260055542,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133925142528.0,692777536.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641852352.0,58535635.36767578,1180335.125,798141336.5390625,7.593754291534424,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.39,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.034032821655277,33.18595886230469,98.2163314819336,1.7836676836013794,2.9702353477478027,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133923618816.0,693504000.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641845056.0,58535635.36767578,1180680.25,798141336.5390625,7.593754291534424,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.49,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.066795349121094,33.14896011352539,98.21863555908205,1.7813661098480225,2.9458134174346924,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133933760512.0,693556544.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,641893632.0,58535635.36767578,1180769.625,798141336.5390625,7.593754291534424,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.59,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.89559936523437,34.0388298034668,98.21371459960938,1.7862880229949951,2.939131259918213,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133987631104.0,693100800.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642151872.0,58535635.36767578,1180885.875,798141336.5390625,7.593754291534424,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.69,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.06712532043457,33.21218490600586,98.21578216552734,1.784217119216919,2.949772834777832,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133978243072.0,693786880.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642106880.0,58535635.36767578,1181161.75,798141336.5390625,7.593754291534424,100.0,2.0,6330.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,76.0,3.350374698638916
12.76,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,25.06712532043457,33.21218490600586,98.21578216552734,1.784217119216919,2.949772834777832,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133978243072.0,693786880.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642106880.0,58535635.36767578,1181161.75,798141336.5390625,7.593754291534424,1092.0,460.0,12695.0,1.0,8.686971664428711,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,80.0,3.350374698638916
12.79,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.889955520629883,34.058624267578125,98.214111328125,1.7858867645263672,2.9876949787139893,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133970665472.0,693013056.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642070528.0,58535635.36767578,1180736.25,798141336.5390625,7.593754291534424,1092.0,460.0,12695.0,1.0,8.686971664428711,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,80.0,3.350374698638916
12.81,16.28377228975296,21.49122381210327,0.14092789590358734,12.638216526247561,27.177428722381592,0.0204571303911507,24.889955520629883,34.058624267578125,98.214111328125,1.7858867645263672,2.9876949787139893,-1.0,87.09713745117188,142.34009718894958,0.7012940868735313,0.2184878885746002,3.60031758248806,0.6381574869155884,544943848.0,-1.0,2.838786467909813,35913007768.0,62099314176.0,4038830550.5,133970665472.0,693013056.0,46.09649783372879,545000000.0,0.10482586920261383,10542509.328125,93.02571487426758,656665062.0,17812739.146484375,1702987.33984375,496595500.0,-1.0,0.3767051286995411,642070528.0,58535635.36767578,1180736.25,798141336.5390625,7.593754291534424,286.0,50.0,7906.0,1.0,27.8269100189209,2665.0,2361.0,4.0,77.0,76.0,71.0,68.0,68.0,76.0,90.0,456.0,2.0,31.455636024475098,3196.0,80.0,3.350374698638916
