Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
4.29,0.17461584011713663,8.188651402791342,0.00798509704569975,22.15876579284668,0.7936161756515503,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6550540328025818,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9115137.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.38,0.17461584011713663,8.188651402791342,0.00798509704569975,22.63104248046875,0.7183355689048767,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,26.49560546875,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9963029.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.48,0.17461584011713663,8.188651402791342,0.00798509704569975,22.391252517700195,0.819265604019165,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6899181604385376,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8986876.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.59,0.17461584011713663,8.188651402791342,0.00798509704569975,23.34722900390625,0.751634955406189,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6293678283691406,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8948716.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.69,0.17461584011713663,8.188651402791342,0.00798509704569975,22.797494888305664,0.8593150973320007,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6923733949661255,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8909521.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.79,0.17461584011713663,8.188651402791342,0.00798509704569975,23.15458106994629,0.7720018029212952,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.04686737060547,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9652471.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.85,0.17461584011713663,8.188651402791342,0.00798509704569975,23.15458106994629,0.7720018029212952,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.04686737060547,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9652471.0,382817031.2005208,0.253654420375824,102.0,2.0,6330.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.89,0.17461584011713663,8.188651402791342,0.00798509704569975,23.02183532714844,0.913512408733368,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6119322776794434,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9257931.0,382817031.2005208,0.253654420375824,102.0,2.0,6330.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,66.0,66.0,71.0,31.0,37.0,51.0,72.0,545.0,2.0,18.60659271478653,3196.0,2.0,62.0,2.1917765140533447
4.96,0.17461584011713663,8.188651402791342,0.00798509704569975,23.02183532714844,0.913512408733368,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6119322776794434,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9257931.0,382817031.2005208,0.9169734716415404,404.0,43.0,12124.0,7.0,17.155174255371094,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
4.99,0.17461584011713663,8.188651402791342,0.00798509704569975,23.328556060791016,0.8190773725509644,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6211121678352356,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8947449.0,382817031.2005208,0.9169734716415404,404.0,43.0,12124.0,7.0,17.155174255371094,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.09,0.17461584011713663,8.188651402791342,0.00798509704569975,22.9210262298584,0.8161631226539612,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6110268831253052,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8949074.0,382817031.2005208,0.9169734716415404,404.0,43.0,12124.0,7.0,17.155174255371094,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.19,0.17461584011713663,8.188651402791342,0.00798509704569975,23.24493980407715,0.7342012524604797,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,16.881656646728516,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9502051.0,382817031.2005208,0.9169734716415404,404.0,43.0,12124.0,7.0,17.155174255371094,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.29,0.17461584011713663,8.188651402791342,0.00798509704569975,21.041318893432617,0.7392338514328003,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,19.36455726623535,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9778769.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.39,0.17461584011713663,8.188651402791342,0.00798509704569975,21.95148086547852,0.7891929745674133,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6770816445350647,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9042137.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.49,0.17461584011713663,8.188651402791342,0.00798509704569975,21.4748649597168,0.6066834330558777,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,19.390275955200195,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9229392.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.59,0.17461584011713663,8.188651402791342,0.00798509704569975,22.08891487121582,0.695512592792511,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,15.854804039001465,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9156699.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.69,0.17461584011713663,8.188651402791342,0.00798509704569975,22.76411819458008,0.7211923599243164,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6045954823493958,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9645331.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.79,0.17461584011713663,8.188651402791342,0.00798509704569975,23.441633224487305,0.7945758700370789,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6715697050094604,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9143990.0,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.84,0.17461584011713663,8.188651402791342,0.00798509704569975,23.441633224487305,0.7945758700370789,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6715697050094604,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,9143990.0,382817031.2005208,0.4750100374221802,102.0,2.0,6330.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.89,0.17461584011713663,8.188651402791342,0.00798509704569975,22.89727783203125,0.9800722002983092,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,22.103975296020508,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8951057.0,382817031.2005208,0.4750100374221802,102.0,2.0,6330.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.94,0.17461584011713663,8.188651402791342,0.00798509704569975,22.89727783203125,0.9800722002983092,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,22.103975296020508,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8951057.0,382817031.2005208,0.4750100374221802,102.0,2.0,6330.0,1.0,25.305883407592773,1978.0,4421501746.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.95,0.17461584011713663,8.188651402791342,0.00798509704569975,22.89727783203125,0.9800722002983092,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,22.103975296020508,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8951057.0,382817031.2005208,0.4750100374221802,102.0,2.0,6330.0,1.0,25.305883407592773,1978.0,7581431279.0,2361.0,3.0,64.0,61.0,68.0,28.0,27.0,59.0,72.0,545.0,2.0,18.591448664665226,3196.0,2.0,61.0,2.2372312545776367
5.96,0.17461584011713663,8.188651402791342,0.00798509704569975,22.89727783203125,0.9800722002983092,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,22.103975296020508,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8951057.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,4469606704.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
5.97,0.17461584011713663,8.188651402791342,0.00798509704569975,22.89727783203125,0.9800722002983092,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,22.103975296020508,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8951057.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6517314675.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
5.99,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,5415382767.666667,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.0,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6600206415.666667,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.02,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6868928220.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.03,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6896902586.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.04,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,5021239096.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.05,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6366905435.5,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.06,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6955405888.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.07,0.17461584011713663,8.188651402791342,0.00798509704569975,22.84049415588379,0.9361563324928284,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,29.627037048339844,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,8674709.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6985005664.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.09,0.17461584011713663,8.188651402791342,0.00798509704569975,23.666109085083008,0.5144727826118469,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,9.45876121520996,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,13138487.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6985005664.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.1,0.17461584011713663,8.188651402791342,0.00798509704569975,23.666109085083008,0.5144727826118469,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,9.45876121520996,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,13138487.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,7745028754.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.11,0.17461584011713663,8.188651402791342,0.00798509704569975,23.666109085083008,0.5144727826118469,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,9.45876121520996,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,13138487.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,6123393334.5,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.12,0.17461584011713663,8.188651402791342,0.00798509704569975,23.666109085083008,0.5144727826118469,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,9.45876121520996,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,13138487.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,7101549290.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
6.13,0.17461584011713663,8.188651402791342,0.00798509704569975,23.666109085083008,0.5144727826118469,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,9.45876121520996,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,13138487.0,382817031.2005208,3.328183889389038,404.0,43.0,12124.0,7.0,17.168121337890625,1978.0,7130093650.0,2361.0,3.0,57.0,59.0,61.0,31.0,30.0,57.0,72.0,545.0,2.0,19.333432614803318,3196.0,2.0,63.0,2.214384078979492
