Time (s),% Linear Filtered,% Nearest Filtered,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
16.39,50.38163375854492,49.64077758789063,25.180727005004883,34.206871032714844,98.176025390625,1.8239719867706297,2.973231554031372,0.6337802410125732,134719324160.0,696905024.0,2.15969181060791,663984704.0,1221311.75,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18456951841.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.4,50.38163375854492,49.64077758789063,25.180727005004883,34.206871032714844,98.176025390625,1.8239719867706297,2.973231554031372,0.6337802410125732,134719324160.0,696905024.0,2.15969181060791,663984704.0,1221311.75,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18483011919.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.41,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18483011919.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.42,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,23774506376.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.43,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24008364382.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.44,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,23809972863.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.45,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,23831073921.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.46,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18545527201.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.47,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18575676662.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.48,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24315267586.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.5,50.32907485961914,49.67131042480469,25.27851104736328,33.41769027709961,98.2568817138672,1.743117094039917,2.910552740097046,0.6337802410125732,136967708672.0,709239104.0,2.158629894256592,642241280.0,1180385.625,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,23906461295.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.51,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,23932636533.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.52,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18620689247.5,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.54,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,21304845085.5,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.55,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,23980176838.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.56,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24003533912.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.57,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24028884466.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.58,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24055564815.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.59,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18673205298.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.6,50.318885803222656,49.65830612182617,25.198902130126957,33.397151947021484,98.223876953125,1.7761214971542358,2.8835129737854004,0.6337802410125732,134647259136.0,697293248.0,2.158244132995605,642211008.0,1181259.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18703686185.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.61,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18273454305.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.62,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,21185250678.5,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.63,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18303199153.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.64,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18324164048.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.65,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24098407005.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.66,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18755315555.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.67,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18778392603.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.69,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,21467846729.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.7,50.36811828613281,49.63922119140625,24.91167449951172,34.23812484741211,98.21023559570312,1.7897629737854004,2.858093023300171,0.6337802410125732,133967003648.0,693011328.0,2.1597237586975098,642438976.0,1181140.5,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18830053021.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.71,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18830053021.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.72,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18857500654.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.73,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18885586934.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.74,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24161233773.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.75,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18396017824.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.76,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18419011235.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.77,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18444106805.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.78,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18940559957.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.79,50.34941482543945,49.6656379699707,25.03602409362793,33.39322662353516,98.1805191040039,1.8194811344146729,2.9425582885742188,0.6337802410125732,136223621120.0,705422144.0,2.1584956645965576,669854400.0,1231677.875,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,18964474785.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.81,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,21589713791.5,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.82,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,19017132183.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.84,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,21347500760.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.85,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,19042714357.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.86,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,19063154698.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.87,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,19086482014.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.88,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24211466233.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.89,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24219607061.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.9,50.35552978515625,49.645782470703125,24.902240753173828,34.24393081665039,98.25460052490234,1.7453993558883667,2.8874478340148926,0.6337802410125732,136124129280.0,704195008.0,2.1596858501434326,642266304.0,1180823.125,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24233658946.5,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.91,50.3189697265625,49.6572494506836,25.08828353881836,33.38557815551758,98.234619140625,1.7653805017471311,2.808844804763794,0.6337802410125732,135162470400.0,699947648.0,2.158351182937622,642221312.0,1181278.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,24256078401.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.92,50.3189697265625,49.6572494506836,25.08828353881836,33.38557815551758,98.234619140625,1.7653805017471311,2.808844804763794,0.6337802410125732,135162470400.0,699947648.0,2.158351182937622,642221312.0,1181278.25,0.1978387385606765,102.0,2.0,6313.0,1.0,24.509668350219727,3308.0,19134733238.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.93,50.3189697265625,49.6572494506836,25.08828353881836,33.38557815551758,98.234619140625,1.7653805017471311,2.808844804763794,0.6337802410125732,135162470400.0,699947648.0,2.158351182937622,642221312.0,1181278.25,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,3308.0,18550889300.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.95,50.3189697265625,49.6572494506836,25.08828353881836,33.38557815551758,98.234619140625,1.7653805017471311,2.808844804763794,0.6337802410125732,135162470400.0,699947648.0,2.158351182937622,642221312.0,1181278.25,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,3308.0,19157927858.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.96,50.3189697265625,49.6572494506836,25.08828353881836,33.38557815551758,98.234619140625,1.7653805017471311,2.808844804763794,0.6337802410125732,135162470400.0,699947648.0,2.158351182937622,642221312.0,1181278.25,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,3308.0,19177380737.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
16.97,50.3189697265625,49.6572494506836,25.08828353881836,33.38557815551758,98.234619140625,1.7653805017471311,2.808844804763794,0.6337802410125732,135162470400.0,699947648.0,2.158351182937622,642221312.0,1181278.25,0.2025167942047119,371.0,69.0,7951.0,1.0,24.509668350219727,3308.0,24299349219.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
17.0,50.3189697265625,49.6572494506836,25.08828353881836,33.38557815551758,98.234619140625,1.7653805017471311,2.808844804763794,0.6337802410125732,135162470400.0,699947648.0,2.158351182937622,642221312.0,1181278.25,0.1978387385606765,438.0,44.0,12156.0,1.0,24.509668350219727,3308.0,19199116504.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
17.01,50.33626556396485,49.66373443603516,25.11920547485352,33.38227844238281,98.22280883789062,1.7771896123886108,2.915727138519287,0.6337802410125732,134002401280.0,693929216.0,2.1584956645965576,642608704.0,1181811.375,0.1978387385606765,438.0,44.0,12156.0,1.0,24.509668350219727,3308.0,19199116504.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
17.03,50.33626556396485,49.66373443603516,25.11920547485352,33.38227844238281,98.22280883789062,1.7771896123886108,2.915727138519287,0.6337802410125732,134002401280.0,693929216.0,2.1584956645965576,642608704.0,1181811.375,0.1978387385606765,438.0,44.0,12156.0,1.0,24.509668350219727,3308.0,24322319539.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
17.04,50.33626556396485,49.66373443603516,25.11920547485352,33.38227844238281,98.22280883789062,1.7771896123886108,2.915727138519287,0.6337802410125732,134002401280.0,693929216.0,2.1584956645965576,642608704.0,1181811.375,0.1978387385606765,438.0,44.0,12156.0,1.0,24.509668350219727,3308.0,19218485048.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
17.05,50.33626556396485,49.66373443603516,25.11920547485352,33.38227844238281,98.22280883789062,1.7771896123886108,2.915727138519287,0.6337802410125732,134002401280.0,693929216.0,2.1584956645965576,642608704.0,1181811.375,0.1978387385606765,438.0,44.0,12156.0,1.0,24.509668350219727,3308.0,19240403358.5,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
17.06,50.33626556396485,49.66373443603516,25.11920547485352,33.38227844238281,98.22280883789062,1.7771896123886108,2.915727138519287,0.6337802410125732,134002401280.0,693929216.0,2.1584956645965576,642608704.0,1181811.375,0.1978387385606765,438.0,44.0,12156.0,1.0,24.509668350219727,3308.0,19265054533.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
17.07,50.33626556396485,49.66373443603516,25.11920547485352,33.38227844238281,98.22280883789062,1.7771896123886108,2.915727138519287,0.6337802410125732,134002401280.0,693929216.0,2.1584956645965576,642608704.0,1181811.375,0.1978387385606765,438.0,44.0,12156.0,1.0,24.509668350219727,3308.0,19284342381.0,2361.0,4.0,75.0,74.0,74.0,63.0,83.0,67.0,90.0,456.0,2.0,31.30468726158142,3196.0,2.0,70.0,3.3663034439086914
