Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
29.95,50.4323844909668,49.5676155090332,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.941032886505127,7.986608982086182,52.12540468147823,19.303168296813965,0.3171520829200744,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.55103302001953,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,238550843392.0,2496595712.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4868745505809784,0.4673967957496643,618685056.0,59958257.735491075,1184469.375,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,32622714321.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
29.96,50.4323844909668,49.5676155090332,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.941032886505127,7.986608982086182,52.12540468147823,19.303168296813965,0.3171520829200744,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,62.55103302001953,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,238550843392.0,2496595712.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4868745505809784,0.4673967957496643,618685056.0,59958257.735491075,1184469.375,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27072614316.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
29.97,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27072614316.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
29.98,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,30083110390.5,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
29.99,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27089127242.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.0,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27548055773.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.02,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,32651798409.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.03,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,29881386832.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.04,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,32667136594.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.05,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27115916814.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.06,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27567125378.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.07,50.45616912841797,49.54383087158203,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.847151279449463,8.035908699035645,52.12540468147823,19.303168296813965,0.2946279644966125,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,52.63557815551758,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,227575578624.0,2378608640.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4905195236206054,0.4673967957496643,593594240.0,59958257.735491075,1129864.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,32677911300.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.08,50.41742706298828,49.58257293701172,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.797507762908936,8.020905494689941,52.12540468147823,19.303168296813965,0.2897901535034179,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,55.66544723510742,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,230838812672.0,2420484352.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4822673499584198,0.4673967957496643,593794816.0,59958257.735491075,1133328.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27127622697.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.09,50.41742706298828,49.58257293701172,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.797507762908936,8.020905494689941,52.12540468147823,19.303168296813965,0.2897901535034179,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,55.66544723510742,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,230838812672.0,2420484352.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4822673499584198,0.4673967957496643,593794816.0,59958257.735491075,1133328.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,32688357604.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.1,50.41742706298828,49.58257293701172,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.797507762908936,8.020905494689941,52.12540468147823,19.303168296813965,0.2897901535034179,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,55.66544723510742,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,230838812672.0,2420484352.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4822673499584198,0.4673967957496643,593794816.0,59958257.735491075,1133328.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,27597343831.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.13,50.41742706298828,49.58257293701172,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.797507762908936,8.020905494689941,52.12540468147823,19.303168296813965,0.2897901535034179,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,55.66544723510742,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,230838812672.0,2420484352.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4822673499584198,0.4673967957496643,593794816.0,59958257.735491075,1133328.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,32735439856.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.16,50.41742706298828,49.58257293701172,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.797507762908936,8.020905494689941,52.12540468147823,19.303168296813965,0.2897901535034179,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,55.66544723510742,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,230838812672.0,2420484352.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4822673499584198,0.4673967957496643,593794816.0,59958257.735491075,1133328.125,941307719.2767857,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1939.0,30201639574.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.17,50.41742706298828,49.58257293701172,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.797507762908936,8.020905494689941,52.12540468147823,19.303168296813965,0.2897901535034179,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,55.66544723510742,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,230838812672.0,2420484352.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4822673499584198,0.4673967957496643,593794816.0,59958257.735491075,1133328.125,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30201639574.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.18,50.44868087768555,49.58135223388672,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,7.139074802398682,8.051236152648926,52.12540468147823,19.303168296813965,0.3010990619659424,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,71.14193725585938,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,243977142272.0,2540060160.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.5013482570648193,0.4673967957496643,651845568.0,59958257.735491075,1231915.5,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27429305375.5,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.19,50.44868087768555,49.58135223388672,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,7.139074802398682,8.051236152648926,52.12540468147823,19.303168296813965,0.3010990619659424,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,71.14193725585938,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,243977142272.0,2540060160.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.5013482570648193,0.4673967957496643,651845568.0,59958257.735491075,1231915.5,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,32776692988.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.21,50.44868087768555,49.58135223388672,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,7.139074802398682,8.051236152648926,52.12540468147823,19.303168296813965,0.3010990619659424,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,71.14193725585938,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,243977142272.0,2540060160.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.5013482570648193,0.4673967957496643,651845568.0,59958257.735491075,1231915.5,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27671840053.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.22,50.44868087768555,49.58135223388672,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,7.139074802398682,8.051236152648926,52.12540468147823,19.303168296813965,0.3010990619659424,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,71.14193725585938,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,243977142272.0,2540060160.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.5013482570648193,0.4673967957496643,651845568.0,59958257.735491075,1231915.5,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27214138084.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.24,50.44868087768555,49.58135223388672,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,7.139074802398682,8.051236152648926,52.12540468147823,19.303168296813965,0.3010990619659424,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,71.14193725585938,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,243977142272.0,2540060160.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.5013482570648193,0.4673967957496643,651845568.0,59958257.735491075,1231915.5,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,29235502656.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.25,50.44868087768555,49.58135223388672,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,7.139074802398682,8.051236152648926,52.12540468147823,19.303168296813965,0.3010990619659424,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,71.14193725585938,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,243977142272.0,2540060160.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.5013482570648193,0.4673967957496643,651845568.0,59958257.735491075,1231915.5,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27692301326.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.26,50.44868087768555,49.58135223388672,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,7.139074802398682,8.051236152648926,52.12540468147823,19.303168296813965,0.3010990619659424,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,71.14193725585938,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,243977142272.0,2540060160.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.5013482570648193,0.4673967957496643,651845568.0,59958257.735491075,1231915.5,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27244050004.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.28,50.42984390258789,49.53891754150391,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.852189064025879,8.003364562988281,52.12540468147823,19.303168296813965,0.3148778676986694,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,51.4069938659668,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,246578757632.0,2593951232.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4723598062992096,0.4673967957496643,619451648.0,59958257.735491075,1187989.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27479995843.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.29,50.42984390258789,49.53891754150391,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.852189064025879,8.003364562988281,52.12540468147823,19.303168296813965,0.3148778676986694,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,51.4069938659668,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,246578757632.0,2593951232.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4723598062992096,0.4673967957496643,619451648.0,59958257.735491075,1187989.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30260355065.5,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.31,50.42984390258789,49.53891754150391,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.852189064025879,8.003364562988281,52.12540468147823,19.303168296813965,0.3148778676986694,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,51.4069938659668,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,246578757632.0,2593951232.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4723598062992096,0.4673967957496643,619451648.0,59958257.735491075,1187989.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,27276158020.0,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
30.32,50.42984390258789,49.53891754150391,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,6.852189064025879,8.003364562988281,52.12540468147823,19.303168296813965,0.3148778676986694,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,51.4069938659668,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,246578757632.0,2593951232.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,0.4723598062992096,0.4673967957496643,619451648.0,59958257.735491075,1187989.625,941307719.2767857,8.358988761901855,105.0,2.0,6332.0,1.0,10.86788845062256,1939.0,30279646279.5,1920.0,3.0,66.0,63.0,63.0,26.0,28.0,29.0,72.0,456.0,2.0,82.56290555000305,2736.0,91.0,2.1644845008850098
