Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
12.48,1.1484648784001668,33.10092417399088,0.09801117330789562,25.07888412475586,33.35552978515625,2.971583843231201,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693935360.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642614336.0,106812445.33333333,1181821.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15784035645.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.49,1.1484648784001668,33.10092417399088,0.09801117330789562,25.07888412475586,33.35552978515625,2.971583843231201,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693935360.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642614336.0,106812445.33333333,1181821.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15804900078.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.5,1.1484648784001668,33.10092417399088,0.09801117330789562,25.07888412475586,33.35552978515625,2.971583843231201,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693935360.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642614336.0,106812445.33333333,1181821.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15827818272.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.51,1.1484648784001668,33.10092417399088,0.09801117330789562,25.07888412475586,33.35552978515625,2.971583843231201,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693935360.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642614336.0,106812445.33333333,1181821.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15852877065.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.52,1.1484648784001668,33.10092417399088,0.09801117330789562,25.07888412475586,33.35552978515625,2.971583843231201,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693935360.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642614336.0,106812445.33333333,1181821.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15879372711.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.53,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15879372711.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.54,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15906824774.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.55,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16291894625.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.56,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15935087164.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.57,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,15965750669.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.58,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16326464924.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.59,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16347613194.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.6,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16371466395.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.61,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16397147945.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.62,1.1484648784001668,33.10092417399088,0.09801117330789562,24.98990249633789,34.23670959472656,2.873729705810547,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693397440.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642796864.0,106812445.33333333,1181798.625,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16424041542.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.63,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16451981681.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.65,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16684477870.5,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.67,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16480409648.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.68,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16047222828.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.69,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16064047317.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.7,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16083818161.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.71,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16106770230.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.72,1.1484648784001668,33.10092417399088,0.09801117330789562,25.159889221191406,33.36262130737305,2.9752097129821777,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693996928.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642671424.0,106812445.33333333,1181926.75,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16131852722.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.73,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16158356227.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.74,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16521127932.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.75,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16543497958.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.76,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16567595195.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.77,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16593131897.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.78,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16734630760.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.79,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16686766758.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.81,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16644278475.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
12.82,1.1484648784001668,33.10092417399088,0.09801117330789562,25.047372817993164,34.18465805053711,2.893310308456421,35.66359074910482,100.07972717285156,199.69690958658853,0.6969530582427979,0.28286028901735943,3.771212895711263,6.00267505645752,545014762.6666666,2.1852104663848877,4.016469478607178,91458652842.66667,143448894122.66666,10011122346.666666,-1.0,693230784.0,51.29473686218262,545000000.0,0.18508629004160562,17993040.666666668,88.87362234933036,1426968746.6666667,36083741.333333336,2849217.6666666665,1207834496.0,-1.0,0.4787193139394124,642642368.0,106812445.33333333,1181514.5,1634362988.3072917,0.0028531036805361,101.0,2.0,6330.0,1.0,10.318485260009766,3379.0,16670273456.0,2361.0,4.0,75.0,72.0,69.0,78.0,66.0,69.0,90.0,456.0,2.0,31.244751811027527,3196.0,2.0,81.0,3.3681840896606445
