Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
15.05,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15125243898.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.06,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15151992062.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.07,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15110047737.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.08,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15140593361.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.1,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15170654128.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.11,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,13261418652.666666,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.12,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,12298258119.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.13,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15230077319.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.15,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15258130474.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.16,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15179839042.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.17,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15241499544.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.18,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15215494808.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.19,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15312374953.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.2,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15334388578.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.21,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15358834036.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.22,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,13783153260.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.23,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15254328790.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.24,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15275675498.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.25,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15299673938.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.26,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,12353037051.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.27,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15384898837.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.28,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15404864567.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.29,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15427116545.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.3,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15451721862.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.31,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,13928170128.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.32,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,12389092090.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.33,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15356909820.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.34,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15386396063.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.35,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15409865534.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.37,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15435286532.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.38,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15462022177.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.4,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15528028841.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.41,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15555119579.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.42,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,17858276527.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.43,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15508279493.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.44,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15531335224.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.45,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15556480220.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.46,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15583026732.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.48,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,17959019617.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.49,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15583162077.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.5,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,13509329339.666666,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.51,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15638760952.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.53,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15645178008.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.54,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15645606820.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.55,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15668941994.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.57,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,18042566244.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.58,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15694280878.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.59,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,12518297608.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.6,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15721286410.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.62,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15726183418.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.63,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15754732506.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.64,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15777822805.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.65,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15802981954.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.66,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15829540325.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.67,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15774906190.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.69,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15857032234.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.7,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,14221099253.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.71,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,12568776133.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.72,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,12586569167.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.73,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15919189282.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.74,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15948458793.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.75,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15971076177.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.76,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15995925124.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.77,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16022287714.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.78,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,12632007789.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.8,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16049902749.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.81,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16080003570.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.82,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16108914441.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.83,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16137988720.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.85,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16167181644.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.86,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16196459691.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.87,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16225803353.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.88,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,20695053786.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.89,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16255161894.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.91,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15858173820.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.92,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15884463020.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.93,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15907235960.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.94,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,12701049719.333334,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.95,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,12721927429.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.96,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16300605529.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.97,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,16320300499.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
15.99,0.0288405623286962,145.0,2.0,6661.0,1.0,15.586298942565918,3866.0,15932188428.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.0,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15953725182.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.01,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,15977848729.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.02,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16003717861.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.03,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16030741552.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.04,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16058549487.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.05,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16087031320.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.06,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16115888213.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.08,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,18628589828.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.09,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16373085215.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.1,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16394960260.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.11,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,12779139589.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.12,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16165405954.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.13,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16417443144.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.14,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16439897046.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.15,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16464443394.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.16,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16490579806.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.17,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16517793244.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.18,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,12809902918.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.19,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16202975636.333334,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.2,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,14684547269.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.21,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,12835392296.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.22,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,14540071410.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.24,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16567758080.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.25,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16588158575.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.26,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16611523405.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.27,0.0288405623286962,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16636883324.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.28,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,16994614935.5,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
16.29,2523.318359375,403.0,41.0,11649.0,1.0,15.586298942565918,3866.0,12883995421.0,1920.0,2.0,62.0,63.0,62.0,45.0,57.0,54.0,90.0,545.0,2.0,35.01040041446686,3196.0,1.0,72.0,3.2905428409576416
