Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time EFUs Working,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
17.76,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.407691955566406,33.403717041015625,9.387186050415039,2.9862805094037737,2.863917112350464,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,695399360.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641936256.0,66171969.14285714,1180574.75,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,20041045314.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.77,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.407691955566406,33.403717041015625,9.387186050415039,2.9862805094037737,2.863917112350464,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,695399360.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641936256.0,66171969.14285714,1180574.75,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,22651945590.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.79,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,25281726523.333332,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.8,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,24004072725.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.81,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,27941451531.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.82,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,18821685334.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.83,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,27967980733.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.84,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,20138169294.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.85,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,20159606992.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.86,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,17555827233.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.88,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.103464126586918,34.244659423828125,9.387186050415039,2.9862805094037737,2.8640615940093994,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,691696256.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,641190848.0,66171969.14285714,1178666.875,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,21926396174.666668,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.89,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,28024918788.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.9,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,24123657985.5,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.91,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,20221622140.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.92,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,20243055678.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.93,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,22839869684.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.94,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,20267112782.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.95,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,28086215936.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.96,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,28110455374.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.97,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.20974349975586,33.40003967285156,9.387186050415039,2.9862805094037737,2.917135238647461,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693651264.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642322304.0,66171969.14285714,1181105.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,28132496215.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
17.99,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,24.89701461791992,34.24924850463867,9.387186050415039,2.9862805094037737,2.915247201919556,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693063168.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642457920.0,66171969.14285714,1180996.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,28153465481.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
18.0,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,24.89701461791992,34.24924850463867,9.387186050415039,2.9862805094037737,2.915247201919556,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693063168.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642457920.0,66171969.14285714,1180996.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,18983387322.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
18.02,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,24.89701461791992,34.24924850463867,9.387186050415039,2.9862805094037737,2.915247201919556,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693063168.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642457920.0,66171969.14285714,1180996.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,22063696997.333332,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
18.03,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,24.89701461791992,34.24924850463867,9.387186050415039,2.9862805094037737,2.915247201919556,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693063168.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642457920.0,66171969.14285714,1180996.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3363.0,28193444297.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,71.0,3.3547065258026123
18.06,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,24.89701461791992,34.24924850463867,9.387186050415039,2.9862805094037737,2.915247201919556,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693063168.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642457920.0,66171969.14285714,1180996.125,935479726.6852678,0.054432276636362,103.0,2.0,6313.0,1.0,25.305883407592773,3363.0,19036611022.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,2.0,3.3547065258026123
18.08,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,24.89701461791992,34.24924850463867,9.387186050415039,2.9862805094037737,2.915247201919556,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693063168.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642457920.0,66171969.14285714,1180996.125,935479726.6852678,0.054432276636362,103.0,2.0,6313.0,1.0,25.305883407592773,3363.0,24298529093.5,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,2.0,3.3547065258026123
18.09,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.19062614440918,33.40210723876953,9.387186050415039,2.9862805094037737,2.9235339164733887,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693767488.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642429952.0,66171969.14285714,1181303.375,935479726.6852678,0.054432276636362,103.0,2.0,6313.0,1.0,25.305883407592773,3363.0,24298529093.5,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,2.0,3.3547065258026123
18.11,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.19062614440918,33.40210723876953,9.387186050415039,2.9862805094037737,2.9235339164733887,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693767488.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642429952.0,66171969.14285714,1181303.375,935479726.6852678,0.054432276636362,103.0,2.0,6313.0,1.0,25.305883407592773,3363.0,20428406014.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,2.0,3.3547065258026123
18.12,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.19062614440918,33.40210723876953,9.387186050415039,2.9862805094037737,2.9235339164733887,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693767488.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642429952.0,66171969.14285714,1181303.375,935479726.6852678,0.054432276636362,103.0,2.0,6313.0,1.0,25.305883407592773,3363.0,19114902505.5,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,2.0,3.3547065258026123
18.14,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,25.19062614440918,33.40210723876953,9.387186050415039,2.9862805094037737,2.9235339164733887,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,3.0911202430725098,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,693767488.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,642429952.0,66171969.14285714,1181303.375,935479726.6852678,0.054432276636362,103.0,2.0,6313.0,1.0,25.305883407592773,3363.0,20492458573.0,2361.0,4.0,65.0,65.0,60.0,44.0,70.0,95.0,90.0,456.0,2.0,31.56718611717224,3196.0,2.0,3.3547065258026123
