Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
21.38,50.43004608154297,49.56995391845703,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.33241605758667,7.993734359741211,80.30695343017578,23.22185516357422,96.04491424560548,1.2004263401031494,0.3194476962089538,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,56.97343444824219,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2034776832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5727521181106567,1.128622055053711,-1.0,78090008.0,1043270.0625,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23108702783.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.39,50.43004608154297,49.56995391845703,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.33241605758667,7.993734359741211,80.30695343017578,23.22185516357422,96.04491424560548,1.2004263401031494,0.3194476962089538,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,56.97343444824219,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2034776832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5727521181106567,1.128622055053711,-1.0,78090008.0,1043270.0625,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25339394070.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.4,50.43004608154297,49.56995391845703,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.33241605758667,7.993734359741211,80.30695343017578,23.22185516357422,96.04491424560548,1.2004263401031494,0.3194476962089538,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,56.97343444824219,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2034776832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5727521181106567,1.128622055053711,-1.0,78090008.0,1043270.0625,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25349187739.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.41,50.43004608154297,49.56995391845703,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.33241605758667,7.993734359741211,80.30695343017578,23.22185516357422,96.04491424560548,1.2004263401031494,0.3194476962089538,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,56.97343444824219,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2034776832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5727521181106567,1.128622055053711,-1.0,78090008.0,1043270.0625,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23115136516.5,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.43,50.4298095703125,49.60122680664063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.362074375152588,7.947504043579102,80.30695343017578,23.22185516357422,96.04491424560548,1.2363427877426147,0.3471699953079223,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,51.07681274414063,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2055225216.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5757480263710022,1.128622055053711,-1.0,78090008.0,1086563.875,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,24240463826.5,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.45,50.4298095703125,49.60122680664063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.362074375152588,7.947504043579102,80.30695343017578,23.22185516357422,96.04491424560548,1.2363427877426147,0.3471699953079223,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,51.07681274414063,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2055225216.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5757480263710022,1.128622055053711,-1.0,78090008.0,1086563.875,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25370677070.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.46,50.4298095703125,49.60122680664063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.362074375152588,7.947504043579102,80.30695343017578,23.22185516357422,96.04491424560548,1.2363427877426147,0.3471699953079223,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,51.07681274414063,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2055225216.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5757480263710022,1.128622055053711,-1.0,78090008.0,1086563.875,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25378781866.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.47,50.4298095703125,49.60122680664063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.362074375152588,7.947504043579102,80.30695343017578,23.22185516357422,96.04491424560548,1.2363427877426147,0.3471699953079223,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,51.07681274414063,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2055225216.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5757480263710022,1.128622055053711,-1.0,78090008.0,1086563.875,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23139012823.5,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.48,50.4298095703125,49.60122680664063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.362074375152588,7.947504043579102,80.30695343017578,23.22185516357422,96.04491424560548,1.2363427877426147,0.3471699953079223,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,51.07681274414063,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2055225216.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5757480263710022,1.128622055053711,-1.0,78090008.0,1086563.875,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25388074551.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.49,50.4298095703125,49.60122680664063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.362074375152588,7.947504043579102,80.30695343017578,23.22185516357422,96.04491424560548,1.2363427877426147,0.3471699953079223,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,51.07681274414063,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2055225216.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5757480263710022,1.128622055053711,-1.0,78090008.0,1086563.875,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25397631045.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.51,50.4298095703125,49.60122680664063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.362074375152588,7.947504043579102,80.30695343017578,23.22185516357422,96.04491424560548,1.2363427877426147,0.3471699953079223,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,51.07681274414063,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2055225216.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5757480263710022,1.128622055053711,-1.0,78090008.0,1086563.875,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23156548110.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.53,50.40458679199219,49.566383361816406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.730664253234863,8.035036087036133,80.30695343017578,23.22185516357422,96.04491424560548,1.2337172031402588,0.3057262897491455,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,48.503448486328125,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2036312832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6213549971580505,1.128622055053711,-1.0,78090008.0,1095211.75,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23172638249.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.54,50.40458679199219,49.566383361816406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.730664253234863,8.035036087036133,80.30695343017578,23.22185516357422,96.04491424560548,1.2337172031402588,0.3057262897491455,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,48.503448486328125,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2036312832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6213549971580505,1.128622055053711,-1.0,78090008.0,1095211.75,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25419560522.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.55,50.40458679199219,49.566383361816406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.730664253234863,8.035036087036133,80.30695343017578,23.22185516357422,96.04491424560548,1.2337172031402588,0.3057262897491455,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,48.503448486328125,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2036312832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6213549971580505,1.128622055053711,-1.0,78090008.0,1095211.75,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23188780425.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
21.57,50.40458679199219,49.566383361816406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.730664253234863,8.035036087036133,80.30695343017578,23.22185516357422,96.04491424560548,1.2337172031402588,0.3057262897491455,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,48.503448486328125,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2036312832.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6213549971580505,1.128622055053711,-1.0,78090008.0,1095211.75,2005666304.0,7.826963901519775,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,25428464682.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,1.0,2.972538948059082
