Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
16.47,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14809548071.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.48,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14828550755.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.49,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14847268741.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.51,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14541124152.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.52,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14558361791.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.53,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15896574503.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.54,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17232508271.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.55,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17253455272.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.56,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17277168243.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.57,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14896768100.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.59,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,21929508315.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.6,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14926066600.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.61,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14947213724.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.62,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14967269633.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.63,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16375050881.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.64,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14619645262.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.65,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14829137393.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.67,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14849825837.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.68,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17325668912.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.69,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17349245354.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.7,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17374633037.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.71,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14686196956.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.72,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14705760949.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.73,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14727616024.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.74,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17428904594.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.76,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17456381857.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.77,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15776356020.666666,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.78,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14772790629.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.79,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15107284278.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.8,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14794899279.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.82,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14817559612.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.83,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15149187686.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.84,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16191022865.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.86,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14872243796.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.88,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15176269417.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.89,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,14900262969.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.9,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15203950628.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.91,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15919740519.333334,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.92,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15096983530.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.93,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16308638590.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.94,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15267654022.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.95,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15145370629.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.96,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15169071323.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.97,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15328515353.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
16.99,0.076966218650341,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17690064819.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.0,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,17715302884.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.02,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15056344904.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.04,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,16572253841.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.05,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15233329643.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.06,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15405982274.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.07,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15100019291.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.08,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15117331131.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.09,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15138619591.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.1,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15161787515.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.11,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15187003011.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.12,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15213933580.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.13,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15241659606.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.15,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15269007566.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.16,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15295473359.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.18,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,16004515339.75,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.19,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,16209130482.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.2,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,17845332160.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.21,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15467835734.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.22,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15483684202.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.23,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15507961806.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.24,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,16623866900.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.25,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15394998893.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.27,3.0082805156707764,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,16715745543.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.28,2523.318359375,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15546008088.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.29,2523.318359375,1130.0,451.0,12214.0,1.0,12.050966262817385,3086.0,15564576656.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,69.0,2.6091420650482178
17.3,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15438562661.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.31,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17932180713.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.32,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17964235030.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.33,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15587317956.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.34,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15599581422.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.35,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15537978281.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.36,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15558547297.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.37,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15645177231.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.39,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15663400332.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.4,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15683524673.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.41,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15708970144.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.45,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15648513725.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.46,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15579898287.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.47,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,18090434427.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.48,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15765481312.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.49,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15795794913.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.51,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15825732365.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.52,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15854027250.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.54,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15882737983.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.55,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15909120956.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.56,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15936515167.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.57,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15964544030.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.59,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15805269053.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.6,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15625492930.333334,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.61,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15649109249.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.62,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16021991740.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.63,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16050559732.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.65,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16078929645.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.66,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,18124726309.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.67,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,18148577708.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.68,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15696735961.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.69,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16941415103.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.7,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,18200826316.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.72,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15915142287.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.74,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16713918079.666666,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.75,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15765365723.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.76,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15783783532.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.78,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15986806471.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.81,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,16025277435.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.82,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,15870134567.0,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
17.83,2523.318359375,147.0,2.0,6661.0,1.0,12.050966262817385,3086.0,17102628801.5,2361.0,2.0,67.0,64.0,65.0,50.0,40.0,59.0,90.0,456.0,2.0,30.00412881374359,3196.0,2.0,1.0,2.6091420650482178
