time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
16.004,,5914000,1487000,1401000,1512000,105000,7008000,0,5000,7000,218000,68000,65000,2538000,4922000,7460000,25000000,122,118.85,96.98,114.8,120.425,118.175,112.55,121.2116,117.8366
16.205,,5935000,1531000,1267000,1008000,105000,7017000,0,5000,4000,218000,65000,65000,2536000,4100000,6636000,25000000,122,118.85,96.98,114.8,120.425,118.175,112.55,121.2116,117.8366
16.404,,5935000,1376000,1544000,1734000,353000,7017000,0,5000,11000,218000,68000,68000,2446000,5538000,7984000,25000000,122,118.85,96.98,114.8,120.425,118.175,112.55,121.2116,117.8366
16.603,,5935000,1265000,1520000,1814000,6175000,7017000,0,5000,4000,201000,65000,68000,2417000,5738000,8155000,25000000,122,119.3,96.98,114.8,120.425,118.175,112.55,121.2116,117.8366
16.804,,5911000,1198000,1339000,1431000,3689000,6836000,0,5000,4000,201000,65000,65000,2419000,4954000,7373000,25000000,122,119.3,96.98,114.8,120.425,118.175,112.55,121.2116,117.8366
17.003,,5911000,1309000,1449000,1562000,3250000,6836000,10000,645000,0,229000,72000,65000,2518000,4973000,7491000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
17.203,,5588000,1265000,1473000,1552000,105000,6836000,0,32000,4000,229000,68000,65000,2395000,5254000,7649000,25000000,122,119.3,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
17.403,,5588000,1265000,1758000,985000,105000,6700000,0,32000,4000,229000,68000,68000,2431000,4764000,7195000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
17.603,,5588000,1243000,1496000,1573000,105000,6700000,0,32000,4000,215000,68000,65000,2453000,6356000,8809000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
17.803,,5463000,1376000,1387000,1492000,105000,6700000,0,5000,7000,215000,68000,65000,2441000,5703000,8144000,25000000,122,118.85,96.8,114.8,120.425,118.175,112.55,121.2116,117.725
