Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
9.81,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.10804748535156,31.73827362060547,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5422568917274475,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.532492160797119,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873668480.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102348672.0,33198306.0,8826814.0,3021558.234375,0.2774682939052582,128.0,2.0,6330.0,1.0,36.0641975402832,3587.0,12448550766.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.83,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.10804748535156,31.73827362060547,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5422568917274475,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.532492160797119,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873668480.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102348672.0,33198306.0,8826814.0,3021558.234375,0.2774682939052582,128.0,2.0,6330.0,1.0,36.0641975402832,3587.0,12477741858.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.84,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.10804748535156,31.73827362060547,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5422568917274475,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.532492160797119,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873668480.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102348672.0,33198306.0,8826814.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12506989871.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.85,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.10804748535156,31.73827362060547,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5422568917274475,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.532492160797119,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873668480.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102348672.0,33198306.0,8826814.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11003525798.5,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.86,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.10804748535156,31.73827362060547,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5422568917274475,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.532492160797119,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873668480.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102348672.0,33198306.0,8826814.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11670893538.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.87,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.10804748535156,31.73827362060547,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5422568917274475,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.532492160797119,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873668480.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102348672.0,33198306.0,8826814.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10376872750.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.88,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.10804748535156,31.73827362060547,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5422568917274475,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.532492160797119,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873668480.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102348672.0,33198306.0,8826814.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10398545969.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.89,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.844867706298828,32.483402252197266,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5667297840118408,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,6.245633125305176,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873304448.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102561792.0,33198306.0,8822592.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11070709837.5,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.91,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.844867706298828,32.483402252197266,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5667297840118408,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,6.245633125305176,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873304448.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102561792.0,33198306.0,8822592.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10445161926.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.92,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.844867706298828,32.483402252197266,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5667297840118408,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,6.245633125305176,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873304448.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102561792.0,33198306.0,8822592.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11529233345.5,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.94,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.844867706298828,32.483402252197266,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5667297840118408,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,6.245633125305176,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873304448.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102561792.0,33198306.0,8822592.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11799349518.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.95,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.844867706298828,32.483402252197266,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5667297840118408,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,6.245633125305176,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873304448.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102561792.0,33198306.0,8822592.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12238860053.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.97,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.844867706298828,32.483402252197266,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5667297840118408,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,6.245633125305176,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873304448.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102561792.0,33198306.0,8822592.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10529288512.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.98,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.844867706298828,32.483402252197266,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5667297840118408,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,6.245633125305176,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1873304448.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1102561792.0,33198306.0,8822592.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10551392332.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
9.99,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10575893916.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.0,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10602029304.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.02,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11913851046.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.03,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10628430783.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.04,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11940667592.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.05,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12800471660.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.06,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12833426871.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.08,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.60697364807129,31.772066116333008,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5100740790367126,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,5.9417595863342285,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1872342656.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1101548672.0,33198306.0,8816826.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12864627990.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.09,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.80300712585449,31.73946762084961,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5087077617645264,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.383444309234619,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1868733440.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1099460864.0,33198306.0,8798062.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10693364872.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.1,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.80300712585449,31.73946762084961,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5087077617645264,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.383444309234619,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1868733440.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1099460864.0,33198306.0,8798062.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12043836156.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.11,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.80300712585449,31.73946762084961,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5087077617645264,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.383444309234619,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1868733440.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1099460864.0,33198306.0,8798062.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12070904193.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.12,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.80300712585449,31.73946762084961,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5087077617645264,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.383444309234619,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1868733440.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1099460864.0,33198306.0,8798062.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,11411563669.5,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.14,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.80300712585449,31.73946762084961,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5087077617645264,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.383444309234619,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1868733440.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1099460864.0,33198306.0,8798062.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,12987246046.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
10.15,21.814773082733154,15.685227394104004,0.382266233364741,35.71428680419922,42.85714340209961,29.32765281200409,0.2185812145471573,0.024595078480030768,19.80300712585449,31.73946762084961,30.417738914489746,8.290549525991082,35.83558654785156,14.164413511753082,0.5087077617645264,24.05050230026245,76.40676498413086,134.29641723632812,4.785714149475098,0.15279089659452438,822.44775390625,7.383444309234619,544987744.0,1.3170318305492401,2.6585738249123096,71976321024.0,91816704000.0,6390590464.0,-1.0,1868733440.0,50.46223959326744,545000000.0,0.11583510041236877,2108.63232421875,150.61659240722656,3219580.25,19881.388671875,2483472.09375,688325520.0,-1.0,0.3505566567182541,1099460864.0,33198306.0,8798062.0,3021558.234375,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,3587.0,10756102237.0,2361.0,4.0,67.0,66.0,62.0,54.0,74.0,70.0,90.0,456.0,2.0,36.82720363140106,3196.0,2.0,3.370230197906494
