Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
17.17,0.7407603114843369,26.109062671661377,0.02838140819221735,33.382259368896484,2.913414239883423,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181723.625,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20441676090.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.18,0.7407603114843369,26.109062671661377,0.02838140819221735,33.382259368896484,2.913414239883423,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181723.625,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20469901776.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.19,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20498521617.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.2,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20527451431.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.22,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20556484014.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.23,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,18390690107.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.25,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,19132388114.666668,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.26,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20431845827.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.27,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,18437331016.5,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.28,0.7407603114843369,26.109062671661377,0.02838140819221735,34.22421646118164,3.042932510375977,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1220079.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20477563077.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.29,0.7407603114843369,26.109062671661377,0.02838140819221735,33.41436767578125,2.893261432647705,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181592.375,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,16436628382.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.3,0.7407603114843369,26.109062671661377,0.02838140819221735,33.41436767578125,2.893261432647705,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181592.375,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,16455348935.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.31,0.7407603114843369,26.109062671661377,0.02838140819221735,33.41436767578125,2.893261432647705,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181592.375,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,22277584160.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.32,0.7407603114843369,26.109062671661377,0.02838140819221735,33.41436767578125,2.893261432647705,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181592.375,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20503318925.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.33,0.7407603114843369,26.109062671661377,0.02838140819221735,33.41436767578125,2.893261432647705,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181592.375,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20571319314.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.34,0.7407603114843369,26.109062671661377,0.02838140819221735,33.41436767578125,2.893261432647705,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181592.375,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,19247164643.333332,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.37,0.7407603114843369,26.109062671661377,0.02838140819221735,33.41436767578125,2.893261432647705,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181592.375,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20582571088.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.39,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20611197472.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.4,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,8.99140453338623,1153.0,451.0,12248.0,1.0,22.435583114624023,2855.0,20653723362.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.41,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,8.99140453338623,1153.0,451.0,12248.0,1.0,22.435583114624023,2855.0,20651593245.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.42,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,8.99140453338623,1153.0,451.0,12248.0,1.0,22.435583114624023,2855.0,20671750718.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.43,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,8.99140453338623,1153.0,451.0,12248.0,1.0,22.435583114624023,2855.0,20686624554.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,60.0,3.2245819568634038
17.45,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,0.0214774031192064,135.0,2.0,6330.0,1.0,22.435583114624023,2855.0,20686624554.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.46,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,0.0214774031192064,135.0,2.0,6330.0,1.0,22.435583114624023,2855.0,16544720008.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.47,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,0.0214774031192064,135.0,2.0,6330.0,1.0,22.435583114624023,2855.0,20718234478.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.48,0.7407603114843369,26.109062671661377,0.02838140819221735,34.18409729003906,2.9353959560394287,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181502.625,1491799965.203125,0.0214774031192064,135.0,2.0,6330.0,1.0,22.435583114624023,2855.0,20723576967.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.49,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.0214774031192064,135.0,2.0,6330.0,1.0,22.435583114624023,2855.0,20750447215.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.5,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.0214774031192064,135.0,2.0,6330.0,1.0,22.435583114624023,2855.0,20751740013.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.51,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20751740013.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.53,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,19399856491.333332,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.54,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20803860931.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.55,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,19687085074.666668,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.56,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20834511760.5,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.57,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20865587630.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.58,0.7407603114843369,26.109062671661377,0.02838140819221735,33.3376579284668,2.885298490524292,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6623488664627075,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1181596.75,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20850690205.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.59,0.7407603114843369,26.109062671661377,0.02838140819221735,34.20349884033203,2.872594118118286,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.4671060442924499,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1183573.125,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20883576671.5,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.6,0.7407603114843369,26.109062671661377,0.02838140819221735,34.20349884033203,2.872594118118286,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.4671060442924499,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1183573.125,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,16722876986.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
17.61,0.7407603114843369,26.109062671661377,0.02838140819221735,34.20349884033203,2.872594118118286,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.4671060442924499,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,1183573.125,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,20906770357.0,1920.0,2.0,64.0,64.0,61.0,51.0,67.0,70.0,90.0,545.0,2.0,35.1517528295517,3196.0,1.0,1.0,3.2245819568634038
