Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
10.43,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.58910751342773,31.70284843444824,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.2815074324607849,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,8.250907897949219,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1387740800.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,918091264.0,87069521.33333333,6368400.5,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13863605148.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.44,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.58910751342773,31.70284843444824,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.2815074324607849,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,8.250907897949219,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1387740800.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,918091264.0,87069521.33333333,6368400.5,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13893204791.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.45,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.58910751342773,31.70284843444824,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.2815074324607849,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,8.250907897949219,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1387740800.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,918091264.0,87069521.33333333,6368400.5,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13922723860.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.46,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.58910751342773,31.70284843444824,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.2815074324607849,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,8.250907897949219,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1387740800.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,918091264.0,87069521.33333333,6368400.5,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13952195212.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.48,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.58910751342773,31.70284843444824,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.2815074324607849,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,8.250907897949219,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1387740800.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,918091264.0,87069521.33333333,6368400.5,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13981646177.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.49,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14011058496.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.5,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14040475399.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.51,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14069888189.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.53,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14099301367.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.54,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14128716645.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.55,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14158127229.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.56,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14187541589.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.58,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.766233444213867,32.43546295166016,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3171491026878357,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,7.324127674102783,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1401249280.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,935486976.0,87069521.33333333,6496018.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14216962841.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.59,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14246375922.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.6,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14275788620.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.62,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,11512046268.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.63,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,11539484497.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.65,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,11568354365.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.66,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,12401616954.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.67,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,11598687846.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.68,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,18.88407516479492,31.7506103515625,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3282150030136108,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.79712963104248,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1406243840.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,921482880.0,87069521.33333333,6373762.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14390184754.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.69,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.29936790466309,32.47109603881836,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3671230673789978,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.634750366210938,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1395947904.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,924422784.0,87069521.33333333,6428044.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14419185587.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.71,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.29936790466309,32.47109603881836,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3671230673789978,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.634750366210938,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1395947904.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,924422784.0,87069521.33333333,6428044.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14448310751.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.72,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.29936790466309,32.47109603881836,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3671230673789978,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.634750366210938,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1395947904.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,924422784.0,87069521.33333333,6428044.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14477557240.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.73,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.29936790466309,32.47109603881836,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3671230673789978,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.634750366210938,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1395947904.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,924422784.0,87069521.33333333,6428044.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14506870676.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.74,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.29936790466309,32.47109603881836,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3671230673789978,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.634750366210938,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1395947904.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,924422784.0,87069521.33333333,6428044.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14536217200.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
10.76,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,19.29936790466309,32.47109603881836,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,0.3671230673789978,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,10.634750366210938,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,1395947904.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,924422784.0,87069521.33333333,6428044.0,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14565577892.0,1920.0,3.0,58.0,57.0,55.0,48.0,74.0,55.0,90.0,545.0,2.0,36.07686460018158,2736.0,2.0,1.0,3.293048143386841
