Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
3.36,0.7875292539596558,15.226322555541993,0.06058317720890044,23.249267578125,0.6075282692909241,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,21.840999603271484,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,9948746.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,50.0,46.0,50.0,34.0,35.0,41.0,90.0,545.0,2.0,34.01070833206177,1.0863815546035769,3196.0,1.0,3.0,2.5037717819213867
3.46,0.7875292539596558,15.226322555541993,0.06058317720890044,24.035972595214844,0.6458655595779419,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.338695526123049,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,10076818.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,50.0,46.0,50.0,34.0,35.0,41.0,90.0,545.0,2.0,34.01070833206177,1.0863815546035769,3196.0,1.0,3.0,2.5037717819213867
3.56,0.7875292539596558,15.226322555541993,0.06058317720890044,24.9460506439209,0.7590502500534058,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,0.6715672612190247,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11215608.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,50.0,46.0,50.0,34.0,35.0,41.0,90.0,545.0,2.0,34.01070833206177,1.0863815546035769,3196.0,1.0,3.0,2.5037717819213867
3.66,0.7875292539596558,15.226322555541993,0.06058317720890044,24.578468322753903,0.7956469058990479,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,0.6522451043128967,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11199293.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,50.0,46.0,50.0,34.0,35.0,41.0,90.0,545.0,2.0,34.01070833206177,1.0863815546035769,3196.0,1.0,3.0,2.5037717819213867
3.74,0.7875292539596558,15.226322555541993,0.06058317720890044,24.578468322753903,0.7956469058990479,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,0.6522451043128967,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11199293.0,1164240564.165625,1.3134255409240725,1141.0,453.0,12267.0,6.0,21.19053840637207,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
3.76,0.7875292539596558,15.226322555541993,0.06058317720890044,24.20129776000977,1.070366382598877,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,11.486114501953123,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11743456.0,1164240564.165625,1.3134255409240725,1141.0,453.0,12267.0,6.0,21.19053840637207,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
3.86,0.7875292539596558,15.226322555541993,0.06058317720890044,25.120588302612305,1.0584652423858645,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,0.6134767532348633,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11259242.0,1164240564.165625,1.3134255409240725,1141.0,453.0,12267.0,6.0,21.19053840637207,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
3.93,0.7875292539596558,15.226322555541993,0.06058317720890044,25.120588302612305,1.0584652423858645,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,0.6134767532348633,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11259242.0,1164240564.165625,1.0996648073196411,121.0,2.0,6330.0,1.0,21.19053840637207,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
3.96,0.7875292539596558,15.226322555541993,0.06058317720890044,24.46534538269043,1.0753440856933594,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,0.6286454200744629,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11205517.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.06,0.7875292539596558,15.226322555541993,0.06058317720890044,23.936450958251957,1.013472318649292,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,13.949532508850098,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11382843.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.16,0.7875292539596558,15.226322555541993,0.06058317720890044,22.753040313720703,0.9715754389762878,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,5.218371868133545,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12018907.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.26,0.7875292539596558,15.226322555541993,0.06058317720890044,20.666662216186523,0.951080858707428,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,22.504779815673828,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12474898.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.37,0.7875292539596558,15.226322555541993,0.06058317720890044,22.855207443237305,0.914203643798828,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,9.68492317199707,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12000648.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.47,0.7875292539596558,15.226322555541993,0.06058317720890044,21.15654754638672,1.087751030921936,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,19.062280654907227,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12464019.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.57,0.7875292539596558,15.226322555541993,0.06058317720890044,21.18651008605957,1.0190162658691406,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,22.782209396362305,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12367382.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.67,0.7875292539596558,15.226322555541993,0.06058317720890044,22.39484405517578,1.093574047088623,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,10.125189781188965,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12051509.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,52.0,49.0,56.0,28.0,37.0,44.0,90.0,545.0,2.0,34.39192473888397,1.0863815546035769,3196.0,1.0,3.0,2.4244585037231445
4.74,0.7875292539596558,15.226322555541993,0.06058317720890044,22.39484405517578,1.093574047088623,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,10.125189781188965,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12051509.0,1164240564.165625,1.3319437503814695,1141.0,453.0,12267.0,7.0,21.25345993041992,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
4.77,0.7875292539596558,15.226322555541993,0.06058317720890044,21.926963806152344,1.037947177886963,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,10.56170654296875,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12267088.0,1164240564.165625,1.3319437503814695,1141.0,453.0,12267.0,7.0,21.25345993041992,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
4.87,0.7875292539596558,15.226322555541993,0.06058317720890044,22.309043884277344,1.0801182985305786,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,21.376184463500977,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12087376.0,1164240564.165625,1.3319437503814695,1141.0,453.0,12267.0,7.0,21.25345993041992,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
4.93,0.7875292539596558,15.226322555541993,0.06058317720890044,22.309043884277344,1.0801182985305786,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,21.376184463500977,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12087376.0,1164240564.165625,1.4266471862792969,121.0,2.0,6330.0,1.0,21.25345993041992,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
4.96,0.7875292539596558,15.226322555541993,0.06058317720890044,22.309043884277344,1.0801182985305786,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,21.376184463500977,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12087376.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
4.97,0.7875292539596558,15.226322555541993,0.06058317720890044,23.127582550048828,1.0967403650283811,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,0.674879789352417,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11945658.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.07,0.7875292539596558,15.226322555541993,0.06058317720890044,21.688589096069336,0.9510345458984376,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,14.615384101867676,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,12141259.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.17,0.7875292539596558,15.226322555541993,0.06058317720890044,23.261106491088867,1.0810587406158447,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,20.192445755004883,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11932901.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.27,0.7875292539596558,15.226322555541993,0.06058317720890044,23.276023864746094,1.1039268970489502,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,21.996919631958008,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11957727.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.37,0.7875292539596558,15.226322555541993,0.06058317720890044,23.741512298583984,1.201802134513855,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,20.314525604248047,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11808338.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.47,0.7875292539596558,15.226322555541993,0.06058317720890044,22.54127693176269,1.0384025573730469,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,22.42504501342773,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11832867.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.57,0.7875292539596558,15.226322555541993,0.06058317720890044,25.6007022857666,0.5224180817604065,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,18.236865997314453,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,15679949.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.67,0.7875292539596558,15.226322555541993,0.06058317720890044,24.67151641845703,0.4630862474441528,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,1.0541839599609375,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,13133914.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,58.0,58.0,62.0,41.0,50.0,43.0,90.0,545.0,2.0,34.88724231719971,1.0863815546035769,3196.0,1.0,3.0,2.2555058002471924
5.74,0.7875292539596558,15.226322555541993,0.06058317720890044,24.67151641845703,0.4630862474441528,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,1.0541839599609375,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,13133914.0,1164240564.165625,1.199000120162964,1141.0,453.0,12267.0,7.0,22.11940574645996,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
5.77,0.7875292539596558,15.226322555541993,0.06058317720890044,26.04196548461914,0.5987688302993774,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,9.215972900390623,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,11857055.0,1164240564.165625,1.199000120162964,1141.0,453.0,12267.0,7.0,22.11940574645996,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
5.88,0.7875292539596558,15.226322555541993,0.06058317720890044,29.3416748046875,0.5685458183288574,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,6.964508533477783,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,9725476.0,1164240564.165625,1.199000120162964,1141.0,453.0,12267.0,7.0,22.11940574645996,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
5.93,0.7875292539596558,15.226322555541993,0.06058317720890044,29.3416748046875,0.5685458183288574,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,6.964508533477783,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,9725476.0,1164240564.165625,1.0945796966552734,121.0,2.0,6330.0,1.0,22.11940574645996,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
5.96,0.7875292539596558,15.226322555541993,0.06058317720890044,29.3416748046875,0.5685458183288574,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,6.964508533477783,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,9725476.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
5.98,0.7875292539596558,15.226322555541993,0.06058317720890044,31.414453506469727,0.3035798370838165,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,5.554331302642822,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,5470832.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
6.08,0.7875292539596558,15.226322555541993,0.06058317720890044,31.68741226196289,0.3362875878810882,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,19.073719024658203,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,5635080.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
6.18,0.7875292539596558,15.226322555541993,0.06058317720890044,32.1122932434082,0.5762292146682739,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,6.835584163665772,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,7936362.0,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
6.28,0.7875292539596558,15.226322555541993,0.06058317720890044,31.697484970092773,0.6232011318206787,-1.0,-1.0,-1.0,0.4255542516708374,-1.0,2.7354931831359863,7.807198524475098,545095027.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.05948410034179,545000000.0,-1.0,11081047.2,70.70260620117188,986722304.0,22870772.0,2063057.85,817590476.8,-1.0,-1.0,-1.0,80530540.8,7942412.5,1164240564.165625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2929.0,1920.0,3.0,63.0,63.0,66.0,58.0,50.0,57.0,90.0,545.0,2.0,34.26210284233093,1.0863815546035769,3196.0,1.0,3.0,2.2670557498931885
