Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.1,24.675389971051896,18.529368809291295,0.7310537014688764,0.9501755237579346,13.404843194144112,32.62537384033203,35.58689226422991,0.06871942284383942,10.300205775669642,11.226147515433174,34.062874930245535,9.677968433925084,40.88470132010324,1.9724417754581995,0.3325092707361494,27.337570190429688,73.46581159319196,125.6738782610212,0.45597963673727854,0.18139333384377615,3.12646552494594,0.06188024367604937,545011364.5714285,1.5355631964547294,3.149549892970494,72342326710.85715,93094423990.85715,6558382080.0,125447922834.28572,1616302738.2857144,67.20866121564593,545000000.0,0.11696126205580575,8108868.142857143,49.736293247767854,847771940.5714285,16423878.0,2454572.964285714,709471817.1428572,0.45414538042885916,0.4372145789010184,1541371392.0,63020453.71428572,8583084.57142857,1016717640.0915178,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.11,8.764650617327009,4.625894818987166,1.2006442206246513,0.18969437054225377,14.284685407366071,12.059839180537633,11.722493376050677,0.0013490278007728571,2.462681089128767,3.792748314993722,11.95599753516061,2.7044168327535902,14.285714285714286,14.285714285714286,0.04515173552291733,9.672332763671875,15.808532714843748,98.84320940290179,0.10398958210966415,0.037153422832489014,0.855541569846017,0.11382637705121722,544948242.2857143,0.4350478308541434,0.04718060152871267,6672725138.285714,7660276589.714286,472403931.4285714,10975267108.571428,150636580.57142857,75.95514651707241,545000000.0,0.033581135528428216,1635631.5,51.47618756975447,94388985.00334822,1136614.029296875,387270.58035714284,39230144.0,0.13801004205431258,0.4372145789010184,114175414.85714285,6160670.285714285,1030470.1721540178,208842830.88392857,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.12,33.509564535958425,22.94655445643834,1.387435504368373,1.2614073412758964,27.50562504359654,44.42550284521921,46.304668358394075,0.04034003455724033,13.156676428658622,15.444873809814453,45.486821447099956,12.254588997789792,55.266750880650115,16.161821058818273,0.4135151601263454,37.19127219063895,89.27801295689174,231.32146344866072,0.5542687676580889,0.22859106745038713,3.9496462685721263,0.20031816618783133,544944722.2857143,2.0291519165039062,3.1968598536082675,83776626395.42857,106917697243.42857,7434731044.571428,144670201563.42856,1877586660.5714285,44.490658726011006,545000000.0,0.15295623881476267,10197624.05357143,100.60464477539062,988463312.3571428,18477012.041015625,2992165.676339286,789812251.4285715,0.585604088647025,0.43721778052193777,1743970496.0,72131428.0,10084211.32672991,1296747224.7254465,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.13,29.137560844421387,20.79334592819214,0.470697671175003,1.2677212357521057,11.971116065979004,38.219393730163574,41.03631591796875,0.013467151540680764,11.539554119110107,13.063024044036865,39.5839262008667,11.010352373123169,48.10762119293213,1.8923797230236232,0.27038817515131086,32.181461334228516,80.58596801757812,187.22263717651367,0.4156524958088994,0.19925180822610855,3.015444427728653,0.05323659256100654,544984792.0,1.7579825520515442,3.1420379877090454,71914216448.0,91818458112.0,6384122752.0,124207567872.0,1612064048.0,62.28674840927124,545000000.0,0.13331308215856552,7595226.625,43.423194885253906,806489328.0,15009385.22265625,2349626.69921875,678458432.0,0.523150309920311,0.3838968127965927,1411068718.25,57404794.0625,7848254.388671875,1079883410.6914062,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.14,16.8288209097726,11.742607116699219,0.470697671175003,0.6138662099838257,23.193631308419363,22.787614004952566,24.523457390921457,0.029011572045939286,6.425812040056501,7.488663537161691,23.61419337136405,6.311816700867245,27.368351527622767,15.488791806357247,0.27896035755319254,18.20136260986328,65.030517578125,90.02538190569196,0.3964753491537912,0.11774367094039916,2.988980088915144,0.17412845151765005,544956416.0,0.9886557715279716,2.1380207325731004,58857680310.85714,75489244891.42857,5180888210.285714,101783189211.42857,1332919405.7142856,50.23569079807827,545000000.0,0.07917763079915728,7687972.142857143,100.80020141601562,720550949.1428572,13523687.555245535,2224505.0,562664210.2857143,0.2986774274281093,0.2809370756149292,1283055131.4285715,54655712.0,7489129.698102678,913942056.328125,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.15,16.20688465663365,12.357318878173828,0.49461146763392855,0.7647519452231271,19.223934718540736,22.75861508505685,26.95729214804513,0.0023705706532512285,6.899613516671317,7.564347130911691,23.623394080570765,6.410280708755765,27.483843122209823,15.373299075024468,0.5199529157086674,18.568167550223215,64.35355486188617,121.11546979631696,0.3089576725448881,0.1112242341041565,2.0737084320613315,0.12481400796345302,544963739.4285715,1.0326824528830392,2.124246269464493,23017439232.0,28984371492.57143,2086076928.0,39595700809.14286,501425462.85714287,50.89405410630362,545000000.0,0.07263932483536857,3741778.0714285714,50.658560616629465,301492193.14285713,5732563.726841518,913396.09375,210389778.2857143,0.3007385390145438,0.2015309418950762,540982961.1428572,22670270.07142857,3431255.9411272323,385269456.640625,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.16,33.560308183942524,23.095529556274414,1.1480982644217355,1.1413611684526717,27.697796957833425,44.70965160642351,48.52282496861049,0.03460222938364104,12.672533580235072,15.205754961286273,46.05760703768049,12.37860642160688,55.16226741245815,16.26630428859166,0.551098861931158,36.986239842006135,89.30921936035156,224.14558846609933,0.5603008118591138,0.21830218178885324,3.9602173396519254,0.19578177162579127,544963492.5714285,1.9662021909441267,3.1969925463199615,79503848009.14285,101226033737.14285,7086168612.571428,137203034404.57143,1773859017.142857,29.184950147356307,545000000.0,0.15054482221603394,9698362.160714285,102.68097795758929,947740669.7142857,17562957.6655971,2839196.988839286,756005526.8571428,0.5926443082945687,0.43718868494033813,1652598381.7142856,68544913.71428572,9585372.665597098,1234834282.6629465,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.17,24.93805640084403,18.09855924333845,1.1480982644217355,0.9373169115611485,13.24275289263044,32.68957301548549,35.53770010811942,0.03906424849161078,10.027942112513951,11.188874925885882,34.08370426722935,9.556394849504743,40.98602076939174,1.8711212362561906,0.3256922449384417,27.363141741071427,73.47129385811942,129.00894601004464,0.4503626993724278,0.17301176701273238,3.135455472128732,0.06451316390718732,545028516.5714285,1.4954231466565813,3.1497367450169156,80255472201.14285,102651005220.57143,7110574811.428572,138691547721.14285,1796119149.7142856,66.81097085135323,545000000.0,0.11525291630199974,8777976.857142856,52.59957013811384,908462921.1428572,17587328.57142857,2672359.6428571427,759677842.2857143,0.4526838745389666,0.4372148939541408,1652617179.4285715,67824410.28571428,9192953.142857144,1097065769.4017856,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.18,13.783951759338379,10.500636577606201,1.1386399269104004,0.5025902390480042,16.41359853744507,19.745097279548645,20.23776376247406,0.0318595313001424,5.58285927772522,6.849837779998779,19.855339467525482,5.3032594453543425,24.512944221496582,12.98705592751503,0.3403556518314872,16.86609649658203,34.78826713562012,122.4909439086914,0.21894157270435244,0.10983693599700928,1.652529239654541,0.15236106514930725,544927608.0,0.9605177044868469,0.9569167010486125,24130292224.0,29711048192.0,2221710240.0,41207527936.0,519866592.0,58.619187727570534,545000000.0,0.06888367235660553,3338486.71875,85.42440032958984,333638924.0,5008705.3134765625,945553.818359375,250007040.0,0.24802758544683456,0.1366496980190277,459213240.0,20152593.5,2936117.3759765625,512131235.6855469,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.19,24.964130401611328,17.294925689697266,1.2408994947160994,0.9312141963413784,23.10111563546317,33.52248511995588,35.898480483463835,0.0043886744616819,9.80430085318429,11.51938111441476,34.42064550944737,9.299347960523196,41.50853293282645,15.63432400567191,0.33575507280017647,27.65334919520787,65.36108834402901,185.49579293387276,0.41075812878885437,0.1573434472084045,2.924850191388811,0.11332800558635167,544957540.5714285,1.5142126083374023,2.150615164211818,59197201261.71429,76523734162.28572,5176554971.428572,102635621229.71428,1351742674.2857144,54.78916467939104,545000000.0,0.11159460033689224,7676719.964285715,49.17806134905134,684208470.8571428,13499018.59765625,2203498.035714286,530720388.5714286,0.4377411774226597,0.2810275980404445,1295597193.142857,53834695.428571425,7518553.169084822,897460060.1473215,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.2,34.55667386736189,18.262642451695033,6.105820792061943,0.944817338671003,27.326965604509628,43.89563240323748,42.73775931767055,0.05081176132495912,10.478549855096,11.34360340663365,42.998476777757915,10.580847840223994,55.34451947893415,16.08405147280012,0.47973243998629705,37.89682715279715,89.3112553187779,276.8452845982143,0.5548322381717818,0.17771664687565394,3.975143160138811,0.17307589735303605,544961206.8571428,1.6910406351089478,3.1970813742705753,81505711542.85715,104021726061.71428,7236710880.0,140753286144.0,1826162338.2857144,43.9939295223781,545000000.0,0.15263198954718454,9884302.85044643,97.29982212611607,934061028.5,17949753.39467076,2906169.6428571427,768629942.8571428,0.5524523683956691,0.43720178093229023,1693939254.857143,70608090.85714285,9783110.394670758,1242019105.6830356,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.21,9.998231967290243,24.076416015625,6.105820792061943,0.6019765535990397,12.779939651489258,22.312482833862305,19.655362844467163,0.16203209261099497,5.54004979133606,10.214358647664389,25.027498881022137,8.853013356526693,28.215694427490234,5.117639382680258,0.40874922710160416,21.12237612406413,53.9332529703776,55.33952617645264,0.37106351057688397,0.26551887889703113,2.1918981075286865,0.07216078042984009,545004213.3333334,1.5630472898483276,2.265136400858561,34307570005.333332,44267854336.0,3338023701.3333335,59779523242.666664,744403602.6666666,55.595083157221474,545000000.0,0.09215380748112996,5252921.5,53.45271301269531,494219045.3333333,11002708.524088541,1392864.328125,385346698.6666667,0.4350441296895345,0.28267712394396466,999008128.0,39015861.333333336,5730753.524088542,493478851.2291667,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.22,18.032466343470983,10.236442565917969,0.40102563585553846,0.7809037481035505,18.673445837838308,23.074975149972097,26.716320242200577,0.003067371967647743,6.2485953739711215,7.125305175781251,23.7855270249503,6.010839696441378,27.766311645507812,15.090831177575248,0.3876504062874509,18.025686536516464,76.79022216796875,133.24904087611608,0.3657482692173549,0.09197228721209935,3.109462261199951,0.12111719165529523,544955721.1428572,0.905036211013794,2.874422086136682,42109733156.57143,53230415286.85714,3455962258.285714,72180903350.85715,965758683.4285715,50.71230168001993,545000000.0,0.0734284690448216,4145774.0,43.35162353515624,443975800.0,6171215.008091518,1314591.5714285714,336983954.28571427,0.29589208534785677,0.5065089506762368,613288118.8571428,27849954.85714286,3615031.150948661,709744662.2388393,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.23,32.99066816057478,23.637177058628627,1.140157631465367,1.14921658379691,27.67779459272112,44.70336546216692,48.22450229099819,0.03701090027711219,15.0400698525565,12.274257455553327,46.04615000316075,12.392457910946437,55.175786699567524,16.252784933362687,0.3632553355502231,36.56630597795759,89.30995832170758,229.12252589634485,0.5620882500495229,0.21696369988577704,3.9723149708339145,0.17149179322378977,544942738.2857143,1.9518657411847795,3.1970278322696686,81320437467.42857,104055085933.71428,7253326226.285714,140601307136.0,1827682779.4285715,31.145800352096558,545000000.0,0.15583468335015432,10050597.464285715,98.48145839146206,1285490336.0,18372257.64732143,2919140.7488839286,1076170404.5714285,0.5923388685498917,0.43719537769045147,1733788717.7142856,72079721.71428572,10016327.861607144,1256749456.517857,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
0.24,32.827327728271484,25.24036407470703,0.2563412870679583,1.3780692304883684,15.272135870797294,42.65171160016741,43.53899165562221,0.5650802275964192,12.715885026114327,14.920459474836077,44.81425258091518,12.721484048025948,53.791128976004465,3.351727638925825,0.4602014965244702,36.54712186540876,105.97303771972656,182.06922912597656,0.5760865552084786,0.2556259334087372,5.178715978349958,0.061355360916682644,544991314.2857143,2.067187547683716,4.606376647949219,82141212672.0,104805322166.85715,7292927049.142858,141836800585.14285,1840510994.2857144,55.56131049564907,545000000.0,0.1593013959271567,8651820.285714285,52.38859340122768,923172891.4285715,17065932.42857143,2440395.75,777381993.1428572,0.6159760441098895,0.6725785391671317,1603446985.142857,65166182.85714286,8922167.285714285,1241212427.0044644,1.059360384941101,1134.0,406.0,12094.0,5.0,22.48478889465332,3266.0,3305993159.0,1920.0,3.0,48.0,44.0,51.0,25.0,32.0,29.0,72.0,545.0,2.0,26.639384031295776,2092.0,1.0,13.0,2.465970754623413
