Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
25.57,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.913503646850586,0.3074626922607422,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,60.01542663574219,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1166774.875,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
25.67,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.114358901977539,0.3274504840373993,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,25.34459114074707,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1198669.875,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
25.77,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.943485736846924,0.4261410534381866,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,46.1895866394043,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1625110.125,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
25.87,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.995148181915283,0.2794952392578125,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,74.87046813964844,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1112421.75,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
25.97,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.895003318786621,0.3170977830886841,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,66.48609161376953,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1144639.625,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
26.06,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.895003318786621,0.3170977830886841,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,66.48609161376953,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1144639.625,1405659146.7369792,9.09642505645752,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
26.07,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.00009822845459,0.3116132915019989,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,62.23109436035156,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1190928.25,1405659146.7369792,9.09642505645752,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
26.17,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.924639225006103,0.3189002275466919,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,78.78306579589844,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1096827.0,1405659146.7369792,9.09642505645752,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
26.27,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.978952884674072,0.2817454636096954,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,66.43034362792969,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1104301.125,1405659146.7369792,9.09642505645752,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
26.37,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.946377754211426,0.3011088073253631,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,52.59593963623047,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1102777.125,1405659146.7369792,9.09642505645752,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,57.0,56.0,56.0,25.0,29.0,27.0,72.0,456.0,2.0,84.94481444358826,3196.0,15.0,2.171304225921631
26.39,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.946377754211426,0.3011088073253631,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,52.59593963623047,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1102777.125,1405659146.7369792,8.438647270202637,1441.0,948.0,14094.0,2.0,39.4765853881836,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
26.47,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.0062255859375,0.3281084895133972,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,61.25069808959961,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1184951.625,1405659146.7369792,8.438647270202637,1441.0,948.0,14094.0,2.0,39.4765853881836,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
26.48,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.0062255859375,0.3281084895133972,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,61.25069808959961,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1184951.625,1405659146.7369792,8.438647270202637,1058.0,456.0,12240.0,2.0,39.4765853881836,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,73.0,2.1686341762542725
26.55,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.0062255859375,0.3281084895133972,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,61.25069808959961,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1184951.625,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
26.57,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.908198833465576,0.296841561794281,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,70.2069091796875,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1134094.75,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
26.67,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.003683090209961,0.3181730806827545,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,55.69028854370117,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1088304.25,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
26.77,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.966192722320557,0.2991660237312317,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,51.73301696777344,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1083567.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
26.87,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.90973949432373,0.3038429617881775,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,56.38238143920898,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1121929.625,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
26.97,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.035772323608398,0.3138896822929382,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,54.25412368774414,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1175211.375,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
27.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.035772323608398,0.3138896822929382,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,54.25412368774414,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1175211.375,1405659146.7369792,8.494484901428223,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
27.08,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.936387538909912,0.288776159286499,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,69.34959411621094,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1081621.125,1405659146.7369792,8.494484901428223,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
27.18,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.974805355072021,0.2942138016223907,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,59.8613510131836,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1089598.875,1405659146.7369792,8.494484901428223,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
27.28,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.907408714294434,0.30569988489151,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,60.52150344848633,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1133684.875,1405659146.7369792,8.494484901428223,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
27.38,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.0035400390625,0.3001518547534942,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,55.02663040161133,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1184749.625,1405659146.7369792,8.494484901428223,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,53.0,56.0,58.0,26.0,25.0,29.0,72.0,456.0,2.0,81.85283541679382,3196.0,15.0,2.1686341762542725
27.39,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.0035400390625,0.3001518547534942,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,55.02663040161133,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1184749.625,1405659146.7369792,8.24099349975586,1441.0,948.0,14094.0,2.0,39.339599609375,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,4.0,2.1661477088928223
27.45,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.0035400390625,0.3001518547534942,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,55.02663040161133,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1184749.625,1405659146.7369792,8.24099349975586,1058.0,456.0,12240.0,2.0,39.339599609375,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,73.0,2.1661477088928223
27.48,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.930639266967773,0.2944100499153137,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,64.30271911621094,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1093191.875,1405659146.7369792,8.24099349975586,1058.0,456.0,12240.0,2.0,39.339599609375,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,73.0,2.1661477088928223
27.55,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.930639266967773,0.2944100499153137,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,64.30271911621094,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1093191.875,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
27.58,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.982790946960449,0.2915515601634979,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,61.47822570800781,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1091928.125,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
27.68,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.955765247344971,0.2834892272949219,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,69.60147857666016,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1098226.375,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
27.78,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.015480041503906,0.3013544380664825,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,65.19727325439453,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1186281.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
27.88,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.915309906005859,0.3127063810825348,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,70.61968994140625,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1131330.375,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
27.98,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.991193771362305,0.2968960702419281,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,70.27447509765625,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1086984.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
28.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.991193771362305,0.2968960702419281,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,70.27447509765625,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1086984.5,1405659146.7369792,8.342718124389648,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
28.08,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.944237232208252,0.2775303423404693,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,69.43231964111328,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1088668.25,1405659146.7369792,8.342718124389648,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
