Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
15.29,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.869579315185547,34.1633415222168,98.22056579589844,1.7794313430786133,2.9143807888031006,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133827371008.0,692283136.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,641733632.0,155539885.33333334,1179664.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20492862889.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.3,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.869579315185547,34.1633415222168,98.22056579589844,1.7794313430786133,2.9143807888031006,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133827371008.0,692283136.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,641733632.0,155539885.33333334,1179664.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20522289903.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.31,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.869579315185547,34.1633415222168,98.22056579589844,1.7794313430786133,2.9143807888031006,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133827371008.0,692283136.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,641733632.0,155539885.33333334,1179664.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20551715216.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.32,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.869579315185547,34.1633415222168,98.22056579589844,1.7794313430786133,2.9143807888031006,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133827371008.0,692283136.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,641733632.0,155539885.33333334,1179664.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20581135157.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.34,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.869579315185547,34.1633415222168,98.22056579589844,1.7794313430786133,2.9143807888031006,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,133827371008.0,692283136.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,641733632.0,155539885.33333334,1179664.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20610544724.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.35,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20639967738.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.36,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20669392214.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.37,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20698801483.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.39,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20728210392.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.4,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20757645946.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.41,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20787066002.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.42,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20816471498.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.44,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.03152275085449,33.292930603027344,98.2242431640625,1.7757561206817627,2.9379799365997314,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134023348224.0,694031744.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642673408.0,155539885.33333334,1181751.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20845918526.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.45,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20875309502.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.46,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20904737327.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.47,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20934162557.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.49,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20963638401.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.5,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,20993026395.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.51,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,21022458557.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.52,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,21051882202.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.54,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,24.861066818237305,34.12384414672852,98.21994018554688,1.7800577878952026,3.0266430377960205,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134022373376.0,693291840.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642668736.0,155539885.33333334,1181383.625,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,21081310974.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.55,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.00592994689941,33.40314483642578,98.22100067138672,1.7789984941482544,2.797316551208496,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134027313152.0,694052288.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642692416.0,155539885.33333334,1181786.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,21110703514.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.56,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.00592994689941,33.40314483642578,98.22100067138672,1.7789984941482544,2.797316551208496,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134027313152.0,694052288.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642692416.0,155539885.33333334,1181786.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,21140119776.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.57,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.00592994689941,33.40314483642578,98.22100067138672,1.7789984941482544,2.797316551208496,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134027313152.0,694052288.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642692416.0,155539885.33333334,1181786.0,2210809365.3333335,0.0913157314062118,102.0,2.0,6313.0,1.0,21.75054168701172,3521.0,21169538634.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.59,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.00592994689941,33.40314483642578,98.22100067138672,1.7789984941482544,2.797316551208496,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134027313152.0,694052288.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642692416.0,155539885.33333334,1181786.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,1.0,2.5936520099639893,3521.0,21198949034.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.6,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.00592994689941,33.40314483642578,98.22100067138672,1.7789984941482544,2.797316551208496,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134027313152.0,694052288.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642692416.0,155539885.33333334,1181786.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,1.0,2.5936520099639893,3521.0,21228375103.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.61,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.00592994689941,33.40314483642578,98.22100067138672,1.7789984941482544,2.797316551208496,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134027313152.0,694052288.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642692416.0,155539885.33333334,1181786.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,1.0,2.5936520099639893,3521.0,21257807214.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
15.62,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,25.00592994689941,33.40314483642578,98.22100067138672,1.7789984941482544,2.797316551208496,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6370750665664673,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,134027313152.0,694052288.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,642692416.0,155539885.33333334,1181786.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,1.0,2.5936520099639893,3521.0,21287222816.0,2361.0,4.0,68.0,66.0,64.0,51.0,83.0,76.0,90.0,456.0,2.0,29.843005537986755,0.7342010140419006,3196.0,72.0,2.615490674972534
