Time (s),% Linear Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
29.41,50.451290130615234,1.3299141957291536,35.83218329293387,0.4577417307134185,8.071033477783203,1.0717235803604126,0.3083873391151428,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,75.93904113769531,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2659975936.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,651191936.0,71330658.85714285,1230357.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28136400769.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.42,50.451290130615234,1.3299141957291536,35.83218329293387,0.4577417307134185,8.071033477783203,1.0717235803604126,0.3083873391151428,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,75.93904113769531,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2659975936.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,651191936.0,71330658.85714285,1230357.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,23533942048.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.43,50.451290130615234,1.3299141957291536,35.83218329293387,0.4577417307134185,8.071033477783203,1.0717235803604126,0.3083873391151428,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,75.93904113769531,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2659975936.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,651191936.0,71330658.85714285,1230357.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28183150317.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.44,50.451290130615234,1.3299141957291536,35.83218329293387,0.4577417307134185,8.071033477783203,1.0717235803604126,0.3083873391151428,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,75.93904113769531,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2659975936.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,651191936.0,71330658.85714285,1230357.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,32658199588.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.46,50.451290130615234,1.3299141957291536,35.83218329293387,0.4577417307134185,8.071033477783203,1.0717235803604126,0.3083873391151428,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,75.93904113769531,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2659975936.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,651191936.0,71330658.85714285,1230357.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,23574103464.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.47,50.451290130615234,1.3299141957291536,35.83218329293387,0.4577417307134185,8.071033477783203,1.0717235803604126,0.3083873391151428,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,75.93904113769531,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2659975936.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,651191936.0,71330658.85714285,1230357.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,25906255948.5,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.51,50.4472770690918,1.3299141957291536,35.83218329293387,0.4577417307134185,8.069478988647461,1.0090930461883545,0.2804785668849945,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,64.48924255371094,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2695956992.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,595375424.0,71330658.85714285,1149353.625,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,25906255948.5,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.52,50.4472770690918,1.3299141957291536,35.83218329293387,0.4577417307134185,8.069478988647461,1.0090930461883545,0.2804785668849945,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,64.48924255371094,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2695956992.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,595375424.0,71330658.85714285,1149353.625,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,25906255948.5,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.53,50.4472770690918,1.3299141957291536,35.83218329293387,0.4577417307134185,8.069478988647461,1.0090930461883545,0.2804785668849945,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,64.48924255371094,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2695956992.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,595375424.0,71330658.85714285,1149353.625,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,23656095010.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.54,50.4472770690918,1.3299141957291536,35.83218329293387,0.4577417307134185,8.069478988647461,1.0090930461883545,0.2804785668849945,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,64.48924255371094,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2695956992.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,595375424.0,71330658.85714285,1149353.625,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,32751818122.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.56,50.4472770690918,1.3299141957291536,35.83218329293387,0.4577417307134185,8.069478988647461,1.0090930461883545,0.2804785668849945,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,64.48924255371094,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2695956992.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,595375424.0,71330658.85714285,1149353.625,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28287917086.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.58,50.4472770690918,1.3299141957291536,35.83218329293387,0.4577417307134185,8.069478988647461,1.0090930461883545,0.2804785668849945,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,64.48924255371094,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2695956992.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,595375424.0,71330658.85714285,1149353.625,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28301281818.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.61,50.43676376342773,1.3299141957291536,35.83218329293387,0.4577417307134185,8.041117668151855,1.0338101387023926,0.2997637689113617,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.06336212158203,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2574833408.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594147776.0,71330658.85714285,1139664.75,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28317074838.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.62,50.43676376342773,1.3299141957291536,35.83218329293387,0.4577417307134185,8.041117668151855,1.0338101387023926,0.2997637689113617,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.06336212158203,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2574833408.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594147776.0,71330658.85714285,1139664.75,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,23697135033.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.64,50.43676376342773,1.3299141957291536,35.83218329293387,0.4577417307134185,8.041117668151855,1.0338101387023926,0.2997637689113617,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.06336212158203,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2574833408.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594147776.0,71330658.85714285,1139664.75,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28330272909.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.65,50.43676376342773,1.3299141957291536,35.83218329293387,0.4577417307134185,8.041117668151855,1.0338101387023926,0.2997637689113617,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.06336212158203,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2574833408.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594147776.0,71330658.85714285,1139664.75,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28252841482.5,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.66,50.43676376342773,1.3299141957291536,35.83218329293387,0.4577417307134185,8.041117668151855,1.0338101387023926,0.2997637689113617,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.06336212158203,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2574833408.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594147776.0,71330658.85714285,1139664.75,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28340887994.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.69,50.43676376342773,1.3299141957291536,35.83218329293387,0.4577417307134185,8.041117668151855,1.0338101387023926,0.2997637689113617,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.06336212158203,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2574833408.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594147776.0,71330658.85714285,1139664.75,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,23734624122.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.71,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,32810930567.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.72,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28357399339.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.73,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28364185233.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.75,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.736044883728027,103.0,2.0,6313.0,1.0,25.305883407592773,1814.0,28372782969.0,1651.0,3.0,52.0,54.0,55.0,26.0,23.0,25.0,72.0,456.0,2.0,82.43748545646667,2736.0,1.0,71.0,2.1676793098449707
29.76,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.778812408447266,1447.0,949.0,14196.0,2.0,35.99739456176758,1814.0,28381823293.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.77,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.778812408447266,1447.0,949.0,14196.0,2.0,35.99739456176758,1814.0,32827974874.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.79,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.778812408447266,1447.0,949.0,14196.0,2.0,35.99739456176758,1814.0,32842469684.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.8,50.469512939453125,1.3299141957291536,35.83218329293387,0.4577417307134185,8.098395347595215,1.0098415613174438,0.2901142537593841,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,69.63673400878906,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2683890176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594760512.0,71330658.85714285,1144180.5,158193.25,8.778812408447266,1447.0,949.0,14196.0,2.0,35.99739456176758,1814.0,28402628786.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.81,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,8.778812408447266,1447.0,949.0,14196.0,2.0,35.99739456176758,1814.0,28402628786.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.82,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,32857789416.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.83,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28413744004.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.84,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28422879077.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.86,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,30653619436.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.87,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28439042995.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.88,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28449290067.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
