Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
12.19,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.12685203552246,34.23530960083008,63.28610483805338,36.71389555931091,2.9086992740631104,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693187840.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642528000.0,110126229.33333333,1181124.875,1806433991.0833333,0.0130955493077635,102.0,2.0,6330.0,1.0,16.952898025512695,3615.0,2361.0,4.0,80.0,81.0,78.0,60.0,95.0,60.0,90.0,456.0,2.0,31.56651556491852,3196.0,1.0,3.3557608127593994
12.29,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.301916122436523,33.40943145751953,63.28610483805338,36.71389555931091,2.8720860481262207,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693834304.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642446272.0,110126229.33333333,1181333.375,1806433991.0833333,0.0130955493077635,102.0,2.0,6330.0,1.0,16.952898025512695,3615.0,2361.0,4.0,80.0,81.0,78.0,60.0,95.0,60.0,90.0,456.0,2.0,31.56651556491852,3196.0,1.0,3.3557608127593994
12.39,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.30935859680176,33.41084289550781,63.28610483805338,36.71389555931091,2.977994918823242,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,694003200.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642602688.0,110126229.33333333,1181621.0,1806433991.0833333,0.0130955493077635,102.0,2.0,6330.0,1.0,16.952898025512695,3615.0,2361.0,4.0,80.0,81.0,78.0,60.0,95.0,60.0,90.0,456.0,2.0,31.56651556491852,3196.0,1.0,3.3557608127593994
12.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.13749885559082,34.242794036865234,63.28610483805338,36.71389555931091,2.8806777000427246,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,692574976.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,641959936.0,110126229.33333333,1180080.625,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,3615.0,2361.0,4.0,80.0,81.0,78.0,60.0,95.0,60.0,90.0,456.0,2.0,31.56651556491852,3196.0,73.0,3.3557608127593994
12.5,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.13749885559082,34.242794036865234,63.28610483805338,36.71389555931091,2.8806777000427246,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,692574976.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,641959936.0,110126229.33333333,1180080.625,1806433991.0833333,0.1605613231658935,390.0,43.0,11693.0,2.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,77.0,2.607412099838257
12.6,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.25187492370605,33.39126968383789,63.28610483805338,36.71389555931091,2.944746732711792,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693954176.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642557312.0,110126229.33333333,1181537.5,1806433991.0833333,0.1605613231658935,390.0,43.0,11693.0,2.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,77.0,2.607412099838257
12.7,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.15584945678711,34.238922119140625,63.28610483805338,36.71389555931091,2.920910596847534,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693216256.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642554304.0,110126229.33333333,1181173.25,1806433991.0833333,0.1605613231658935,390.0,43.0,11693.0,2.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,77.0,2.607412099838257
12.8,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.290077209472656,33.396766662597656,63.28610483805338,36.71389555931091,3.062535524368286,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,694042816.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642639360.0,110126229.33333333,1181688.375,1806433991.0833333,0.1605613231658935,390.0,43.0,11693.0,2.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,77.0,2.607412099838257
12.9,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.352563858032227,33.37325668334961,63.28610483805338,36.71389555931091,2.984335899353028,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,694015424.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642614016.0,110126229.33333333,1181641.75,1806433991.0833333,0.1605613231658935,390.0,43.0,11693.0,2.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,77.0,2.607412099838257
13.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.11599922180176,34.19498825073242,63.28610483805338,36.71389555931091,2.9458446502685547,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693137472.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642481280.0,110126229.33333333,1181039.0,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,1.0,2.607412099838257
13.1,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.286081314086918,33.35786437988281,63.28610483805338,36.71389555931091,2.765965223312378,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693857664.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642467968.0,110126229.33333333,1181373.25,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,1.0,2.607412099838257
13.2,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.1163330078125,34.168067932128906,63.28610483805338,36.71389555931091,2.911196708679199,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693188928.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642528960.0,110126229.33333333,1181126.625,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,1.0,2.607412099838257
13.3,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.22747039794922,33.359107971191406,63.28610483805338,36.71389555931091,2.922235012054444,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,694057920.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642653376.0,110126229.33333333,1181714.125,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,1.0,2.607412099838257
13.4,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.3104305267334,33.39764404296875,63.28610483805338,36.71389555931091,2.9468648433685303,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,694284992.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642863616.0,110126229.33333333,1182100.75,1806433991.0833333,0.1605613231658935,102.0,2.0,6330.0,1.0,16.93035125732422,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,1.0,2.607412099838257
13.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.3104305267334,33.39764404296875,63.28610483805338,36.71389555931091,2.9468648433685303,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,694284992.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642863616.0,110126229.33333333,1182100.75,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,73.0,2.607412099838257
13.5,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.141002655029297,34.242759704589844,63.28610483805338,36.71389555931091,2.9803450107574463,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693304384.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642636032.0,110126229.33333333,1181323.5,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
13.6,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.280906677246094,33.415157318115234,63.28610483805338,36.71389555931091,2.8193578720092773,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693910592.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642516992.0,110126229.33333333,1181463.375,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
13.7,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.055458068847656,34.26187515258789,63.28610483805338,36.71389555931091,2.877993106842041,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693272768.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642606656.0,110126229.33333333,1181269.5,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
13.8,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.11039161682129,33.395694732666016,63.28610483805338,36.71389555931091,2.858195781707764,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693906304.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642512960.0,110126229.33333333,1181456.0,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
13.9,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.14409828186035,33.39154052734375,63.28610483805338,36.71389555931091,2.958394289016724,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,698078400.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,664242368.0,110126229.33333333,1221301.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,24.93153381347656,34.258235931396484,63.28610483805338,36.71389555931091,2.8500187397003174,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,706172992.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642363712.0,110126229.33333333,1180735.75,1806433991.0833333,0.7372781038284302,102.0,2.0,6330.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.1,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.08035659790039,33.416297912597656,63.28610483805338,36.71389555931091,2.9248058795928955,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,700200768.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642519616.0,110126229.33333333,1181647.625,1806433991.0833333,0.7372781038284302,102.0,2.0,6330.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.2,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,24.827482223510746,34.2530403137207,63.28610483805338,36.71389555931091,2.861666440963745,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693350848.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642679040.0,110126229.33333333,1181402.625,1806433991.0833333,0.7372781038284302,102.0,2.0,6330.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.3,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.008960723876957,33.39216613769531,63.28610483805338,36.71389555931091,2.880972146987915,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,702587072.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,668695552.0,110126229.33333333,1230781.25,1806433991.0833333,0.7372781038284302,102.0,2.0,6330.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.4,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.057239532470703,33.3490104675293,63.28610483805338,36.71389555931091,2.935415267944336,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,704085952.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,643928768.0,110126229.33333333,1182645.0,1806433991.0833333,0.7372781038284302,102.0,2.0,6330.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.057239532470703,33.3490104675293,63.28610483805338,36.71389555931091,2.935415267944336,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,704085952.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,643928768.0,110126229.33333333,1182645.0,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,73.0,2.607412099838257
14.5,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,24.901138305664062,34.179969787597656,63.28610483805338,36.71389555931091,2.8944790363311768,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,703941056.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642465920.0,110126229.33333333,1181190.25,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.6,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.01638412475586,33.376129150390625,63.28610483805338,36.71389555931091,2.8345754146575928,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,693693888.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,642316288.0,110126229.33333333,1181094.375,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.7,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,24.86404228210449,34.20048904418945,63.28610483805338,36.71389555931091,2.9645044803619385,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,692876032.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,653414848.0,110126229.33333333,1215219.5,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
14.8,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,25.068958282470703,33.35327911376953,63.28610483805338,36.71389555931091,3.059810876846313,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,0.6425552368164062,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,702169152.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,651741120.0,110126229.33333333,1184195.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,3615.0,2361.0,3.0,84.0,85.0,84.0,48.0,82.0,58.0,90.0,456.0,2.0,29.834264516830444,3196.0,70.0,2.607412099838257
